word,tags,ipa,results
naoscach,Connacht,ˈn̪ˠiːsˠkəx,n̪ɑəsˠkəx%1
ndara,Ulster; Connacht,ˈn̪ˠaɾˠə,n̪d̪ɑɾˠə
ndol,,n̪ˠɔlˠ,n̪d̪ɔl̪
ndán,Connacht,n̪ˠɑːnˠ,n̪d̪ɑn̪
ndé,,n̠ʲeː,ndʲɛ
ndónna,Munster; Connacht,n̪ˠoːn̪ˠə,n̪d̪ɔn̪n̪ə
neach,Ulster; Connacht,n̠ʲax,n̪əx%1
neas,Ulster; Connacht,n̠ʲasˠ,n̪ɑsˠ
ngairdín,Connacht,ˈŋɑːɾˠdʲiːnʲ,nɟaiɾʲdʲən̪
ngeasa,,ˈɲasˠə,nɟɑsˠə
nglacadh,,,n̪gl̪ɑkə%1
ngloiní,,"ˈŋlˠɪnʲiː, ˈŋl̪ˠɪnʲiː",n̪gl̪ɔn̪ə
ngráin,Munster; Connacht,ŋɾˠɑːnʲ,n̪gɾʲain̪
ngréin,,ɲɾʲeːnʲ,n̪gɾʲɛn̪
ngéibheann,,ˈɲeːvʲən̪ˠ,nɟɛbʲçən̪ˠ%1
nimhe,Connacht,ˈn̠ʲivʲə,n̪ɪmʲçi
náireach,Munster; Connacht,ˈn̪ˠɑːɾʲəx,n̪aiɾʲəx%1
nílid,,ˈnʲiːlʲɪdʲ,n̪ɪl̪idʲ
nílir,,ˈnʲiːlʲəɾʲ,n̪ɪl̪iɾʲ
níltear,,ˈn̠ʲiːl̠ʲtʲəɾˠ,n̪ɪltʲəɾˠ
ním,Connacht,n̠ʲiːmʲ,n̪iːmʲ
níon,,,n̪ɪn̪
níor,Connacht,n̠ʲiːɾˠ,n̪aɾˠ
nóis,Munster; Connacht,"n̪ˠoːʃ, n̪ˠuːʃ",n̪ɛʃ
obann,,"ˈɔbˠən̪ˠ, ˈɞbˠən̪ˠ",ɔbˠən̪ˠ%1
oibreacha,,ˈɛbʲrʲəxə,ɛbʲɾʲəkhə
oibrigh,Connacht,ˈəibʲɾʲiː,ɛbʲɾʲiɟ
oileánach,Connacht,ˈɪlʲɑːnˠəx,ɔl̪ən̪əx%1
oilfeadh,,"ˈɛlʲ(h)u, ˈɛlʲ(h)uː, ˈɛlʲ(h)ətʲ, ˈɪlʲ(h)u, ˈɪlʲ(h)uː, ˈɪlʲ(h)ətʲ",ɛlfʲə%1
oilfidh,Ulster; Connacht,"ˈɛlʲ(h)ə, ˈɪlʲ(h)ə",ɛlfʲidʲ
ois,,ɪʃ,ɛʃ
oisín,Connacht,ˈɔʃiːnʲ,ɛʃən̪
olca,Munster; Connacht,ˈɔlˠkə,ɔl̪kə
orm,Ulster; stressed; Connacht,ˈɔɾˠəmˠ,ɔɾˠəmˠ
ospidéil,Munster; Connacht,ˈɔspʲədʲeːlʲ,ɔspʲidʲəl̪
otharlann,,ˈɔhəɾˠl̪ˠənˠ,ɔt̪həɾˠl̪ən̪ˠ%1
peictiúir,Connacht,ˈpʲɛctʲuːɾʲ,pʲɛctʲiiɾʲ
phis,,fʲɪʃ,pʲçɪʃ
phonc,,fˠʊŋk,pˠhɔnk
phrioc,,fʲɾʲʊk,pˠhɾˠɪk
phíopa,,ˈfʲiːpˠə,pˠhɪpˠə
piana,,ˈpʲiənˠə,pʲiən̪ə
piantar,,ˈpʲiən̪ˠt̪ˠəɾˠ,pʲiən̪t̪əɾˠ
piast,,pʲiəsˠt̪ˠ,pʲiəsˠt̪
piléar,Connacht,ˈpʲɪlʲeːɾˠ,pʲɪl̪əɾˠ
piléir,Connacht,ˈpʲɪlʲeːɾʲ,pʲɪl̪iɾʲ
pinc,,pʲɪɲc,pʲɪnk
plaice,,ˈpˠlˠacɪ,pˠl̪aici
plainc,,pˠlˠaɲc,pˠl̪aink
pluc,Munster; Connacht,"pˠlˠuk, pˠl̪ˠuk",pˠl̪ʊk
pláinéid,Connacht,ˈpˠlˠɑːnʲeːdʲ,pˠl̪ain̪idʲ
plás,Munster; Connacht,pˠlˠɑːsˠ,pˠl̪ɑsˠ
pléisiúr,Connacht,ˈpʲlʲeːʃuːɾˠ,pˠl̪ɛʃiəɾˠ
poiblí,Connacht,ˈpˠəibʲlʲiː,pʲɛbʲl̪ə
polaitíocht,,ˈpˠɔlˠətʲiəxt̪ˠ,pˠɔl̪ət̪əkht̪
portaireacht bhéil,,ˈpˠɔɾˠt̪ˠəɾʲəxt̪ˠ ˈvʲeːlʲ,pˠɔrtʲiɾʲəkht̪ bʲçɛl̪
praghas,,pɾˠəisˠ,pˠɾˠɑghəsˠ
príosún,,ˈpʲɾʲiːsˠuːn̪ˠ,pˠɾˠɪsˠən̪
puball,,ˈpˠʊbˠəl̪ˠ,pˠɔbˠəl̪l̪
puca,,ˈpˠʊkə,pˠʊkə
purgóid,Connacht,ˈpˠɔɾˠəɡoːdʲ,pˠɔrɟidʲ
pé,,pʲeː,pʲɛ
péacán,Connacht,"ˈpʲeːkɑːnˠ, ˈpʲeːkɑːn̪ˠ",pʲɑkən̪
péas,,pʲeːsˠ,pʲɑsˠ
péinteáil,Connacht,ˈpʲeːn̠ʲtʲɑːlʲ,pʲɛntʲəl̪
pósaid,,pˠoːsˠədʲ,pˠɛʃidʲ
pósfadsa,,ˈpˠoːsˠəd̪ˠsˠ,pˠɔsˠfˠəd̪sˠə
rabhamar,,ˈɾˠawəmˠəɾˠ,ɾˠɑbˠhəmˠəɾˠ
rabharta,Munster; Connacht,ˈɾˠɑuɾˠt̪ˠə,ɾˠɑbˠhəɾˠt̪ə
ranna,,ˈɾˠan̪ˠə,ɾˠɑn̪n̪ə
raon,Ulster; Connacht,ˈɾˠiːnˠ,ɾˠɑən̪
riabhaí,Connacht,ˈɾˠiəwiː,ɾʲiəbʲçi
riar,,ɾˠiəɾˠ,ɾʲiəɾˠ
riarann,,ˈɾˠiəɾˠən̪ˠ,ɾʲiəɾˠən̪ˠ%1
riaráiste,Connacht,ˈɾˠiːɾˠɑːʃtʲə,ɾʲiəɾʲiʃtʲi
rincí,Connacht,ˈɾˠɪɲciː,ɾʲɪnci
roimis,,ˈɾˠimʲəʃ,ɾʲɛmʲiʃ
ronnach,Connacht,"ˈɾˠɔn̪ˠəx, ˈɾˠʊn̪ˠəx",ɾˠɔn̪n̪əx%1
rop,,ɾˠɔpˠ,ɾˠɔpˠ
ropas,,ˈɾˠɔpˠəsˠ,ɾˠɔpˠəsˠ
rosta,,ˈɾˠosˠt̪ˠə,ɾˠɔsˠt̪ə
rothar,,ˈɾˠɔhəɾˠ,ɾˠɔt̪həɾˠ
ruacan,,ˈɾˠuəkənˠ,ɾˠuakən̪
ruag,,ɾˠuəɡ,ɾˠuag
ruamann na gcoinneal,,ˈɾˠuəmˠən̪ˠə ˈɡɪn̠ʲəlˠ,ɾˠuamˠən̪ˠ%1 n̪ɑ gcɔn̪n̪əl̪
rásúr,Connacht,ˈɾˠɑːsˠuːɾˠ,ɾˠɑsˠəɾˠ
réal,,"ɾˠeːlˠ, ɾˠeːl̪ˠ",ɾʲɑl̪
réasúnta,Connacht,ˈɾˠeːsˠuːn̪ˠt̪ˠə,ɾʲɑsˠən̪t̪ə
réim,,ɾˠeːmʲ,ɾʲiːmʲ
réimeanna,,ˈɾˠeːmʲən̪ˠə,ɾʲɛmʲən̪n̪ə
réiteach,Munster; Connacht,ˈɾˠeːtʲəx,ɾʲɛtʲəx%1
ró,Munster; Connacht,ɾˠoː,ɾˠɔ
rún,,"ɾˠuːnˠ, ɾˠuːn̪ˠ",ɾˠɔn̪
sabhdán,Connacht,"ˈsˠaud̪ˠɑːnˠ, ˈsˠaud̪ˠɑːn̪ˠ",sˠɑbˠhd̪ən̪
san,,"sˠənʲ, sˠənˠ, sˠən̪ˠ",sˠɑn̪
sceith,,ʃcɛ(h),scɛtʲ
sceitimíní,Connacht,ˈʃcɛtʲəmʲiːnʲiː,scɛtʲimʲən̪ə
sciath,,ʃciə,sciət
seala,,"ˈʃalˠə, ˈʃal̪ˠə",ʃɑl̪ə
seamhan,,ʃəunˠ,ʃɑmˠhən̪
seanbhan,,ˈʃanˠˌwanˠ,ʃɑn̪bˠhən̪
seanbhean,Ulster; Connacht,ˈʃanˠvʲanˠ,ʃɑnbʲçən̪
seans,,ʃan̪ˠsˠ,ʃɑn̪sˠ
seolaim,Connacht,ˈʃoːlˠəmʲ,ʃoːl̪imʲ
seordán,Connacht,ˈʃoːɾˠd̪ˠɑːnˠ,ʃoːɾˠd̪ən̪
shagart,,ˈhaɡəɾˠt̪ˠ,sˠhɑgəɾˠt̪
shaoil,Ulster; Connacht,hiːlʲ,ʃçæəl̪
sheabhac,Munster; Connacht,hauk,ʃçɑbˠhək
sheisear,,ˈhɛʃəɾˠ,ʃçɛʃəɾˠ
shinsir,Ulster; Connacht,ˈhɪn̠ʲʃəɾʲ,ʃçɪnʃiɾʲ
shir,,hɪɾʲ,ʃçɪɾʲ
shleamhna,,"ˈ(h)lʲãunˠə, ˈ(h)lʲãun̪ˠə",sˠhl̪ɑmˠhn̪ə
shlíoc,,(h)lʲiːk,sˠhl̪ɪk
shuigh,Ulster; Connacht,hiː,sˠhɪɟ
shábháil,Connacht,ˈhɑːwɑːlʲ,sˠhɑbʲçəl̪
sine,,,ʃɪn̪ə
sionnach,Connacht,ˈʃɪn̪ˠəx,sˠɪn̪n̪əx%1
sise,,ˈʃɪʃə,ʃɪʃi
sióg,Connacht,ˈʃiːoːɡ,sˠɪg
siúlann,,ˈʃuːlˠən̪ˠ,ʃɪəl̪ən̪ˠ%1
slabaí,,ˈsˠɫ̪abˠiː,sˠl̪ɑbʲi
slaghdán,Connacht,ˈsˠl̪ˠəid̪ˠɑːnˠ,sˠl̪ɑghd̪ən̪
sleamhain,Ulster; Connacht,ˈʃl̠ʲãuwənʲ,sˠl̪ɑmʲçən̪
sligeán,Connacht,ˈʃl̠ʲiɟaːnˠ,sˠl̪ɪɟən̪
sliogán,Connacht,ˈʃl̠ʲiɟaːnˠ,sˠl̪ɪgən̪
smiolgadán,Munster; Connacht,ˈsˠmʲɪl̪ˠəɡəd̪ˠɑːn̪ˠ,sˠmˠɪl̪gəd̪ən̪
smúr,,ˈsˠmˠuːɾˠ,sˠmˠɔɾˠ
socrú,Connacht,ˈsˠɔkɾˠuː,sˠʊkɾˠə
soic,,sˠɪc,ʃɛc
soineanta,,ˈsˠɪnʲən̪ˠt̪ˠə,ʃɔn̪ən̪t̪ə
soip,,sˠɪpʲ,ʃɛpʲ
sol má,,"ˈsˠɔlˠmˠɑː, ˈsˠɔlˠɑː",sˠɔl̪ mˠɑ
sorcha,,ˈsˠɔɾˠəxə,sˠɔɾˠkhə
spadánta,Connacht,ˈsˠpˠad̪ˠɑːn̪ˠt̪ˠə,sˠpˠɑd̪ən̪t̪ə
speal,,"sˠpʲalˠ, sˠpʲal̪ˠ",spʲɑl̪
spleáchas,,ˈsˠpʲlʲaːxəsˠ,sˠpˠl̪ɑkhəsˠ
sponc,Connacht,sˠpˠʊŋk,sˠpˠɔnk
spraoi,,sˠpˠɾˠiː,sˠpɾʲæə
spád,Munster; Connacht,sˠpˠɑːd̪ˠ,sˠpˠɑd̪
spóirt,Munster; Connacht,sˠpˠoːɾˠtʲ,spʲɛɾʲt̪
staighre,Ulster; Connacht,ˈsˠt̪ˠaiɾʲə,stʲaiɟhɾʲi
stoic,,sˠt̪ˠɪc,stʲɛc
stollaire,Munster; Connacht,ˈsˠt̪ˠɔl̪ˠəɾʲə,sˠt̪ɔl̪l̪iɾʲi
straitéis,Connacht,ˈsˠt̪ˠɾˠatʲeːʃ,sˠtɾʲaitʲiʃ
stróicthe,Munster; Connacht,ˈsˠt̪ˠɾˠoːcə,sˠtɾʲɛctʲçi
stua,,sˠt̪ˠuə,sˠt̪ua
suipéar,Connacht,ˈsˠɪpʲeːɾˠ,sˠɪpʲəɾˠ
suím,,sˠiːmʲ,sˠiːmʲ
suíomh gréasáin,Connacht,ˌsˠiːw ˈɟɾʲeːsˠɑːnʲ,sˠɔəm gɾʲɑʃən̪
sábh,Connacht,sˠɑːw,sˠɑb
sáim,Munster; Connacht,sˠɑːmʲ,ʃaimʲ
séad,Ulster; Connacht,ʃeːd̪ˠ,ʃɑd̪
séipéal,Connacht,ˈʃeːpʲeːl̪ˠ,ʃɛpʲəl̪
síleachtáil,,ˈʃiːlʲəxt̪ˠɑːlʲ,ʃɪl̪əkhtʲəl̪
sín,,ʃiːnʲ,ʃɪn̪
síol,,"ʃiː(ə)lˠ, ʃiː(ə)l̪ˠ",sˠɪl̪
síthe,,ˈʃiːhə,ʃɪtʲçi
só,Munster; Connacht,sˠoː,sˠɔ
sólás,Connacht,ˈsˠoːl̪ˠɑːsˠ,sˠɔl̪əsˠ
súiste,,ˈsˠuːʃtʲə,sˠɪʃtʲi
t-,,"tʲ, t̪ˠ",t
t-iarann,,ˈtʲiəɾˠən̪ˠ,tiəɾˠən̪ˠ%1
tabhair,Ulster; Connacht,ˈt̪ˠoːɾʲ,t̪ɑbʲçiɾʲ
tacar,,"ˈt̪ˠakəɾˠ, ˈt̪ˠɑkəɾˠ",t̪ɑkəɾˠ
tada,,ˈt̪ˠad̪ˠə,t̪ɑd̪ə
tagaimid,,ˈt̪ˠaɡəmʲədʲ,t̪ɑɟimʲidʲ
taighde,,ˈt̪ˠəidʲə,tʲaiɟhdʲi
tairg,,ˈt̪ˠaɾʲɪɟ,tʲɑːɾʲg
taisc,,t̪ˠaʃc,tʲaiʃk
taisteal,,ˈt̪ˠaʃtʲəl̪ˠ,tʲaiʃtʲəl̪
talamh,Connacht,ˈt̪ˠɑlˠ(h)ə,t̪ɑl̪əm
tanaíocha,Connacht,ˈt̪ˠanˠiːxə,t̪ɑn̪əəkhə
taobh,Connacht,t̪ˠiːvˠ,t̪ɑəb
taois,,t̪ˠiːʃ,tʲæiʃ
taoiseach,Munster; Connacht,ˈt̪ˠiːʃəx,tʲæiʃəx%1
tarlú,,ˈt̪ˠɑːɾˠl̪ˠuː,t̪ɑɾˠl̪ə
taspáin,,t̪əˈspˠɑːnʲ,t̪ɑspʲən̪
teach,,tʲax,tʲəx%1
teachta,,ˈtʲaxt̪ˠə,tʲɑkht̪ə
teilg,,ˈtʲɛlʲɪɟ,tʲɛl̪əg
teo,Munster; Connacht,tʲoː,tʲoː
teora,,ˈtʲoːɾˠə,tʲoːɾˠə
thairstise,,"ˈhaɾˠʃtʲəʃə, ˈhɑɾˠʃtʲəʃə",tʲçaiɾʲstʲiʃi
thais,,haʃ,tʲçaiʃ
thapa,,ˈhapˠə,t̪hɑpˠə
the,,hɛ,tʲçɛ
theach,,hax,tʲçəx%1
thearn,,haːɾˠn̪ˠ,tʲçæɾˠn̪
theas,,hasˠ,tʲçɑsˠ
thoiligh,Connacht,ˈhɛlʲiː,tʲçɔl̪iɟ
thoirt,,hɔɾˠtʲ,tʲçɛɾʲt̪
thugainn,,ˈhʊɡən̠ʲ,t̪hɛɟən̪n̪
thóir,Munster; Connacht,hoːɾʲ,tʲçɛɾʲ
thúis,,huːʃ,t̪hɪʃ
timpiste,,ˈtʲɪmˠpˠəʃtʲə,tʲɪmʲpʲiʃtʲi
tine chreasa,,ˌtʲɪnʲə ˈçɾʲasˠə,tʲɪn̪ə khɾʲɑsˠə
tiocfas,,ˈtʲʊkəsˠ,t̪ɪkfˠəsˠ
tiomáin,Connacht,ˈtʲɪmˠɑːnʲ,t̪ɪmʲən̪
tnáith,Connacht,"t̪ˠnˠɑː, t̪ˠɾˠɑː",t̪n̪aitʲ
toinne,,ˈt̪ˠɪn̠ʲə,tʲɔn̪n̪ə
toirneach,Connacht,"ˈt̪ˠauɾʲn̠ʲəx, ˈt̪ˠauɾˠn̠ʲəx, ˈt̪ˠɞɾʲn̠ʲəx",tʲɛɾʲn̪əx%1
toitín,Connacht,ˈt̪ˠɛtʲiːnʲ,tʲɛtʲən̪
torainn,Kerry; Connacht,ˈt̪ˠɔɾˠən̠ʲ,t̪ɛɾʲən̪n̪
tosta,,ˈt̪ˠɔsˠt̪ˠə,t̪ɔsˠt̪ə
tostad,,ˈt̪ˠɔsˠt̪ˠəd̪ˠ,t̪ɔsˠt̪əd̪
traidisiún,Connacht,t̪ˠɾˠəˈdʲɪʃuːnˠ,tɾʲaidʲiʃiən̪
trasna,,"ˈtʲɾʲasˠn̪ˠə, ˈt̪ˠɾˠasˠn̪ˠə, ˈt̪ˠɾˠæsˠn̪ˠə, ˈt̪ˠɾˠɑsˠn̪ˠə",t̪ɾˠɑsˠn̪ə
treallach,,ˈtʲɾʲal̪ˠəx,tɾʲɑl̪l̪əx%1
trian,,"tʲɾʲiənˠ, tʲɾʲiən̪ˠ",tɾʲiən̪
triuf,,tʲɾʲʊfˠ,tɾʲɪəfˠ
troimide,,ˈt̪ˠɾˠɪmʲədʲə,tɾʲɛmʲidʲi
trua,,t̪ˠɾˠuə,t̪ɾˠua
truaill,,t̪ˠɾˠuəl̠ʲ,tɾʲuaəl̪l̪
tráchtaigí,,ˈt̪ˠɾˠɑːxt̪ˠəɟiː,t̪ɾˠɑkhtʲiɟi
trátha,Munster; Connacht,ˈt̪ˠɾˠɑːhə,t̪ɾˠɑt̪hə
tráthanna,Connacht,ˈt̪ˠɾˠɑːn̪ˠə,t̪ɾˠɑt̪hən̪n̪ə
tréidlia,,ˈtʲɾʲeːdʲlʲiə,tɾʲɛdʲl̪ə
trócaire,Connacht,"ˈt̪ˠɾˠoːcɾʲə, ˈt̪ˠɾˠoːkəɾʲə",t̪ɾˠɛciɾʲi
trúig,,ˈt̪ˠɾˠuːɟ,t̪ɾˠɪɟ
ts,,"tʲ, t̪ˠ",t̪sˠ
tsláinte,,ˈt̪ˠl̪ˠɑːn̠ʲtʲə,t̪sˠl̪aintʲi
tsnátha,Connacht,"t̪ˠn̪ˠɑː, t̪ˠɾˠɑː",t̪sˠn̪ɑt̪hə
tuaisceart,,ˈt̪ˠuəʃcəɾˠt̪ˠ,tʲuaiʃcəɾˠt̪
tuiscint,,ˈt̪ˠɪʃcɪn̠ʲtʲ,t̪ɪʃcən̪t̪
tura,Munster; Connacht,ˈt̪ˠʊɾˠə,t̪ɔɾˠə
turtar,Munster; Connacht,ˈt̪ˠʊɾˠt̪ˠəɾˠ,t̪ɔɾˠt̪əɾˠ
tusa,,ˈt̪ˠʊsˠə,t̪ɔsˠə
tá ocras orm,,ˈt̪ˠɔkɾˠəsˠ ɔɾˠəmˠ,t̪ɑ ɔkɾˠəsˠ ɔɾˠəmˠ
táid,,t̪ˠɑːdʲ,tʲaidʲ
táilliúir,Connacht,ˈt̪ˠɑːl̠ʲuːɾʲ,tʲail̪l̪əiɾʲ
táim,,t̪ˠɑːmʲ,tʲaimʲ
táir,,t̪ˠɑːɾʲ,tʲɑːɾʲ
té,,tʲeː,tʲɛ
téanam,Ulster; Connacht,ˈtʲeːnˠəmˠ,tʲɑn̪əmˠ
tíre,,ˈtʲiːɾʲə,tʲɪɾʲi
tógaim,Munster; Connacht,ˈt̪ˠoːɡəmʲ,t̪ɛɟimʲ
tógaimid,Munster; Connacht,ˈt̪ˠoːɡəmʲədʲ,t̪ɛɟimʲidʲ
tógálaí,,ˈt̪ˠoːɡaːlˠiː,t̪ʊgəl̪ə
tú,,t̪ˠuː,t̪ɔ
uachtar,,ˈuəxt̪ˠəɾˠ,uakht̪əɾˠ
uaigh,Mayo; Connacht,uəj,uiː%1
uain,,"uənʲ, uːnʲ",uaən̪
uainn,Connacht,"wen̠ʲ, wæn̠ʲ",uaən̪n̪
uair,,uəɾʲ,uaiɾʲ
uath,,uə(h),uat
uigneacha,,ˈɪɟn̠ʲaxə,ɪɟn̪əkhə
uireaspach,,ˈɪɾʲəsˠpˠəx,ɪɾʲəsˠpˠəx%1
uncail,,ˈʊŋkəlʲ,ɔncəl̪
ur-,Munster; Connacht,ʊɾˠ,ɔr
urchar,Connacht,ˈʊɾˠəxəɾˠ,ɔɾˠkhəɾˠ
urchóid,Connacht,ˈɔɾˠəxoːdʲ,ɔrcçidʲ
urchóideach,Connacht,ˈʊɾˠəxoːdʲəx,ɔrcçidʲəx%1
urghabh,Ulster; Connacht,ˈʊɾˠɣəu,ɔɾˠghəb
urlár,Connacht,ˈauɾˠl̪ˠɑːɾˠ,ɔɾˠl̪əɾˠ
veigeán,Connacht,ˈvʲɛɟɑːnˠ,vɛɟən̪
vác,Connacht,wɑːk,vɑk
vása,Connacht,ˈwɑːsˠə,vɑsˠə
wae,,weː,weː
Áine,,ˈaːnʲə,ain̪ə
Íosa,,ˈiːsˠə,ɪsˠə
áibhirseoir,,ˈɑːɾɕoːɾʲ,aibʲçiɾʲʃoːiɾʲ
áinsíoch,Connacht,ˈaːn̠ʲʃiəx,ain̪sˠək
éadan,,"ˈeːd̪ˠənˠ, ˈeːd̪ˠən̪ˠ",ɑd̪ən̪
éadrócaireach,Connacht,eːˈd̪ˠɾˠoːkəɾʲəx,ɑd̪ɾˠiciɾʲəx%1
éagaoin,Connacht,ˈeːɡiːnʲ,ɑɟiən̪
éide,,ˈeːdʲə,ɛdʲi
éidí,Connacht,ˈeːdʲiː,ɛdʲi
éilím,Connacht,ˈeːlʲiːmʲ,ɛl̪imʲ
éilítear,Connacht,ˈeːlʲiːɾʲ,ɛl̪itʲəɾˠ
éinne,,ˈeːnʲə,ɛn̪n̪ə
éisteacht,Munster; Connacht,ˈeːʃtʲəxt̪ˠ,ɛʃtʲəkht̪
íoc,,"iək, iːk",ɪk
íota,Munster; Connacht,ˈiːt̪ˠə,ɪt̪ə
ísle,Ulster; Connacht,ˈiːʃl̠ʲə,ɪʃl̪ə
ód,,oːd̪ˠ,ɔd̪
ógánach,Connacht,ˈoːɡɑːnˠəx,ɔgən̪əx%1
ól,Munster; Connacht,oːl̪ˠ,ɔl̪
ómrach,,ˈuːmˠɾˠəx,ɔmˠɾˠəx%1
ónar,,ˈoːnˠəɾˠ,ɔn̪əɾˠ
ósta,Munster; Connacht,ˈoːsˠt̪ˠə,ɔsˠt̪ə
údar,,ˈuːd̪ˠəɾˠ,ɔd̪əɾˠ
ús,,uːsˠ,ɔsˠ
