word,tags,ipa,results
ngort,,ŋɔɾˠt̪ˠ,n̪gʊɾˠt̪
ngrá,Munster; Connacht,ŋɾˠɑː,n̪gɾˠa
nguí,,ŋiː,n̪gɪ
ngéibheann,,ˈɲeːvʲən̪ˠ,nɟɛbʲçən̪ˠ
ngéig,,ɲeːɟ,nɟɛɟ
nia,,n̠ʲiə,n̪iə
nimh,Connacht,n̠ʲɪvʲ,n̪iːmʲ
nis,,nʲiʃ,n̪ɪʃ
nití,,ˈnʲɨ̞tʲi,n̪ɪtʲi
nochtacht,Connacht,"ˈnɔxt̪ˠəxt̪ˠ, ˈnʊxt̪ˠəxt̪ˠ",n̪ʊkht̪ʊ̽kht̪
normal,,ˈn̪ˠɔɾˠ(ə)mˠəlˠ,n̪ʊɾˠəmˠʊ̽l̪
nuair,,"n̪ˠuəɾʲ, n̪ˠɔɾʲ, n̪ˠəɾʲ, n̪ˠɛɾʲ",n̪uaiɾʲ
nuaí,,ˈn̪ˠuːiː,n̪uaə
nÍ,,n̠ʲiː,n̪ɪ
ní móide,Connacht,n̠ʲiː ˈmˠuːdʲə,n̪ɪ mʲɛdʲi
nílir,,ˈnʲiːlʲəɾʲ,n̪ɪl̪iɾʲ
nóin,Connacht,n̪ˠuːnʲ,n̪ɔn̪
oblátach,Connacht,ˈɔbˠlˠɑːt̪ˠəx,ʊbˠl̪ʊ̽t̪əx
ochtar,,ˈɔxt̪ˠəɾˠ,ʊkht̪ʊ̽ɾˠ
oifig,Connacht,ˈɛfʲɪc,ɛfʲiɟ
oileáin,Connacht,ˈɪlʲɑːnʲ,ɔl̪ən̪
oileánach,Connacht,ˈɪlʲɑːnˠəx,ɔl̪ən̪əx
oilfidh,,"ˈɛlʲ(h)ɪɟ, ˈɪlʲ(h)ɪɟ",ɛlfʲidʲ
oiltear,,"ˈɛlʲtʲəɾˠ, ˈɪlʲtʲəɾˠ",ɛltʲəɾˠ
oireachtas,Munster; Connacht,ˈɛɾʲəxt̪ˠəsˠ,ɛɾʲəkht̪əsˠ
olaí,,ˈɔlˠiː,ʊl̪ʊ̽
olla,Munster; Connacht,ˈɔl̪ˠə,ʊl̪l̪ʊ̽
ollbhasún,,ˈɔl̪ˠwaˌsˠuːnˠ,ʊl̪l̪bˠhʊ̽sˠʊ̽n̪
orainne,,ˈɔɾˠən̠ʲə,ɛɾʲən̪n̪ə
orla,,ˈɔːɾˠl̪ˠə,ʊɾˠl̪ʊ̽
ort,,ɔɾˠt̪ˠ,əuɾˠt̪
ospidéal,Connacht,ˈɔsˠpʲədʲeːlˠ,ʊspʲidʲʊ̽l̪
paindéim,,pˠanʲ.dʲeːmʲ,pʲaindʲimʲ
pasta,,ˈpˠasˠt̪ˠə,pˠasˠt̪ə
peirsil,,ˈpʲɛɾʲʃəlʲ,pʲɛɾʲʃəl̪
piachán,Connacht,ˈpʲiəxːɑːn,pʲiəkhən̪
pianann,,ˈpʲiənˠən̪ˠ,pʲiən̪ən̪ˠ
pianó,,pʲiˈanˠoː,pʲiən̪ə
piléir,Connacht,ˈpʲɪlʲeːɾʲ,pʲɪl̪iɾʲ
pingin,Ulster; Connacht,pʲiːn̠ʲ,pʲɪnɟən̪
pionta,,ˈpʲɪn̪ˠt̪ˠə,pˠɪn̪t̪ə
piteog,Connacht,ˈpʲɪtʲoːɡ,pʲɪtʲoːg
plaisteach,,ˈpˠlˠaʃtʲəx,pˠl̪aiʃtʲəx
plána,Connacht,ˈpˠlˠɑːnˠə,pˠl̪an̪ə
plúir,,pˠlˠuːɾʲ,pˠl̪ɪɾʲ
pobalscoil,Connacht,ˈpˠɔbˠəlˠˌsˠkɛlʲ,pˠʊbˠʊ̽l̪scʊ̽l̪
poipín,,"pˠɛˈpʲiːnʲ, ˈpˠɛpʲiːnʲ",pʲɛpʲən̪
poitín,Connacht,ˈpˠɛtʲiːnʲ,pʲɛtʲən̪
potaí,Connacht,ˈpˠɔt̪ˠiː,pˠɛtʲi
prás,Munster; Connacht,pˠɾˠɑːsˠ,pˠɾˠasˠ
prátaí,Connacht,ˈpˠɾˠɑːt̪ˠiː,pˠɾˠatʲi
puis,,pˠɪʃ,pˠɪʃ
páipéar,Connacht,ˈpˠɑːpʲeːɾˠ,pʲaipʲəɾˠ
páirt,,pˠɑːɾˠtʲ,pʲɑːɾʲt̪
péacán,Connacht,"ˈpʲeːkɑːnˠ, ˈpʲeːkɑːn̪ˠ",pʲɑkən̪
péine,,ˈpʲeːnʲə,pʲɛn̪ə
péist,,pʲeːʃtʲ,pʲɛʃt̪
péitseog,Connacht,ˈpʲeːtʲʃoːɡ,pʲɪtʲʃoːg
pínn,,pʲiːn̠ʲ,pʲən̠ʲ
pógfaidh,,,pˠʊgfʲiː
pógfaidh,Munster; Connacht,ˈpˠoːkə,pˠʊgfʲiː
pór,Munster; Connacht,pˠoːɾˠ,pˠəuɾˠ
rachaidh,,"ˈɾˠaxiː, ˈɾˠaxə",ɾˠacçiː
ramhar,Munster; Connacht,ɾˠauɾˠ,ɾˠamˠhəɾˠ
riarann,,ˈɾˠiəɾˠən̪ˠ,ɾʲiəɾˠən̪ˠ
rinc,Connacht,ɾˠɪɲc,ɾʲɪnk
rinneabhair,,ˈɾˠɪnʲəwəɾʲ,ɾʲɪn̪n̪ibʲçiɾʲ
roimis,,ˈɾˠimʲəʃ,ɾʲɛmʲiʃ
ronnach,Connacht,"ˈɾˠɔn̪ˠəx, ˈɾˠʊn̪ˠəx",ɾˠʊn̪n̪əx
rr,,ɾˠ,ɾˠɾˠ
ruag,,ɾˠuəɡ,ɾˠuag
rá,Munster; Connacht,ɾˠɑː,ɾˠa
réal,,"ɾˠeːlˠ, ɾˠeːl̪ˠ",ɾʲɑl̪
réaltra,,ˈɾˠeːl̪ˠt̪ˠɾˠə,ɾʲɑl̪t̪ɾˠə
réama,,ˈɾˠeːmˠə,ɾʲɑmˠə
réasún,Connacht,"ˈɾˠeːsˠuːnˠ, ˈɾˠeːsˠuːn̪ˠ",ɾʲɑsˠən̪
réiteoir,Connacht,ˈɾˠeːtʲoːɾʲ,ɾʲɛtʲoːiɾʲ
ríthe,,ˈɾˠiːhə,ɾʲɪtʲçi
rógaire,Munster; Connacht,ˈɾˠoːɡəɾʲə,ɾˠɛɟiɾʲi
rúbal,,ˈɾˠuːbˠəlˠ,ɾˠʊbˠʊ̽l̪
sa,,sˠə,sˠa
saile,,ˈsalʲə,ʃail̪ə
saoi,,sˠiː,ʃæə
scagtha,Ulster; Connacht,ˈsˠkakə,sˠkagt̪hə
scairt,,sˠkaɾˠtʲ,scaiɾʲt̪
scaití,Connacht,ˈsˠkatʲiː,scaitʲi
scamall,,ˈsˠkamˠəl̪ˠ,sˠkamˠəl̪l̪
scealp,,ʃcalˠpˠ,scɑl̪pˠ
sceith,,ʃcɛ(h),scɛtʲ
scoil,,sˠkɔlʲ,scɔl̪
scriúta,,ˈʃcɾʲuːt̪ˠə,sˠkɾʲɪət̪ə
scréach,,ʃcɾʲeːx,sˠkɾʲəx
scuab,,sˠkuəbˠ,sˠkuabˠ
scóráil,Connacht,ˈsˠkoːɾˠɑːlʲ,sˠkɛɾʲəl̪
seacht déag,,ʃaxt̪ˠ dʲeːɡ,ʃɑkht̪ dʲɑg
seachtainí,,ˈʃaxt̪ˠənʲiː,ʃɑkhtʲən̪ə
seanbhan,,ˈʃanˠˌwanˠ,ʃɑn̪bˠhən̪
seanbhean,Ulster; Connacht,ˈʃanˠvʲanˠ,ʃɑnbʲçən̪
seanduine,Ulster; Connacht,ˈʃan̪ˠinʲə,ʃɑn̪d̪ən̪ə
seanmhná,,ˈʃanˠˌvˠnˠɑː,ʃɑn̪mˠhn̪ə
seanmóir,Mayo; Connacht,ˈʃanˠəmˠəɾʲ,ʃɑnmʲiɾʲ
seanóir,,ˈʃanˠoːɾʲ,ʃɑn̪iɾʲ
seasca,,ˈʃasˠkə,ʃɑsˠkə
seimint,,ˈʃɛmʲənʲtʲ,ʃɛmʲən̪t̪
seinm,Munster; Connacht,ˈʃɛnʲəmʲ,ʃɛn̪mˠ
seol,Cois-Fharraige; Munster; Connacht,ʃoːl̪ˠ,ʃoːl̪
seomraí,,"ˈʃoːmˠɾˠiː, ˈʃuːmˠɾˠiː",ʃoːmɾʲi
shiúl,,"çuːlˠ, çuːl̪ˠ",ʃçɪəl̪
sholas,Ulster; Connacht,ˈhɔlˠəsˠ,sˠhʊl̪ʊ̽sˠ
shróna,,"ˈ(h)ɾˠoːnˠə, ˈ(h)ɾˠoːn̪ˠə",sˠhɾˠʊn̪ʊ̽
shuigh,,,sˠhɪɟ
shuigh,Ulster; Connacht,hiː,sˠhɪɟ
shá,Munster; Connacht,hɑː,sˠha
shé,,heː,ʃçɛ
sinne,,ˈʃɪn̠ʲə,ʃɪn̪n̪ə
siúcra,,ˈʃuːkɾˠə,ʃɪəkɾˠə
siúinéara,Connacht,ˈʃuːnʲeːɾˠə,ʃɪən̪əɾˠə
slog,Connacht,"sˠl̪ˠuɡ, ˈsl̪ˠiɟ",sˠl̪ʊg
slua,,sˠl̪ˠuə,sˠl̪ua
slán a bheas tú,,ˈsˠl̪ˠɑːn̪ˠ ə ˈvʲɛsˠ t̪ˠuː,sˠl̪an̪ a bʲçɑsˠ t̪ʊ
smiolgadán,Munster; Connacht,ˈsˠmʲɪl̪ˠəɡəd̪ˠɑːn̪ˠ,sˠmˠɪl̪gəd̪ən̪
smior,Munster; Connacht,ˈsˠmʲɪɾˠ,sˠmˠɪɾˠ
sméar,Ulster; Connacht,sˠmʲeːɾˠ,smʲæɾˠ
smúr,,ˈsˠmˠuːɾˠ,sˠmˠʊɾˠ
snagcheol,,ˈsˠn̪ˠaɡˌçoːlˠ,sˠn̪agcçoːl̪
snoí,,sˠn̪ˠiː,sˠn̪ɔ
sní,,ʃn̠ʲiː,sˠn̪ɪ
sochaí,Connacht,ˈsˠɔxiː,sˠɛcçi
soipín,Connacht,ˈsˠɛpʲiːnʲ,ʃɛpʲən̪
sonra,Munster; Connacht,ˈsˠɔn̪ˠɾˠə,sˠʊn̪ɾˠʊ̽
sonrú,Connacht,ˈsˠon̪ˠɾˠuː,sˠʊn̪ɾˠʊ̽
spaisteoireacht,Connacht,ˈsˠpˠæʃtʲoːɾʲəxt̪ˠ,spʲaiʃtʲoːiɾʲəkht̪
sparán,Connacht,ˈsˠpˠaɾˠɑːnˠ,sˠpˠaɾˠən̪
speisialta,,ˈsˠpʲɛʃiəl̪ˠt̪ˠə,spʲɛʃəl̪t̪ə
splanc,Ulster; Connacht,"sˠpˠlˠaŋk, sˠpˠl̪ˠaŋk",sˠpˠl̪ank
spleách,,sˠpʲlʲaːx,sˠpˠl̪əx
sraoill,Ulster; Connacht,sˠɾˠiːl̠ʲ,sɾʲæəl̪l̪
sráide,,sˠɾˠaːdʲə,sɾʲaidʲi
stadfaidh,,ˈsˠt̪ˠat̪ˠə,sˠt̪adfʲiː
stairiúil,Connacht,ˈsˠtˠaɾʲuːlʲ,stʲaiɾʲiəl̪
stoca,,"ˈsˠt̪ˠokə, ˈsˠt̪ˠɔkə",sˠt̪ʊkʊ̽
stopadh,Munster; Connacht,ˈsˠt̪ˠɔpˠə,sˠt̪ʊpˠə
stotha,,ˈst̪ˠɔhə,sˠt̪ʊt̪hʊ̽
stróicthe,Munster; Connacht,ˈsˠt̪ˠɾˠoːcə,sˠtɾʲɛctʲçi
stá,Munster; Connacht,sˠt̪ˠɑː,sˠt̪a
stéic,,ˈʃtʲeːc,stʲɛc
suan,,sˠuən̪ˠ,sˠuan̪
suíomh gréasáin,Connacht,ˌsˠiːw ˈɟɾʲeːsˠɑːnʲ,sˠʊʊ̽m gɾʲɑʃən̪
sáfach,Munster; Connacht,ˈsɑːfˠəx,sˠafˠəx
sáinn,Munster; Connacht,sˠɑːn̠ʲ,ʃæən̠ʲ
séabraí,,ˈʃeːbˠɾˠiː,ʃɑbɾʲi
séad,Ulster; Connacht,ʃeːd̪ˠ,ʃɑd̪
séan,,ʃeːnˠ,ʃɑn̪
séide,,ˈʃeːdʲə,ʃɛdʲi
síniú,Connacht,ˈʃiːnʲuː,ʃɪn̪əə
síoraí,Connacht,ˈʃiːɾˠiː,sˠɪɾʲi
síth,,ʃiː,ʃɪtʲ
sómas,,ˈsˠoːmˠəsˠ,sˠʊmˠʊ̽sˠ
sórt,,sˠoːɾˠt̪ˠ,sˠəuɾˠt̪
sú,,sˠuː,sˠʊ
súgartha,,ˈsˠuːɡəɾˠhə,sˠʊgʊ̽ɾˠt̪hʊ̽
t-iasc,,tʲiəsˠk,tiəsk
t-iúr,,tʲuːɾˠ,tɪəɾˠ
t-os,,t̪ˠɔsˠ,tʊsˠ
tabharthach,Munster; Connacht,ˈt̪ˠauɾˠhəx,t̪abˠhəɾˠt̪həx
tada,,ˈt̪ˠad̪ˠə,t̪ad̪ə
tae,,t̪ˠeː,tʲeː
tagann,,ˈt̪ˠaɡən̪ˠ,t̪agən̪ˠ
taibhse,Ulster; Connacht,ˈt̪ˠavʲʃə,tʲaibʲhʃi
tairg,,ˈt̪ˠaɾʲɪɟ,tʲɑːɾʲg
taobhaigh,Connacht,ˈt̪ˠiːwiː,t̪aibʲçiː
taois,,t̪ˠiːʃ,tʲæiʃ
taoiseach,Munster; Connacht,ˈt̪ˠiːʃəx,tʲæiʃəx
tarta,,ˈt̪ˠaɾˠt̪ˠə,t̪aɾˠt̪ə
teach ósta,Munster; Connacht,ˌtʲax ˈoːsˠt̪ˠə,tʲəx ʊsˠt̪ʊ̽
teacht,,tʲaxt̪ˠ,tʲɑkht̪
teampall,Ulster; Connacht,ˈtʲa(ː)mˠpˠəl̪ˠ,tʲɑmˠpˠəl̪l̪
teip,,tʲɛpʲ,tʲɛpʲ
teoiric,Munster; Connacht,ˈtʲoːɾʲɪc,tʲoːiɾʲic
thainic,,,tʲçain̪ic
tharainne,,"ˈhaɾˠən̠ʲə, ˈhɑɾˠən̠ʲə",t̪haɾʲən̪n̪ə
tharam,,"ˈhaɾˠəmˠ, ˈhɑɾˠəmˠ",t̪haɾˠəmˠ
thart,,"haɾˠt̪ˠ, hɑɾˠt̪ˠ",t̪haɾˠt̪
the,,hɛ,tʲçɛ
theo,,çoː,tʲçoː
thigh,Ulster; Connacht,hiː,tʲçɪɟ
thorann,Munster; Connacht,ˈhɔɾˠən̪ˠ,t̪hʊɾˠən̪ˠ
thriall,,hɾʲiəl̪ˠ,t̪hɾʲiəl̪l̪
throsc,,hɾˠɔsˠk,t̪hɾˠʊsk
thuas,,huəsˠ,t̪huasˠ
thuilleamaí,Ulster; Connacht,ˈhɪl̠ʲəmˠiː,t̪hɪl̪l̪imʲi
thura,Munster; Connacht,ˈhʊɾˠə,t̪hʊɾˠʊ̽
théas,,heːsˠ,tʲçɑsˠ
tiarna,,ˈtʲiəɾˠn̪ˠə,tʲiəɾˠn̪ə
tibhe,,ˈtʲɪvʲə,tʲɪbʲçi
tinneas,Ulster; Connacht,ˈtʲɪn̠ʲəsˠ,tʲɪn̪n̪əsˠ
tiocfad,,ˈtʲʊkəd̪ˠ,t̪ɪkfˠəd̪
tiocfaid,,ˈtʲʊkədʲ,t̪ɪkfʲidʲ
tiomáint,Connacht,ˈtʲɪmˠɑːn̠ʲtʲ,t̪ɪmʲən̪t̪
tithe ósta,Munster; Connacht,ˌtʲɪhə ˈoːsˠt̪ˠə,tʲɪtʲçi ʊsˠt̪ʊ̽
tiuf-teaf,,ˈtʲufˠˌtʲafˠ,tʲɪəftʲəfˠ
tiús,,tʲuːsˠ,tʲɪəsˠ
tlig,,tʲlʲɪɟ,t̪l̪ɪɟ
tnáith,Connacht,"t̪ˠnˠɑː, t̪ˠɾˠɑː",t̪n̪aitʲ
toghadh,Connacht,ˈt̪ˠəu.ə,t̪ʊghə
toirnéis,Connacht,ˈt̪ˠoːɾˠn̠ʲeːʃ,tʲɛɾʲn̪iʃ
toirte,,ˈt̪ˠɔɾˠtʲə,tʲɛɾʲtʲi
treoracha,Munster; Connacht,ˈtʲɾʲoːɾˠəxə,tɾʲoːɾˠəkhə
triantán,Connacht,ˈtʲɾʲiən̪ˠt̪ˠɑːnˠ,tɾʲiən̪t̪ən̪
troscadh,Galway; Connacht,ˈt̪ˠɾˠosˠkə,t̪ɾˠʊsˠkə
trua,,t̪ˠɾˠuə,t̪ɾˠua
trácht,Munster; Connacht,t̪ˠɾˠɑːxt̪ˠ,t̪ɾˠakht̪
tráchtaigí,,ˈt̪ˠɾˠɑːxt̪ˠəɟiː,t̪ɾˠakhtʲiɟi
tráthanna,Connacht,ˈt̪ˠɾˠɑːn̪ˠə,t̪ɾˠat̪hən̪n̪ə
tráthnóna,Mayo; Connacht,t̪ˠɾˠəˈhnˠuːnˠə,t̪ɾˠat̪hn̪ən̪ə
tráthnóna,Galway; Connacht,t̪ˠɾˠəˈnˠuːnˠə,t̪ɾˠat̪hn̪ən̪ə
tréad,,tʲɾʲeːd̪ˠ,tɾʲɑd̪
trínar,,ˈtʲɾʲiːnˠəɾˠ,tɾʲɪn̪əɾˠ
ts,,"tʲ, t̪ˠ",t̪sˠ
tsláinte,,ˈt̪ˠl̪ˠɑːn̠ʲtʲə,t̪sˠl̪aintʲi
tsléibh,,tʲlʲeːvʲ,t̪sˠl̪ɛbʲ
tsnámh,Connacht,t̪ˠɾˠɑ̃ːvˠ,t̪sˠn̪am
tsá,Munster; Connacht,t̪ˠɑː,t̪sˠa
tséabra,,ˈtʲeːbˠɾˠə,tʃɑbˠɾˠə
tsúil,,t̪ˠuːlʲ,t̪sˠɪl̪
tua,,t̪ˠuə,t̪ua
tua cheatha,,t̪ˠuə ˈçahə,t̪ua cçɑt̪hə
tuarastal,Ulster; also; Connacht,ˈt̪uəɾˠəsˠt̪əlˠ,t̪uaɾˠəsˠt̪əl̪
tuga,,ˈt̪ˠʊɡə,t̪ʊgʊ̽
tuillidh,,"ˈt̪ˠɪlʲɪɟ, ˈt̪ˠɪl̠ʲiː",t̪ɪl̪l̪idʲ
tuirne,,ˈt̪ˠuːɾˠn̠ʲə,t̪ɪɾʲn̪ə
tuirseach,Connacht,ˈt̪ˠɔɾˠʃəx,t̪ɪɾʲʃəx
tá grá agam ort,Connacht,t̪ˠɑː ˈɡɾˠɑː a(ɡə)mˠ ɔɾˠt̪ˠ,t̪a gɾˠa agəmˠ əuɾˠt̪
tádar,,ˈt̪ˠɑːd̪ˠəɾˠ,t̪adʲəɾˠ
táid,,t̪ˠɑːdʲ,tʲaidʲ
téarma,,ˈtʲeːɾˠmˠə,tʲæɾˠmˠə
téigh,Ulster; Connacht,tʲeːj,tʲɛɟ
téim,Munster; Connacht,tʲeːmʲ,tʲiːmʲ
téis,,tʲeːʃ,tʲɛʃ
téite,,"ˈtʲeːtʲə, ˈtʲeːi̯tʲə",tʲɛtʲi
tíogar,,ˈtʲiːɡəɾˠ,t̪ɪgəɾˠ
tógfar,,ˈt̪ˠoːkfˠəɾˠ,t̪ʊgfˠʊ̽ɾˠ
tóirse,,ˈt̪ˠoːɾˠʃə,tʲɛɾʲʃi
uacht,Munster; Connacht,uəxt̪ˠ,uakht̪
uaigneas,Ulster; Connacht,ˈuəɟnʲəsˠ,uaiɟn̪əsˠ
uaisle,Ulster; Connacht,ˈuəʃl̠ʲə,uaiʃl̪ə
uigneacha,,ˈɪɟn̠ʲaxə,ɪɟn̪əkhə
uileag,,"əˈlʲɞɡ, əˈlʲʊɡ",ɪl̪əg
uimhreacha,,ˈɪvʲɾʲəxə,ɪmʲhɾʲəkhə
uireasa,,ˈɪɾʲəsˠə,ɪɾʲəsˠə
uireaspach,,ˈɪɾʲəsˠpˠəx,ɪɾʲəsˠpˠəx
umhal,Connacht,"uːlˠ, uːl̪ˠ",ʊmˠhʊ̽l̪
umhlú,Connacht,ˈuːlˠuː,ʊmˠhl̪ʊ̽
urchar,Connacht,ˈʊɾˠəxəɾˠ,ʊɾˠkhʊ̽ɾˠ
urchóideach,Connacht,ˈʊɾˠəxoːdʲəx,ʊrcçidʲəx
urnaí,Connacht,ˈuːɾˠn̪ˠiː,ʊɾˠn̪ʊ̽
Áirc an Chonartha,,ˈɑːɾʲc ə ˌxɔn̪ˠəɾˠhə,ɑːɾʲk an̪ khʊn̪ʊ̽ɾˠt̪hʊ̽
Ó Cathasaigh,,ˈkahəsˠiː,ʊ kat̪hiʃiː
áibhirseoir,,ˈɑːɾɕoːɾʲ,aibʲçiɾʲʃoːiɾʲ
áilleacht,,ˈɑːlʲəxt,ail̪l̪əkht̪
áitigh,Connacht,"ˈɑːtʲiː, ˈɑːtʲə",aitʲiɟ
ára,,ˈɑːɾˠə,aɾˠə
árasán,Connacht,ˈɑːɾˠəsˠɑːnˠ,aɾˠəsˠən̪
é,,"eː, jeː, ə",ɛ
éadan,,"ˈeːd̪ˠənˠ, ˈeːd̪ˠən̪ˠ",ad̪ən̪
éadrom,Ulster; Connacht,ˈeːd̪ˠɾˠəmˠ,ad̪ɾˠəmˠ
éadálach,Connacht,ˈeːd̪ˠɑːlˠəx,ad̪əl̪əx
éaló,Connacht,"ˈeːlˠoː, ˈeːl̪ˠoː",al̪ə
éiceolaí,Connacht,"ˈeːcoːlˠiː, ˈeːcoːl̪ˠiː",ɛcoːl̪ə
éide,,ˈeːdʲə,ɛdʲi
éigint,,ˈeːɟɪn̠ʲtʲ,ɛɟən̪t̪
éistim,Munster; Connacht,ˈeːʃtʲəmʲ,ɛʃtʲimʲ
íochtar,,"ˈiəxt̪ˠəɾˠ, ˈiːxt̪ˠəɾˠ",ɪkht̪əɾˠ
íosfad,,ˈiːsˠəd̪ˠ,ɪsˠfˠəd̪
ísle,Ulster; Connacht,ˈiːʃl̠ʲə,ɪʃl̪ə
óg,Munster; Connacht,oːɡ,ʊg
óinseacha,,ˈoːɲʃəxə,ɛnʃəkhə
ól,Connacht,oːlˠ,ʊl̪
ól,Munster; Connacht,oːl̪ˠ,ʊl̪
ónar,,ˈoːnˠəɾˠ,ʊn̪ʊ̽ɾˠ
órga,Munster; Connacht,ˈoːɾˠɡə,ʊɾˠəgʊ̽
ós,Munster; Connacht,"oːsˠ, oːʃ",ʊsˠ
úd,,uːd̪ˠ,ʊd̪
úinéara,Connacht,ˈuːnʲeːɾˠə,ɪn̪əɾˠə
úth,,uː,ʊt
