word,tags,ipa,results
gairdín,Connacht,ˈɡɑːɾˠdʲiːnʲ,ɟaiɾʲdʲən̪
gaire,,ˈɡaɾʲə,ɟaiɾʲi
gairge,,ˈɡaɾʲɪɟə,ɟaiɾʲɟi
gairid,Connacht,ˈɡaɾʲədʲ,ɟaiɾʲidʲ
gairleog,Connacht,ˈɡaɾʲlʲoːɡ,ɟɪɾʲl̪oːg
gairm,,,ɟɑːɾʲmˠ
gairm,Connacht,ˈɡeɾʲəmʲ,ɟɑːɾʲmˠ
gairme,,ˈɡaɾʲəmʲə,ɟaiɾʲmʲi
gairmeach,,ɡaɾʲˌmʲəx,ɟaiɾʲmʲəx
gairmiúil,Connacht,ɡaɾʲmʲuːlʲ,ɟaiɾʲmʲiəl̪
gairmiúlacht,,ɡaɾʲˈmʲuːl̪ˠəxt̪ˠ,ɟaiɾʲmʲiəl̪əxt̪
gairmiúlaigh,,ɡaɾʲmʲuːl̪ˠiː,ɟaiɾʲmʲiəl̪ə
gais,,ɡaʃ,ɟaiʃ
gaisce,,ˈɡaʃcɪ,ɟaiʃci
gaiscígh,Connacht,ˈɡaʃciː,ɟaiʃcjj
gaiscíocha,Connacht,ˈɡaʃciːxə,ɟaiʃkəxə
gaiste,,ˈɡaʃtʲə,ɟaiʃtʲi
gala,,ˈɡal̪ˠə,gɑl̪ə
galach,Connacht,ˈɡalˠəx,gɑl̪əx
gallta,,ˈɡaːl̪ˠt̪ˠə,gɑl̪ˠt̪ə
gallán,,,gɑl̪ˠən̪
gallán,Connacht,"ˈɡal̪ˠɑːnˠ, ˈɡal̪ˠɑːn̪ˠ",gɑl̪ˠən̪
galán,,,gɑl̪ən̪
galán,Connacht,"ˈɡalˠɑːnˠ, ˈɡal̪ˠɑːn̪ˠ",gɑl̪ən̪
galánta,Connacht,"ˈɡalˠɑːn̪ˠt̪ˠə, ˈɡal̪ˠɑːn̪ˠt̪ˠə",gɑl̪ən̪t̪ə
galúin,Connacht,ˈɡalˠuːnʲ,gɑl̪ən̪
galún,Connacht,ˈɡalˠuːnˠ,gɑl̪ən̪
gamal,,"ˈɡamˠəlˠ, ˈɡamˠəl̪ˠ",gɑmˠəl̪
gamhain,,ˈɡãuənʲ,gɑvʲən̪
gan,,"ɡənˠ, ɡən̪ˠ",gɑn̪
gaobhar,Ulster; Connacht,ˈɡiːwəɾˠ,giːwəɾˠ
gaofar,Ulster; Connacht,"ˈɡiːfˠəɾˠ, ˈɡɯːfˠəɾˠ",giːfˠəɾˠ
gaoith,,ɡiːh,ɟiːç
gaol,Ulster; Connacht,ɡiːlˠ,giːl̪
gaosán,Connacht,ˈɡiːsˠɑːnˠ,giːsˠən̪
gaoth,Ulster; Connacht,"ɡiː, ɡɯː",giː
gaothrán,Connacht,ˈɡiːɾ̥ˠɑːn̪ˠ,giːhɾˠən̪
gar,,ɡaɾˠ,gɑːɾˠ
garanna,,ˈɡaɾˠən̪ˠə,gɑɾˠən̪ˠə
garda,Munster; Connacht,ˈɡɑːɾˠd̪ˠə,gɑɾˠd̪ə
gardaí,Connacht,ˈɡɑːɾˠd̪ˠiː,gɑrdʲi
garg,,ˈɡaɾˠəɡ,gɑɾˠəg
garga,,ˈɡaɾˠəɡə,gɑɾˠgə
gariníon,,ˈɡaɾʲˌɪnʲiːnˠ,gɑɾʲən̪ən̪
garmhac,,ˈɡaɾˠˌwak,gɑrvək
garr,Munster; Connacht,ɡɑːɾˠ,gɑːɾˠ
garraithe,,ˈɡɑɾˠɪhə,gɑɾʲəhə
garraí,Connacht,"ˈɡaɾˠiː, ˈɡɑɾˠiː",gɑɾʲi
garsún,Connacht,ˈɡaɾˠsˠuːnˠ,gɑɾˠsˠən̪
gasra,Ulster; Connacht,ˈɡasˠɾˠə,gɑsˠɾˠə
gasta,,ˈɡasˠt̪ˠə,gɑsˠt̪ə
gasóg,Connacht,ˈɡasˠoːɡ,gɑsˠəg
gasúir,Connacht,ˈɡasˠuːɾʲ,gɑsˠiɾʲ
gasúr,Connacht,ˈɡasˠuːɾˠ,gɑsˠəɾˠ
gc,,"ɟ, ɡ",g
gcabhair,,,gɑvʲəɾˠ
gcailín,Connacht,ˈɡalʲiːnʲ,gail̪ən̪
gcairde,,ˈɡɑːɾˠdʲə,gaiɾˠd̪ə
gcaitheann,,ˈɡahən̪ˠ,gaihən̪ˠ
gcanna,,"ˈɡan̪ˠə, ˈɡɑn̪ˠə",gɑn̪ˠə
gcaoga,Ulster; Connacht,ˈɡiːɡə,giːgə
gcaogad,Ulster; Connacht,ˈɡiːɡəd̪ˠ,giːgəd̪
gcaogaidí,Connacht,ˈɡiːɡədʲiː,giːgəd̪ə
gcaoi,,ɡiː,giː
gcaoimhe,Ulster; Connacht,ˈɡiːvʲə,giːvʲə
gcapall,,ˈɡapˠəl̪ˠ,gɑpˠəl̪ˠ
gcara,,ˈɡɑɾˠə,gɑɾˠə
gcarachtar,,ˈɡaɾˠəxt̪ˠəɾˠ,gɑɾˠəxt̪əɾˠ
gcaraid,,"ˈɡaɾˠədʲ, ˈɡɑɾˠədʲ",gɑɾˠəd̪
gcatach,Connacht,ˈɡat̪ˠəx,gɑt̪əx
gcathair,,"ˈɡahəɾʲ, ˈɡɑhəɾʲ",gɑhəɾˠ
gcead,,ɟad̪ˠ,gɑd̪
gcealla,,ˈɟal̪ˠə,gɑl̪ˠə
gceantar,,ˈɟan̪ˠt̪ˠəɾˠ,gɑn̪t̪əɾˠ
gcearnóg,Connacht,ˈɟɑːɾˠn̪ˠoːɡ,gɑɾˠn̪əg
gceart,,ɟaɾˠt̪ˠ,gɑːɾˠt̪
gceilt,,,gɛl̪t̪
gceilt,Ulster; Connacht,ɟɛl̠ʲtʲ,gɛl̪t̪
gceist,,ɟɛʃtʲ,gɛsˠt̪
gceárta,Connacht,ˈɟɑːɾˠt̪ˠə,gɑɾˠt̪ə
gceártaí,Connacht,ˈɟɑːɾˠt̪ˠiː,gɑɾˠt̪ə
gciall,,ɟiəl̪ˠ,giəl̪ˠ
gciliméadar,Connacht,"ˈɟɪlʲəmʲed̪ˠəɾˠ, ˈɟɪlʲəmʲeːd̪ˠəɾˠ",gɪl̪əmˠəd̪iɾʲ
gcine,,ˈɟɪnʲə,gɪn̪ə
gcis,,ɟɪʃ,gɪsˠ
gciseanna,,ˈɟɪʃən̪ˠə,gɪsˠən̪ˠə
gcloisteáil,,ˈɡlˠɔʃtʲɑːlʲ,gl̪ɔsˠt̪əl̪
gclóis,,"ɡlˠoːʃ, ɡl̪ˠoːʃ",gl̪ɔsˠ
gcodanna,,ˈɡɔd̪ˠən̪ˠə,gɔd̪ən̪ˠə
gcodlaíonn,Connacht,ˈɡol̪ˠiːn̪ˠ,gɔd̪l̪əən̪ˠ
gcoill,Connacht,"ɡəil̠ʲ, ɡɞl̠ʲ",goil̠ʲ
gcoillte,Connacht,"ˈɡəil̠ʲtʲə, ˈɡɞl̠ʲtʲə",gɔl̠ʲtʲi
gcoinneal,,ˈɡɪn̠ʲəlˠ,gɔn̠ʲəl̪
gcol,,ɡɔlˠ,gɔl̪
gcolanna,,ˈɡɔlˠən̪ˠə,gɔl̪ən̪ˠə
gcomhluadar,Munster; Connacht,ˈɡoːlˠuəd̪ˠəɾˠ,gɔvl̪əd̪əɾˠ
gcorp,,ɡɔɾˠpˠ,gəuɾˠpˠ
gcreach,,ɟɾʲax,gɾˠæx
gcroí,,ɡɾˠiː,gɾˠɔ
gcuairt,,ɡuəɾˠtʲ,guaəɾˠt̪
gcuairteanna,,ˈɡuəɾˠtʲən̪ˠə,guaəɾˠt̪ən̪ˠə
gcuan,,ɡuənˠ,guan̪
gcuid,,ɡɪdʲ,gɪd̪
gcuireann,,ˈɡɪɾʲən̪ˠ,gɪɾˠən̪ˠ
gcurach,Connacht,"ˈɡɔɾˠəx, ˈɡʊɾˠəx",gɔɾˠəx
gcás,Munster; Connacht,ɡɑːsˠ,gɑsˠ
gcéad,,ɟeːd̪ˠ,gɑd̪
gcéadta,,ˈɟeːt̪ˠə,gɑd̪ə
gcéibh,,ˈɟeːvʲ,geiː
gcónaí,Connacht,ˈɡuːn̪ˠiː,gɔn̪ə
gcósta,Munster; Connacht,ˈɡoːsˠt̪ˠə,gɔsˠt̪ə
gcóstaí,Connacht,ˈɡoːsˠt̪ˠiː,gɔsˠt̪ə
gcúinne,,ˈɡuːn̠ʲə,gɪn̠ʲə
gcúl,,"ɡuːlˠ, ɡuːl̪ˠ",gɔl̪
geac,,ɟak,ɟɑk
geairid,,ˈɟaɾʲədʲ,ɟaiɾʲidʲ
geal,,"ɟalˠ, ɟal̪ˠ",ɟɑl̪
geala,,ˈɟalˠə,ɟɑl̪ə
gealach,Connacht,"ˈɟalˠəx, ˈɟal̪ˠəx",ɟɑl̪əx
gealacán,Connacht,"ˈɟalˠəkɑːnˠ, ˈɟal̪ˠəkɑːn̪ˠ",ɟɑl̪əkən̪
geallaim,Connacht,"ˈɟaːl̪ˠəmʲ, ˈɟɑːl̪ˠəmʲ",ɟæl̠ʲəmˠ
geallann,,ˈɟal̪ˠən̪ˠ,ɟæl̪ˠən̪ˠ
gealt,,ɟal̪ˠt̪ˠ,ɟɑl̪t̪
gealtacht,Munster; Connacht,ˈɟal̪ˠt̪ˠəxt̪ˠ,ɟɑl̪t̪əxt̪
gean,,"ɟanˠ, ɟan̪ˠ",ɟɑn̪
geansaí,,ˈɟanˠsˠiː,ɟɑnʃi
gearach,Connacht,ˈɟaɾəx,ɟæɾˠəx
gearb,,ˈɟaɾˠəbˠ,ɟæɾˠəbˠ
gearba,,ˈɟaɾˠəbˠə,ɟæɾˠbˠə
gearbach,Munster; Connacht,ˈɟaɾˠəbˠəx,ɟæɾˠbˠəx
gearg,,ˈɟaɾˠəɡ,ɟæɾˠəg
gearraim,Connacht,ˈɟaːɾˠəmʲ,ɟæɾʲəmˠ
gearrcach,Munster; Connacht,ˈɟɑːɾˠkəx,ɟæɾˠkəx
gearrfar,Munster; Connacht,ˈɟɑːɾˠfˠəɾˠ,ɟæɾˠfˠəɾˠ
gearrthacha,Munster; Connacht,ˈɟaːrˠhəxə,ɟæɾˠhəxə
gearrán,,,ɟæɾˠən̪
gearrán,Connacht,ɟəˈɾˠɑːnˠ,ɟæɾˠən̪
gearrán,Munster; Connacht,ɟəˈɾˠɑːn̪ˠ,ɟæɾˠən̪
gearán,,,ɟæɾˠən̪
gearán,Connacht,ˈɟaɾˠɑːnˠ,ɟæɾˠən̪
geas,,ɟasˠ,ɟɑsˠ
geasa,,ˈɟasˠə,ɟɑsˠə
geata,,ˈɟat̪ˠə,ɟɑt̪ə
geataí,,ˈɟat̪ˠiː,ɟɑtʲi
geilt,,,ɟɛl̪t̪
geilt,Ulster; Connacht,ɟɛl̠ʲtʲ,ɟɛl̪t̪
geimhreadh,Connacht,"ˈɟĩvʲɾʲuː, ˈɟɛvʲɾʲu",geimhreadh
geimhreadh,Galway; Connacht,ˈɟiːvʲɾʲə,geimhreadh
geimhreadh,Mayo; Connacht,ˈɟivʲɾʲuː,geimhreadh
geimhriú,Connacht,ɟiːvʲɾʲuː,geimhriú
geimhriúchán,Connacht,ˈɟiːvɾʲuˌxɑːn̪ˠ,geimhriúchán
geimhrí,Connacht,"ˈɟivʲɾʲiː, ˈɟiːvʲɾʲiː, ˈɟĩvʲɾʲiː, ˈɟɛvʲɾʲiː",geimhrí
geir,,ɟɛɾʲ,ɟəiɾʲ
geire,,ˈɟɛɾʲə,ɟɛɾʲi
geireach,Munster; Connacht,ˈɟɛrʲəx,ɟɛɾʲəx
geis,,ɟɛʃ,ɟɛʃ
geise,,ˈɟɛʃə,ɟɛʃi
geit,,ɟɛtʲ,ɟɛtʲ
geocán,Connacht,ˈɟoːkɑːnˠ,ɟoːkən̪
gh,,"j, ɟ, ɣ",ɣ
gha,,ɣa(h),ɣɑ
ghabhar,Munster; Connacht,ɣəuɾˠ,ɣəuəɾˠ
ghabhas,,ˈɣauəsˠ,ɣəuəsˠ
ghada,,ˈɣad̪ˠə,ɣɑd̪ə
ghaibh,,ɣavʲ,jaiː
ghair,,ɣaɾʲ,jɑːɾʲ
ghairdín,Connacht,ˈɣɑːɾˠdʲiːnʲ,jaiɾʲdʲən̪
ghairid,,ˈɣaɾʲədʲ,jaiɾʲidʲ
ghais,,ɣaʃ,jaiʃ
ghaiscígh,Connacht,ˈɣaʃciː,jaiʃcjj
ghaiscíoch,Connacht,ˈɣaʃciːx,jaiʃcəx
ghaiscíocha,Connacht,ˈɣaʃciːxə,jaiʃcəxə
ghaoth,Ulster; Connacht,ɣiː,ɣiː
gharda,Munster; Connacht,ˈɣɑːɾˠd̪ˠə,ɣɑɾˠd̪ə
ghardaí,Connacht,ˈɣɑːɾˠd̪ˠiː,ɣɑɾˠd̪ə
gheala,,ˈjalˠə,jɑl̪ə
ghealach,Connacht,"ˈjalˠəx, ˈjal̪ˠəx",jɑl̪əx
gheall,Mayo; Connacht,jal̪ˠ,jɑːl̪ˠ
gheasa,,ˈjasˠə,jɑʃi
gheibh,,jɛvʲ,jeiː
ghine,,ˈjɪnʲə,jɪn̪ə
ghing,,jɪɲ,jɪŋ
ghiob,Munster; Connacht,jɪbˠ,ɣɪbˠ
ghiorria,Munster; Connacht,ˈjɪɾˠiə,ɣɪɾʲi
ghlac,Ulster; Connacht,"ɣlˠak, ɣl̪ˠak",ɣl̪ɑk
ghlacann,,ˈɣlˠakən̪ˠ,ɣl̪ɑkən̪ˠ
ghlactaí,Ulster; Connacht,"ˈɣlˠakt̪ˠiː, ˈɣl̪ˠakt̪ˠiː",ɣl̪ɑkt̪ə
ghlais,,ɣlˠaʃ,ɣl̪aisˠ
ghlan,,ɣlˠanˠ,ɣl̪ɑn̪
ghlas,,ɣlˠasˠ,ɣl̪ɑsˠ
ghleanna,Connacht,"ˈjlʲaːn̪ˠə, ˈʝlʲaːn̪ˠə",ɣl̪ɑn̪ˠə
ghlic,,"jlʲɪc, ʝlʲɪc",ɣl̪ɪk
ghlinne,,ˈjlʲin̠ʲə,ɣl̪ɪn̠ʲə
ghliocacht,,"ˈjlʲɪkəxt̪ˠ, ˈʝlʲɪkəxt̪ˠ",ɣl̪ɪkəxt̪
ghliocais,,ˈjlʊkəʃ,ɣl̪ɪkəsˠ
ghlún,Ulster; Connacht,ɣlˠuːnˠ,ɣl̪ɔn̪
ghlún,Ulster; Munster; Connacht,ɣl̪ˠuːn̪ˠ,ɣl̪ɔn̪
ghnách,Connacht,"ɡɾˠɑːx, ɣnˠɑːx",ɣn̪ɑx
ghnáth,,,ɣn̪ɑ
ghnáth,Connacht,"ɣnˠɑː, ɣɾˠɑː",ɣn̪ɑ
ghním,Connacht,n̠ʲiːmʲ,ɣn̪ɪmˠ
ghníomh,Connacht,"jɾʲiːvˠ, ʝɾʲiːə̯vˠ",ɣn̪ɪoː
ghníomhaíocht,Connacht,ˈɣɾˠiːwiəxt̪ˠ,ɣn̪əuəəxt̪
ghnó,Connacht,"ɣɾˠoː, ɣɾˠuː",ɣn̪ɔ
ghob,,ɣɔbˠ,ɣɔbˠ
ghobtha,,ˈɣɔpˠə,ɣɔbˠhə
ghoib,,ɣɪbʲ,jɛbʲ
ghoid,Connacht,ɣɞdʲ,jɛdʲ
ghoile,,ˈɣɛlʲə,jɔl̪ə
ghoir,Connacht,ˈɣɛɾʲ,jəiɾʲ
ghoirid,,ˈɣʌɾʲədʲ,jɛɾʲidʲ
ghor,Munster; Connacht,ɣɔɾˠ,ɣəuɾˠ
ghread,,jɾʲad̪ˠ,ɣɾˠɑd̪
ghrian,Ulster; Connacht,"jɾʲiənˠ, ʝɾʲiənˠ",ɣɾˠiən̪
ghrian,Ulster; Munster; Connacht,"jɾʲiən̪ˠ, ʝɾʲiən̪ˠ",ɣɾˠiən̪
ghrá,,,ɣɾˠɑ
ghrá,Munster; Connacht,ɣɾˠɑː,ɣɾˠɑ
ghráin,Munster; Connacht,ɣɾˠɑːnʲ,ɣɾˠain̪
ghrása,Munster; Connacht,ˈɣɾˠɑːsˠə,ɣɾˠɑsˠə
ghrúdlann,,ˈɣɾˠuːd̪ˠlˠən̪ˠ,ɣɾˠɔd̪l̪ən̪ˠ
ghualainn,Ulster; Connacht,"ˈɣuəlˠən̠ʲ, ˈɣuəl̪ˠən̠ʲ",ɣual̪ən̠ʲ
ghuigh,,ɣiː,ɣjj
ghustal,,"ˈɣʊsˠt̪ˠəlˠ, ˈɣʊsˠt̪ˠəl̪ˠ",ɣɔsˠt̪əl̪
ghuí,,ɣiː,ɣɪ
gháire,Munster; Connacht,ˈɣɑːɾʲə,jaiɾʲi
ghéaraigh,,"ˈjeːɾˠi, ˈjɛə̯ɾˠi, ˈjɛə̯ɾˠə",jæɾʲə
ghéig,,jeːɟ,jɛɟ
giall,,ɟiəl̪ˠ,ɟiəl̪ˠ
gibe,Munster; Connacht,ˈɟɪbʲə,ɟɪbʲi
gigil,,ˈɟɪɟɪlʲ,ɟɪɟəl̪
gil,,ɟɪlʲ,ɟɪl̪
gile,,ˈɟɪlʲə,ɟɪl̪ə
gin,,ˈɟɪnʲ,ɟɪn̪
gine,,ˈɟɪnʲə,ɟɪn̪ə
ging,,ɟɪɲ,ɟɪŋ
ginideach,Munster; Connacht,ˈɟɪnʲədʲəx,ɟɪn̪idʲəx
ginte,,ɟɪnʲtʲə,ɟɪntʲi
giob,Munster; Connacht,ɟɪbˠ,gɪbˠ
giolla,Munster; Connacht,"ˈɟul̪ˠə, ˈɟɨl̪ˠə, ˈɟɯl̪ˠə",gɪl̪ˠə
giorracht,Connacht,ˈɟiɾˠəxt̪ˠ,gɪɾˠəxt̪
giorraím,Connacht,ˈɟɪɾˠiːmʲ,gɪɾʲəmˠ
giorria,Munster; Connacht,ˈɟɪɾˠiə,gɪɾʲi
giosta,,ˈɟɪsˠt̪ˠə,gɪsˠt̪ə
giota,,"ˈɟit̪ˠə, ˈɟut̪ˠə, ˈɟɨt̪ˠə",gɪt̪ə
giotár,Munster; Connacht,ɟɪˈt̪ˠɑːɾˠ,gɪt̪əɾˠ
giucs,,ɟɯksˠ,ɟɪəksˠ
giuirléid,Connacht,ˈɟuːɾˠlʲeːdʲ,ɟɪiɾʲl̪idʲ
giúiré,,ˈɟuːɾʲeː,ɟɪiɾʲi
giúis,Munster; Connacht,ɟuːʃ,ɟɪiʃ
giúistís,Connacht,ˈɟuːʃtʲiːʃ,ɟɪiʃtʲiʃ
giús,,ɟuːsˠ,ɟɪəsˠ
glac,Ulster; Connacht,"ɡlˠak, ɡl̪ˠak",gl̪ɑk
glacann,,ˈɡlˠakən̪ˠ,gl̪ɑkən̪ˠ
glacfaidh,,ˈɡlˠakə,gl̪ɑkfʲə
glaine,,"ˈɡlˠanʲə, ˈɡl̪ˠanʲə",gl̪ain̪ə
glais,,ɡlˠaʃ,gl̪aiʃ
glaise,,ˈɡlˠaʃə,gl̪aiʃi
glan,,"ɡlˠanˠ, ɡlˠɑnˠ, ɡl̪ˠan̪ˠ",gl̪ɑn̪
glantóir,Connacht,"ˈɡlˠan̪ˠt̪ˠoːɾʲ, ˈɡl̪ˠan̪ˠt̪ˠoːɾʲ",gl̪ɑntʲiɾʲ
glaodh,Ulster; Connacht,ɡlˠiː,glʲiːɣ
glasa,,ˈɡlˠasˠə,gl̪ɑsˠə
glasóg,Connacht,"ˈɡlˠasˠoːɡ, ˈɡl̪ˠasˠoːɡ",gl̪ɑsˠəg
gleanna,Connacht,ˈɟlʲaːn̪ˠə,gl̪ɑn̪ˠə
gleannta,Connacht,ˈɟlʲaːn̪ˠt̪ˠə,gl̪ɑn̪ˠt̪ə
gleo,Munster; Connacht,ɟlʲoː,gl̪oː
gleoite,,ˈɟlʲoːtʲə,gl̪oːtʲi
gleomhar,Connacht,ˈɟlʲoːvˠəɾˠ,gl̪oːwəɾˠ
glic,,ɟlʲɪc,gl̪ɪc
glice,,ˈɟlʲɪcɪ,gl̪ɪci
gliceas,,ˈɟlʲɪcəsˠ,gl̪ɪcəsˠ
glinn,,ˈɟlʲin̠ʲ,gl̪ɪn̠ʲ
glinne,,ˈɟlʲin̠ʲə,gl̪ɪn̠ʲə
gliocacht,,ˈɟlʲɪkəxt̪ˠ,gl̪ɪkəxt̪
gliocais,,ˈɟlʊkəʃ,gl̪ɪciʃ
gliocas,,ˈɟlʊkəsˠ,gl̪ɪkəsˠ
gliogaire,,ˈɟlʲɯɡəɾʲə,gl̪ɪɟiɾʲi
gliogar,,ˈɟlʲɪɡəɾˠ,gl̪ɪgəɾˠ
gliú,,ɟlʲuː,gl̪ɪə
gliú beach,,ˌɟlʲuː ˈbʲax,gl̪ɪə bʲæx
gloine,,"ˈɡlˠɪnʲə, ˈɡl̪ˠɪnʲə",gl̪ɔn̪ə
gloiní,,"ˈɡlˠɪnʲiː, ˈɡl̪ˠɪnʲiː",gl̪ɔn̪ə
gluais,,"ɡlˠuəʃ, ɡl̪ˠuəʃ",gl̪uaiʃ
gluaisim,Connacht,ˈɡlˠuəʃəmʲ,gl̪uaiʃimʲ
gluaisim,Munster; Connacht,ˈɡl̪ˠuəʃəmʲ,gl̪uaiʃimʲ
gluaisrothar,,ɡlˠuəʃˈɾˠɔhəɾˠ,gl̪uaiʃɾˠəhəɾˠ
gluaisteán,,ˈɡl̪ˠʊəʃtʲɑːn̪ˠ,gl̪uaiʃtʲən̪
glé,,ɟlʲeː,gl̪ɛ
gléas,Ulster; Connacht,"ɟlʲeːsˠ, ɟlʲɛːə̯sˠ",gl̪ɑsˠ
gléasaim,,ˈɟlʲeːsˠəmʲ,gl̪ɑʃimʲ
gléasaimid,,ˈɟlʲeːsˠəmʲədʲ,gl̪ɑʃimʲidʲ
gléasann,,ˈɟlʲeːsən̪ˠ,gl̪ɑsˠən̪ˠ
gléasra,Ulster; Connacht,ˈɟlʲeːsˠɾˠə,gl̪ɑsˠɾˠə
gléasta,,ˈɟlʲeːsˠt̪ˠə,gl̪ɑsˠt̪ə
glóir,Munster; Connacht,ɡlˠoːɾʲ,gl̪ɛɾʲ
glóire,Munster; Connacht,ˈɡlˠoːɾʲə,gl̪ɛɾʲi
glór,Connacht,ɡlˠoːɾˠ,gl̪ɔɾˠ
glór,Munster; Connacht,ɡl̪ˠoːɾˠ,gl̪ɔɾˠ
glúin,,"ɡlˠuːnʲ, ɡl̪ˠuːnʲ",gl̪ɪn̪
glúin óg,Munster; Connacht,ə ˌɣlˠuːnʲ ˈoːɡ,gl̪ɪn̪ ɔg
glún,Ulster; Connacht,ɡlˠuːnˠ,gl̪ɔn̪
glún,Ulster; Munster; Connacht,ɡl̪ˠuːn̪ˠ,gl̪ɔn̪
gnách,Connacht,"ɡnˠɑːx, ɡɾˠɑːx",gɾˠɑx
gnás,Connacht,"ɡnˠɑːsˠ, ɡɾˠɑːsˠ",gɾˠɑsˠ
gnáth,,,gɾˠɑ
gnáth,Connacht,"ɡnˠɑː, ɡɾˠɑː",gɾˠɑ
gnéas,,"ɟnʲeːsˠ, ɟɾʲeːsˠ",gɾʲ'ɑsˠ
gníomh,Connacht,ɟɾʲiːvˠ,gɾˠɪoː
gníomh,Ulster; Connacht,ɟɾʲĩːw,gɾˠɪoː
gníomhaí,,ˈɡnʲiːwiː,gɾˠɪvʲi
gníomhaíocht,Connacht,ˈɡɾˠiːwiəxt̪ˠ,gɾˠəuəəxt̪
gnó,Connacht,"ɡnˠoː, ɡnˠuː, ɡɾˠoː, ɡɾˠuː",gɾˠɔ
go,,"ɡɔ, ɡə",gɔ
go brách,Munster; Connacht,ɡəˈbˠɾˠɑːx,gɔ bˠɾˠɑx
go deo,Munster; Connacht,ɡə ˈdʲoː,gɔ dʲoː
go dtí,,ɡəˈdʲiː,gɔ d̪ɪ
go dtí go,,ɡə ˈdʲiː ɡə,gɔ d̪ɪ gɔ
go dtí gur,,ɡə ˈdʲiː ɡəɾˠ,gɔ d̪ɪ gəuɾˠ
go fóill,Munster; Connacht,ɡəˈfˠoːl̠ʲ,gɔ fʲoil̠ʲ
go háirid,,ɡəˈhɑːɾʲədʲ,gɔ çaiɾʲidʲ
go héag,Ulster; Connacht,ɡəˈheːɡ,gɔ çɑg
go leor,Ulster; Munster; Connacht,ɡəˈl̠ʲoːɾˠ,gɔ l̪oːɾˠ
go raibh maith agaibh,,"ɡərəmˠəˈhaɡəvʲ, ɡərəˈmˠahəɡəvʲ",gɔ ɾʲaiː mʲaiç ɑɟiː
go raibh maith agat,,"ɡəɾˠəmˠəˈhaɡət̪ˠ, ɡəɾˠəˈmˠahəɡət̪ˠ",gɔ ɾʲaiː mʲaiç ɑgət̪
gob,Munster; Connacht,ɡɔbˠ,gɔbˠ
goba,,ˈɡɔbˠə,gɔbˠə
gobtha,,ˈɡɔpˠə,gɔbˠhə
god é,,ɡəˈd̪ˠeː,gɔd̪ ɛ
goib,,ɡɪbʲ,ɟɛbʲ
goid,Connacht,ɡɞdʲ,ɟɛdʲ
goideann,,ˈɡɛdʲən̪ˠ,ɟɛdʲən̪ˠ
goidim,Connacht,ˈɡɞdʲəmʲ,ɟɛdʲimʲ
goidte,Connacht,ˈɡɞtʲə,ɟɛdʲi
goidtear,Connacht,ˈɡɞtʲəɾˠ,ɟɛdʲiɾʲ
goil,,"ɡɔlʲ, ɡɛlʲ",ɟɔl̪
goileann,,ˈɡɛlʲən̪ˠ,ɟɔl̪ən̪ˠ
goilim,,ˈɡɛlʲəmʲ,ɟɔl̪imʲ
goilliúnach,Connacht,ˈɡɔl̠ʲuːnˠəx,ɟɔl̠ʲəən̪əx
goilte,,ˈɡɛlʲtʲə,ɟɛltʲi
goilí,,ˈɡɛlʲiː,ɟɔl̪ə
goir,Connacht,ɡɛɾʲ,ɟəiɾʲ
goirid,,"ˈɡɛɾʲədʲ, ˈɡɨ̞ɾʲədʲ",ɟɛɾʲidʲ
goirim,Connacht,ˈɡɛɾʲəmʲ,ɟɛɾʲimʲ
goirme,,ˈɡɪɾʲəmʲə,ɟɛɾʲmʲi
goirt,,"ɡiɾˠtʲ, ɡɔɾˠtʲ",ɟəiɾʲt̪
goirín,Ulster; Connacht,ˈɡɪɾʲiːnʲ,ɟɛɾʲən̪
gol,Connacht,ɡɔlˠ,gɔl̪
gol,Munster; Connacht,ɡɔl̪ˠ,gɔl̪
gola,,"ˈɡɔlˠə, ˈɡɔl̪ˠə",gɔl̪ə
gor,Munster; Connacht,ɡɔɾˠ,gəuɾˠ
gorach,Connacht,ˈɡɔɾˠəx,gɔɾˠəx
gorachas,Connacht,ˈɡɔɾˠəxəsˠ,gɔɾˠəxəsˠ
goradh,Connacht,ˈɡɔɾˠə,gɔɾˠə
gorm,Connacht,ˈɡɞɾˠəmˠ,gɔɾˠəmˠ
gorm,Ulster; Connacht,ˈɡɔɾˠəmˠ,gɔɾˠəmˠ
gorta,,ˈɡɔɾˠt̪ˠə,gɔɾˠt̪ə
gortú,Connacht,ˈɡɔɾˠt̪ˠuː,gɔɾˠt̪ə
gorún,Connacht,ˈɡɔɾˠuːnˠ,gɔɾˠən̪
gos,,"ɡɔsˠ, ɡəsˠ",gɔsˠ
graeip,,ɡɾˠeːpʲ,gɾʲeːipʲ
graeipe,,ˈɡɾˠeːpʲə,gɾʲeːipʲi
gram,,ˈɡɾˠamˠ,gɾˠɑmˠ
gread,,ɟɾʲad̪ˠ,gɾʲɑd̪
greamaím,Connacht,ˈɟɾʲamˠiːmʲ,gɾʲɑmʲimʲ
greamú,Connacht,ˈɟɾʲamˠuː,gɾʲɑmˠə
grean,,"ɟɾʲanˠ, ɟɾʲan̪ˠ",gɾʲɑn̪
greannach,Connacht,ˈɟrʲan̪ˠəx,gɾʲæn̪ˠəx
greannmhar,Ulster; Connacht,ˈɟɾʲan̪ˠwəɾˠ,gɾʲæn̪ˠvəɾˠ
