word,tags,ipa,results
Muileann gCearr,,"ənˠ ˌmˠɪlʲən̪ˠ ˈɟɑːɾˠ, ən̪ˠ ˌmˠɪlʲən̪ˠ ˈɟɑːɾˠ",mˠɪl̪ən̪ˠ gcæɾˠɾˠ
Muineachán,Connacht,"ˈmˠɪnʲəxɑːnˠ, ˈmˠɪnʲəxɑːn̪ˠ",mˠɪn̪əkhən̪
Muire,,ˈmˠɪɾʲə,mˠɪɾʲi
Muiris,,ˈmˠiɾʲəʃ,mˠɪɾʲiʃ
Muirís,,ˈmˠɪɾʲiːʃ,mˠɪɾʲiʃ
Mumhain,,mˠuːnʲ,mˠɛmʲçən̪
Mumhan,,mˠuːnˠ,mˠʊmˠhʊ̽n̪
Máire,Munster; Connacht,ˈmˠɑːɾʲə,mʲaiɾʲi
Máirt,,mˠaːɾˠtʲ,mʲɑːɾʲt̪
Máirtín,Connacht,ˈmˠɑːɾˠtʲiːnʲ,mʲaiɾʲtʲən̪
Máiréad,Connacht,ˈmˠɑːɾʲeːd̪ˠ,mʲaiɾʲəd̪
Máirín,Connacht,ˈmˠɑːɾʲiːnʲ,mʲaiɾʲən̪
Málta,,ˈmˠɑːl̪ˠt̪ˠə,mˠal̪t̪ə
Márta,,ˈmˠɑːɾˠt̪ˠə,mˠaɾˠt̪ə
Méabh,Connacht,mʲeːw,mʲɑb
Méibhín,,ˈmʲeːvʲiːnʲ,mʲɛbʲçən̪
Mí,,mʲiː,mʲɪ
Múscraí,,mˠuːz̪ˠˈɡɾˠiː,mˠʊsˠkɾʲi
Naoise,,ˈn̪ˠiːʃə,n̪aiʃi
Nc,,"ŋk, ɲc",nk
Neipeailis,,ˈn̠ʲɛpʲalʲɪʃ,n̪ɛpʲəl̪iʃ
Niall,,n̠ʲiəl̪ˠ,n̪iəl̪l̪
Niamh,Ulster; Connacht,n̠ʲiəw,n̪iəm
Nic,,nʲɪc,n̪ɪc
Niocláis,,ˈn̠ʲɪklˠaːʃ,n̪ɪkl̪iʃ
Nioclás,,ˈn̠ʲɪklˠaːsˠ,n̪ɪkl̪əsˠ
Nn,,"n̠ʲ, n̪ˠ",n̪n̪
Nollag,Connacht,ˈn̪ˠolˠək,n̪ʊl̪l̪ʊ̽g
Nollaig,Connacht,"ˈn̪ˠolˠəc, ˈn̪ˠol̪ˠəc",n̪ʊl̪l̪iɟ
Nollaigí,,ˈn̪ˠɔl̪ˠəɟiː,n̪ʊl̪l̪iɟi
Nuala,,ˈn̪ˠuːəlˠə,n̪ual̪ə
Nás,Munster; Connacht,ə(n̪ˠ)ˈn̪ˠɑːsˠ,n̪asˠ
Nás na Ríogh,Munster; Connacht,ˌn̪ˠɑːsˠ n̪ˠə ˈɾˠiː,n̪asˠ n̪a ɾˠɪg
Ní,,nʲiː,n̪ɪ
Ocsatánais,,"ɔksəˈtˠaːnˠɪʃ, ˈɔksətˠaːnˠɪʃ",ʊksˠʊ̽t̪ʊ̽n̪iʃ
Odhrán,Connacht,ˈoːɾˠɑːnˠ,ʊd̪hɾˠʊ̽n̪
Oireachtas,Connacht,ˈɛɾʲəxt̪ˠəsˠ,ɛɾʲəkht̪əsˠ
Oisín,Connacht,ˈɔʃiːnʲ,ɛʃən̪
Ollainnis,,ˈɔl̪ˠən̠ʲəʃ,ʊl̪l̪ʊ̽n̪n̪iʃ
Ostair,,ˈɔsˠt̪ˠəɾʲ,ʊstʲiɾʲ
Oíche Inide,,ˈiːç ˈɪnʲədʲə,ɛcçi ɪn̪idʲi
Parthalán,Connacht,ˈpˠɑɾˠhəlˠɑːnˠ,pˠaɾˠt̪həl̪ən̪
Peadar,,ˈpʲad̪ˠəɾˠ,pʲɑdʲəɾˠ
Peige,,ˈpʲɛɟə,pʲɛɟi
Peirs,,pʲɛɾʲʃ,pʲəiɾʲsˠ
Peirsis,,ˈpʲɛɾʲʃɪʃ,pʲɛɾʲʃiʃ
Ph,,"fʲ, fˠ",p
Pheadair,,ˈfʲad̪ˠəɾʲ,pʲçɑdʲiɾʲ
Pheadar,,ˈfʲad̪ˠəɾˠ,pʲçɑdʲəɾˠ
Pholainn,Kerry; Connacht,ˈfˠɔlˠən̠ʲ,pˠhʊl̪ʊ̽ən̠ʲ
Pháras,Munster; Connacht,ˈfˠɑːɾˠəsˠ,pˠhaɾˠəsˠ
Pilib,,ˈpʲɪlʲəbʲ,pʲɪl̪ibʲ
Polainn,Kerry; Connacht,ˈpˠɔlˠən̠ʲ,pˠʊl̪ʊ̽ən̠ʲ
Polainnis,,ˈpˠɔl̪ˠən̠ʲɪʃ,pˠʊl̪ʊ̽n̪n̪iʃ
Poncán,Connacht,"ˈpˠɔŋkɑːnˠ, ˈpˠʊŋkɑːnˠ",pˠʊn̪kʊ̽n̪
Port Laoise,,pˠɔɾˠt̪ˠ ˈl̪ˠiːʃə,pˠəuɾˠt̪ l̪aiʃi
Port an Dúnáin,Connacht,"pˠɔɾˠt̪ˠ ə ˈd̪ˠuːnˠɑːnʲ, pˠɔɾˠt̪ˠ ə ˈd̪ˠuːn̪ˠɑːnʲ",pˠəuɾˠt̪ an̪ d̪ʊn̪ʊ̽n̪
Protastúnach,Connacht,ˈpˠɾˠɔt̪ˠəsˠt̪ˠuːn̪ˠəx,pˠɾˠʊt̪ʊ̽sˠt̪ʊ̽n̪əx
Páidín,Connacht,ˈpˠɑːdʲiːnʲ,pʲaidʲən̪
Páras,Munster; Connacht,ˈpˠɑːɾˠəsˠ,pˠaɾˠəsˠ
Pól,Munster; Connacht,pˠoːlˠ,pˠʊl̪
Raeta-Rómáinsis,,"ˈɾˠeːtˠəroːˌmˠaːnʲʃɪʃ, ˌɾˠeːtˠəroːˈmˠaːnʲʃɪʃ",ɾʲeːt̪əɾˠimʲənʃiʃ
Rinne,,ˈɾˠɪn̠ʲə,ɾʲɪn̪n̪ə
Risteard,,ˈɾˠɪʃˌtʲɑːɾˠd̪ˠ,ɾʲɪʃtʲəɾˠd̪
Rián,,ˈɾˠiː.ɑːnˠ,ɾʲiən̪
Roibeárd,Connacht,ˈɾˠɛbʲɑːɾˠd̪ˠ,ɾʲɛbʲəɾˠd̪
Ros Comáin,,ɾˠɔsˠ ˈkʊmˠɑːnʲ,ɾˠʊsˠ kɛmʲən̪
Rosa,Munster; Connacht,ˈɾˠɔsˠə,ɾˠʊsˠʊ̽
Ruadhán,Connacht,ˈɾˠuːɑːnˠ,ɾˠuad̪hən̪
Ruairí,,ˈɾˠuəɾʲiː,ɾʲuaiɾʲi
Róimh,,ˈɾˠõːvʲ,ɾʲiːmʲ
Róimhe,,ˈɾˠõːvʲə,ɾʲɛmʲçi
Róis,,ɾˠoːʃ,ɾʲɛʃ
Róisín,Connacht,ˈɾˠoːʃiːnʲ,ɾʲɛʃən̪
Rómáinis,Connacht,ˈɾˠoːmˠɑːnʲəʃ,ɾˠɛmʲən̪iʃ
Rónán,Connacht,ˈɾˠoːnˠɑːnˠ,ɾˠʊn̪ʊ̽n̪
Rúis,,ɾˠuːʃ,ɾˠɪʃ
Rúise,,ˈɾˠuːʃə,ɾˠɪʃi
Rúisis,,ˈɾˠuːʃəʃ,ɾˠɪʃiʃ
Sabóid,Connacht,ˈsˠabˠoːdʲ,sˠabʲidʲ
Samhain,Connacht,"sˠəunʲ, ˈsˠɑvˠən",sˠamʲçən̪
Samhna,,ˈsˠəʊnˠə,sˠamˠhn̪ə
San,,sˠanˠ,sˠan̪
Saoirse,,ˈsˠiːɾˠʃə,ʃæiɾʲʃi
Sasana,,"ˈsˠasˠənˠə, ˈsˠasˠən̪ˠə",sˠasˠən̪ə
Sasana Nua,,ˌsˠasˠənˠə ˈn̪ˠuə,sˠasˠən̪ə n̪ua
Sasanach,Connacht,"ˈsˠasˠənˠəx, ˈsˠasˠən̪ˠəx",sˠasˠən̪əx
Satharn,,ˈsˠahəɾˠn̪ˠ,sˠat̪həɾˠn̪
Seapáin,,ˈʃapˠɑːnʲ,ʃɑpʲən̪
Seoighe,,ˈʃoːjə,ʃoːiɟçi
Seoirse,,ˈʃoːɾˠʃə,ʃoːiɾʲʃi
Seáin,Munster; Connacht,ʃɑːnʲ,ʃain̪
Seáinín,Connacht,ˈʃɑːnʲiːnʲ,ʃain̪ən̪
Seán,Connacht,ʃɑːnˠ,ʃɑn̪
Seán,Munster; Connacht,ʃɑːn̪ˠ,ʃɑn̪
Sh,,h,s
Shamhain,Connacht,"həunʲ, ˈhɑvˠən",sˠhamʲçən̪
Sheoirse,Munster; Connacht,ˈçoːɾˠʃə,ʃçoːiɾʲʃi
Sheáin,Munster; Connacht,"çɑːnʲ, çɑ̃ːnʲ",ʃçain̪
Shligigh,Connacht,ˈhlʲɪɟiː,sˠhl̪ɪɟiɟ
Sinn Féin,,"ʃɪnʲ fʲeːnʲ, ʃɪnʲ heːnʲ",ʃən̠ʲ fʲɛn̪
Sinéad,Connacht,ˈʃɪnʲeːd̪ˠ,ʃɪn̪əd̪
Siobhán,,ˈʃʊwaːn̪ˠ,sˠɪbˠhən̪
Sionainn,,ˈʃɪnˠən̠ʲ,sˠɪn̪əən̠ʲ
Sligeach,Connacht,ˈʃl̠ʲɪɟəx,sˠl̪ɪɟəx
Soirbis,,ˈsˠɔɾʲəbʲɪʃ,ʃɛɾʲbʲiʃ
Sorcha,,ˈsɔɾˠəxə,sˠʊɾˠkhʊ̽
Sord,Connacht,sˠauɾˠd̪ˠ,sˠəuɾˠd̪
Sord Cholm Cille,Connacht,"ˌsˠauɾˠd̪ˠ xɔlˠəm ˈcɪl̠ʲə, ˌsˠauɾˠd̪ˠ xɔl̪ˠəm ˈcɪl̠ʲə",sˠəuɾˠd̪ khʊl̪mˠ cɪl̪l̪ə
Sprantais,,ˈsˠpˠrˠan̪ˠt̪ˠɪʃ,sˠpˠɾˠantʲiʃ
Spáinn,Kerry; Connacht,sˠpˠɑːn̠ʲ,spʲæən̠ʲ
Spáinne,Kerry; Connacht,ˈsˠpˠɑːn̠ʲə,spʲain̪n̪ə
Spáinnis,,ˈsˠpˠɑːn̠ʲəʃ,spʲain̪n̪iʃ
Stiofáin,Connacht,ˈʃtʲʊfˠɑːnʲ,sˠt̪ɪfʲən̪
Stiofán,Connacht,"ˈʃtʲʊfˠɑːnˠ, ˈʃtʲʊfˠɑːn̪ˠ",sˠt̪ɪfˠən̪
Séamaisín,Connacht,ˈʃeːmˠəʃiːnʲ,ʃɑmʲiʃən̪
Séamas,,ˈʃeːmˠəsˠ,ʃɑmˠəsˠ
Séarlas,,ˈʃeːɾˠl̪ˠəsˠ,ʃæɾˠl̪əsˠ
Síle,,ˈʃiːlʲə,ʃɪl̪ə
T-léine,,t̪ˠiː ˈl̠ʲeːnʲə,tl̪ɛn̪ə
Tadhg,Munster; Connacht,t̪ˠai(ə)ɡ,t̪ad̪hg
Taoiseach,,,tʲæiʃəx
Taoiseach,Munster; Connacht,ˈt̪ˠiːʃəx,tʲæiʃəx
Tarbh,Connacht,ˈt̪ˠaɾˠuː,t̪aɾˠəb
Th,,h,t
Thiarna,,ˈhiəɾˠn̪ˠə,tʲçiəɾˠn̪ə
Tibéidis,Connacht,ˈtʲɪbʲeːdʲəʃ,tʲɪbʲidʲiʃ
Tiobraid Árann,,ˌtʲʊbˠɾˠədʲ ˈɑːɾˠən̪ˠ,t̪ɪbɾʲidʲ aɾˠən̪ˠ
Toirdhealbhach,Connacht,ˈtʲɾʲɛl̪ˠax,tʲɛɾʲdʲçəl̪bˠhəx
Tomáisín,Connacht,ˈt̪ˠʊmˠɑːʃiːnʲ,t̪ɛmʲiʃən̪
Tomás,Connacht,ˈt̪ˠʊmˠɑːsˠ,t̪ʊmˠʊ̽sˠ
Trá Lí,Connacht,t̪ˠɾˠɑː ˈl̠ʲiː,t̪ɾˠa l̪ɪ
Tuaisceart Éireann,,ˈt̪ˠuəʃcəɾˠt̪ˠ ˈeːɾʲən̪ˠ,tʲuaiʃcəɾˠt̪ ɛɾʲən̪ˠ
Tuircis,,ˈt̪ˠʊɾʲcɪʃ,t̪ɪɾʲciʃ
Tír Bhascach,,tʲiːɾʲ ˈvˠaskəx,tʲəiɾʲ bˠhasˠkəx
Tír Eoghain,Munster; Connacht,tʲiːɾʲ ˈoːnʲ,tʲəiɾʲ oːɟçən̪
Tír na nÓg,Munster; Connacht,ˌtʲiːɾˠ n̪ˠə ˈn̪ˠoːɡ,tʲəiɾʲ n̪a n̪ʊg
Uaimh,,əˈn̪ˠuəvʲ,uaimʲ
Uasal,,ˈuəsˠəlˠ,uasˠəl̪
Ulaidh,Connacht,ˈʊlˠiː,ɪlʲiː
Ungáiris,,"ʊŋˠˈɡaːrʲɪʃ, ˈʊŋˠɡaːrʲɪʃ",ʊnɟiɾʲiʃ
Uí,,iː,ɪ
Uíbh,,iːvʲ,ɪbʲ
Uíbh Fhailí,Ulster; Connacht,ˌiːvʲ ˈalʲiː,ɪbʲ fʲçail̪ə
Vallúinis,,wal̪ˠuːnʲɪʃ,val̪l̪ən̪iʃ
Veinéis,Connacht,ˈvʲɛnʲeːʃ,vɛn̪iʃ
Veinéiseach,Connacht,ˈvʲɛnʲeːʃəx,vɛn̪iʃəx
Vicipéid,,vʲɪcɪpʲeːdʲ,vɪcipʲidʲ
Victeoiria,,vʲɪcˈtʲoːɾʲiə,vɪctʲoːiɾʲi
Volaifis,,wɔl̪ˠəfʲɪʃ,vʊl̪ifʲiʃ
Vín,,vʲiːnʲ,vɪn̪
a,,ə,a
a chairde,Munster; Connacht,ə ˈxɑːɾˠdʲə,a cçaiɾʲdʲi
a chara,,ə ˈxaɾˠə,a khaɾˠə
a chlog,Connacht,"oːˈxlˠoɡ, əˈxlˠoɡ",a khl̪ʊg
a chéile,,əˈçeːlʲə,a cçɛl̪ə
a lán,Munster; Connacht,əˈl̪ˠɑːnˠ,a l̪an̪
a',,ə,a'
a-,,"a, ə",a
ab,,"abˠ, əbˠ",abˠ
abairt,,ˈabˠəɾˠtʲ,abʲiɾʲt̪
abairte,,ˈabˠəɾʲtʲə,abʲiɾʲtʲi
abairtí,Connacht,"ˈabˠəɾʲtʲiː, ˈɑbˠəɾʲtʲiː",abʲiɾʲtʲi
abarthar,,ˈabˠəɾˠhəɾˠ,abˠəɾˠt̪həɾˠ
abhac,,auk,abˠhək
abhacád,Munster; Connacht,ˈavˠəkɑːd̪ˠ,abˠhəkəd̪
abhaile,Connacht,əˈwalʲə,abʲçəl̪ə
abhaill,,ˈəuwəl̠ʲ,abʲçəl̪l̪
abhna,,ˈoːn̪ˠə,abˠhn̪ə
abhras,,ˈəuɾˠəsˠ,abˠhɾˠəsˠ
abhrasóir,Connacht,ˈavˠɾˠəsˠoːɾʲ,abˠhɾˠiʃiɾʲ
abraid,,ˈabˠɾˠədʲ,abɾʲidʲ
abrair,,ˈabˠɾˠəɾʲ,abɾʲiɾʲ
abú,,əˈbˠuː,abˠə
abúlacht,Connacht,"ˈabˠuːlˠəxt̪ˠ, ˈabˠuːl̪ˠəxt̪ˠ",abˠəl̪əkht̪
acastóir,Connacht,ˈaˌkasˠt̪ˠoːɾʲ,akəstʲiɾʲ
ach,,,əx
achainí,Connacht,ˈaxənʲiː,acçən̪ə
achar,,ˈaxəɾˠ,akhəɾˠ
achoimre,,ˈaˌxɪmʲɾʲə,acçimʲɾʲi
acht,Ulster; Connacht,"ax, axt̪ˠ",akht̪
acmhainn,Ulster; Connacht,ˈakuːn̠ʲ,akmʲçiən̠ʲ
acmhainneach,Connacht,ˈakuːn̠ʲəx,akmʲçən̪n̪əx
acsón,Connacht,"ˈaksˠoːnˠ, ˈaksˠuːnˠ",aksˠən̪
acusan,,"ˈakusˠənˠ, ˈakəsˠənˠ",akəsˠən̪
acústaic,,əˈkuːsˠt̪ˠɪc,akəstʲic
ad,,əd̪ˠ,ad̪
adamh,Munster; Connacht,ˈɑd̪ˠəvˠ,ad̪əm
adhairc,,"ˈəiəɾʲc, ˈəiɾʲc",adʲçiɾʲk
adhall,,ˈəiəl̪ˠ,ad̪həl̪l̪
adharc,Connacht,ˈai(ə)ɾˠk,ad̪hərk
adharca,,ˈəi(ə)ɾˠkə,ad̪həɾˠkə
adhlacóir,Connacht,ˈəil̪ˠəkoːɾʲ,ad̪hl̪iciɾʲ
adhlaic,Connacht,"ˈɑːl̪ˠəc, ˈəil̪ˠəc",ad̪hl̪ic
adhnaic,Connacht,ˈəin̪ˠəc,ad̪hn̪ic
aduaidh,Ulster; Connacht,"əˈd̪ˠuə, əˈd̪ˠuəj",adʲiː
aeir,,eːɾʲ,eːiɾʲ
aerfort,,ˈeːɾˠfɔɾˠt̪ˠ,eːɾʲfˠəɾˠt̪
aerga,,ˈeːɾˠɡə,eːɾʲgə
aeráid,Connacht,ˈeːɾˠɑːdʲ,eːɾʲidʲ
aeróstach,Connacht,ˈeːɾˠˌoːsˠt̪ˠəx,eːɾˠəsˠt̪əx
ag,,"ə, əɟ, əɡ, ɛɟ, ɪɟ",ag
aga,,ˈaɡə,agə
agaibh,Connacht,"ˈaɡiː, ˈoɡiː, ˈuɡiː",aɟibʲ
agaibh,Aran; Connacht,ˈɑɡiː,aɟibʲ
agaibh,Cois-Fharraige; Connacht,ˈaːɡiː,aɟibʲ
agaibh,Mayo; Connacht,əɡiː,aɟibʲ
agaibhse,,ˈaɡəvʲʃə,aɟibʲhʃi
againne,,ˈaɡən̠ʲə,aɟən̪n̪ə
agair,,ˈaɡəɾʲ,aɟiɾʲ
agam,Connacht,"amˠ, ˈa(ɡə)mˠ, ˈaɡəmˠ, ˈoɡəmˠ",agəmˠ
agam,Cois-Fharraige; Connacht,ˈaː(ɡə)mˠ,agəmˠ
agam,Galway; Connacht,ˈɑɡəmˠ,agəmˠ
agam,Mayo; Connacht,ˈuɡəmˠ,agəmˠ
agat,Connacht,"ˈa(ɡə)d̪ˠ, ˈad̪ˠ, ˈaɡəd̪ˠ, ˈoɡəd̪ˠ, ˈɑt̪ˠ",agət̪
agat,Cois-Fharraige; Connacht,ˈaː(ɡə)d̪ˠ,agət̪
agat,Galway; Connacht,ˈɑː(ɡə)t̪ˠ,agət̪
agat,Mayo; Connacht,ˈuɡəd̪ˠ,agət̪
aghaidh,Aran; Connacht,ai,aɟçiː
agóid,Connacht,ˈaɡoːdʲ,aɟidʲ
aice,,"ˈacɪ, ˈɛcɪ",aici
aiceann,,ˈacən̪ˠ,aicən̪ˠ
aichear,,ˈaçəɾˠ,aicçəɾˠ
aici,Connacht,"ˈɛciː, ˈɛcə",aici
aicise,,ˈɛcɪʃə,aiciʃi
aicme,,ˈacmʲə,aicmʲi
aicmí,,ˈacmʲiː,aicmʲi
aidhmeannas,,ˈəimʲən̪ˠəsˠ,aidʲhmʲən̪n̪əsˠ
aidiacht,Connacht,ˈadʲiəxt̪ˠ,aidʲəkht̪
aiféala,,ˈafʲeːlˠə,aifʲəl̪ə
aige,Connacht,ˈeɟ(ə),aiɟi
aiges,,ˈɛɟɪsˠ,aiɟiʃ
aighneas,,ˈai.nʲəsˠ,aiɟhn̪əsˠ
aigéad,Connacht,ˈaɟeːd̪ˠ,aiɟəd̪
aigéan,,aɟeːnˠ,aiɟən̪
ail,,alʲ,ail̪
ailm,,ˈa.lʲəmʲ,ail̪mˠ
aimsire,,ˈamʲʃəɾʲə,aimʲʃiɾʲi
ain-,,anʲ,ain
aineolaí,Connacht,ˈan̪ˠoːl̪ˠiː,ain̪oːl̪ə
aineolaí,Cois-Fharraige; Connacht,ˈaːn̪ˠoːl̪ˠiː,ain̪oːl̪ə
ainmfhocal,,ˈanʲəmʲˌɔkəl̪ˠ,ain̪mˠfˠhəkəl̪
ainmhí,Connacht,ˈanʲəvʲiː,anmʲçi
ainmneacha,,ˈanʲəmʲnʲəxə,ain̪mˠn̪əkhə
ainneoin,Connacht,ˈan̠ʲoːnʲ,ain̪n̪oːən̪
ainrialaí,,ˈanʲˌɾˠiəlˠiː,ainɾʲəl̪ə
ainseabhaí,,ˈanʲʃəwiː,ainʃibʲçi
aip,,apʲ,aipʲ
air,,aɾʲ,ɑːɾʲ
airbheartaigh,,aɾʲˈvʲaɾˠt̪ˠiː,aiɾʲbʲçərtʲiː
airc,,aɾʲc,ɑːɾʲk
aird,Munster; Connacht,ɑːɾˠdʲ,ɑːɾʲd̪
airdí,,ˈaːɾˠdʲiː,aiɾʲdʲi
aire,Connacht,"ˈaːɾʲə, ˈæːɾʲə, ˈɑːɾʲə",aiɾʲi
airg,,ˈaɾʲɪɟ,ɑːɾʲg
airgead,,"ˈaɾʲəɟəd̪ˠ, ˈæɾʲəɟəd̪ˠ, ˈɑɾʲəɟəd̪ˠ",aiɾʲɟəd̪
airgeadúla,Connacht,ˈaɾʲɪɟəd̪ˠuːlˠə,aiɾʲɟəd̪əl̪ə
airgid,,ˈaɾʲəɟədʲ,aiɾʲɟidʲ
airleacan,,ˈɑːɾˠl̠ʲəkənˠ,aiɾʲl̪əkən̪
airne,Munster; Connacht,ˈɑːɾˠn̠ʲə,aiɾʲn̪ə
airneán,Connacht,ˈaːɾˠn̠ʲaːnˠ,aiɾʲn̪ən̪
airnéis,,"ˈaːɾˠn̠ʲeʃ, ˈaːɾˠn̠ʲæʃ, ˈaːɾˠn̠ʲɛʃ, ˈʌɾˠn̠ʲæʃ",aiɾʲn̪iʃ
airnéis,Connacht,ˈɑːɾˠn̠ʲeːʃ,aiɾʲn̪iʃ
airsean,,ˈɛɾʲʃənˠ,aiɾʲʃən̪
airím,Mayo; Aran; Connacht,ˈaɾʲiːmʲ,aiɾʲimʲ
ais,,aʃ,aiʃ
aisce,,ˈaʃcɪ,aiʃci
aischuir,,ˈaʃˌxɪrʲ,aiʃkhiɾʲ
aiseag,Ulster; Connacht,ˈæʃək,aiʃəg
aisig,Ulster; Connacht,ˈaʃɪc,aiʃiɟ
aisling,Ulster; Connacht,ˈaʃl̠ʲən̠ʲ,aiʃl̪əng
aisteoir,Connacht,ˈaʃtʲoːɾʲ,aiʃtʲoːiɾʲ
aistritheoir,,ˈaʃtʲɾʲəhoːɾʲ,aiʃtɾʲitʲçoːiɾʲ
aistriú,Connacht,ˈaʃtʲɾʲuː,aiʃtɾʲiə
ait,Ulster; Munster; Connacht,atʲ,aitʲ
aiteach,Connacht,ˈatʲəx,aitʲəx
aitheanta,,ˈahən̪ˠt̪ˠə,aitʲçən̪t̪ə
aitheantas,,ˈahən̪ˠt̪ˠəsˠ,aitʲçən̪t̪əsˠ
aitheasc,,ˈahəsˠk,aitʲçəsk
aithin,,ˈahənʲ,aitʲçən̪
aithinne,,ˈæhən̠ʲə,aitʲçən̪n̪ə
aithníonn,,ˈa(h)nʲiːn̪ˠ,aitʲhn̪ən̪n̪
aithreacha,,ˈahɾʲəxə,aitʲhɾʲəkhə
ala,,ˈalˠə,al̪ə
alga,,ˈalˠ(ə)ɡə,al̪gə
alla,,ˈal̪ˠə,al̪l̪ə
almanag,Ulster; Connacht,ˈalˠ(ə)mənək,al̪mˠən̪əg
almóinn,Connacht,ˈal̪ˠmˠoːn̠ʲ,almʲiən̠ʲ
alpán,Connacht,"ˈalˠpˠɑːnˠ, ˈal̪ˠpˠɑːn̪ˠ",al̪pˠən̪
altair,,ˈal̪ˠt̪ˠəɾʲ,altʲiɾʲ
altar,,ˈal̪ˠ.t̪ˠəɾˠ,al̪t̪əɾˠ
altfaidh,Connacht,"ˈal̪ˠt̪ˠiː, ˈal̪ˠt̪ˠə",al̪tfʲiː
altán,,ˈal̪ˠt̪ˠɑːn̪ˠ,al̪t̪ən̪
am,,əmˠ,ɑːmˠ
amach,,əˈmˠax,amˠəx
amach is amach,,əˈmˠax əsˠ əˈmˠax,amˠəx ɪʃ amˠəx
amadáin,Connacht,ˈamˠəd̪ˠɑːnʲ,amˠidʲən̪
amadán,Connacht,"ˈamˠəd̪ˠɑːnˠ, ˈumˠəd̪ˠaːnˠ",amˠəd̪ən̪
amadán,Cois-Fharraige; Connacht,ˈaːmˠəd̪ˠɑːn̪ˠ,amˠəd̪ən̪
amadán,Galway; Connacht,ˈamˠəd̪ˠɑːn̪ˠ,amˠəd̪ən̪
amadán,Mayo; Connacht,ˈamˠəd̪ˠaːnˠ,amˠəd̪ən̪
amadána,,"aməˈdɑːnə, ˈamədɑːnə",amˠəd̪ən̪ə
amaid,,ˈamˠədʲ,amʲidʲ
amais,,ˈamˠəʃ,amʲiʃ
amanna,,ˈamˠən̪ˠə,amˠən̪n̪ə
amha,,ˈawə,amˠhə
amhairc,Connacht,ˈafˠɪɾʲc,amʲçiɾʲk
amharc,,ˈaːfˠɾˠək,amˠhərk
amharclann,,ˈəuɾˠklˠən̪ˠ,amˠhəɾˠkl̪ən̪ˠ
amhráin,Connacht,ˈoːɾˠɑːnʲ,amˠhɾʲən̪
amhrán,Connacht,"ˈoːɾˠɑːnˠ, ˈoːɾˠɑːn̪ˠ",amˠhɾˠən̪
amhrán,Aran; also; Connacht,ˈɑːɾˠɑːnˠ,amˠhɾˠən̪
amháin,Connacht,əˈwɑːnʲ,amʲçən̪
amscaí,,ˈamˠsˠkiː,amˠsci
amú,,əˈmˠuː,amˠə
an,,"ə.nˠ-, ə.n̠ʲ-, ə.n̪ˠ-, ə, ənˠ",an̪
an rud a fhaightear go bog caitear go bog é,,ən̪ˠ ɾˠʊd̪ˠ ə aɪtʲəɾˠ ɡə bˠɔɡ kɑtʲəɾˠ ɡə bˠɔɡ eː,an̪ ɾˠʊd̪ a fʲçaiɟhtʲəɾˠ gʊ bˠʊg caitʲəɾˠ gʊ bˠʊg ɛ
an té,,ə(n̠ʲ)ˈtʲeː,an̪ tʲɛ
ana-,,ˈɑn̪ˠə,an̪ə
anagheairid,,ɑnɑˈjaɾʲədʲ,an̪iɟçiɾʲidʲ
anamacha,,ˈanˠəmˠəxə,an̪əmˠəkhə
anas,,ˈanˠəsˠ,an̪əsˠ
anchúinse,Connacht,ˈanˠxuːn̠ʲʃə,an̪khənʃi
anduine,Ulster; Connacht,ˈan̪ˠɪnʲə,an̪d̪ən̪ə
aneas,Connacht,əˈn̠ʲasˠ,an̪əsˠ
anfa,,ˈanˠəfˠə,an̪fˠə
anglais,,"ˈaŋɡlˠəʃ, ˈaŋɡl̪ˠəʃ",an̪gl̪iʃ
anglaise,,ˈaŋɡləʃə,an̪gl̪iʃi
anmain,,ˈanˠəmˠənʲ,anmʲən̪
anocht,Connacht,əˈnˠɔxt̪ˠ,an̪əkht̪
anocht,Munster; Connacht,əˈn̪ˠɔxt̪ˠ,an̪əkht̪
anoir,Connacht,əˈn̪ˠɛɾʲ,an̪iɾʲ
anois,,,an̪iʃ
anois,Connacht,əˈnʲiʃ,an̪iʃ
anraith,,ˈan̪ˠɾˠəh,anɾʲitʲ
anrud,,ˈan̪ˠɾˠʌd̪ˠ,an̪ɾˠəd̪
ansiúd,,ən̪ˠˈʃuːd̪ˠ,anʃiəd̪
anuas,,əˈn̪ˠuəsˠ,an̪əsˠ
aníos,,əˈn̠ʲiːsˠ,an̪əsˠ
aoi,,iː,aə
aoibh,,ˈiːvʲ,aibʲ
aoibheall,,ˈiːvʲəl̪ˠ,aibʲçəl̪l̪
aoibheallach,Munster; Connacht,ˈiːvʲəl̪ˠəx,aibʲçəl̪l̪əx
aoibhinn,Ulster; Connacht,ˈiːvʲən̠ʲ,aibʲçən̠ʲ
aoibhneas,,ˈiːvʲnʲəsˠ,aibʲhn̪əsˠ
aoil,,iːlʲ,aəl̪
aoileach,Munster; Connacht,ˈiːlʲəx,aəl̪əx
aoiligh,Connacht,"ˈiːlʲiː, ˈiːlʲə",aəl̪iɟ
aoine,,ˈiːnʲə,aən̪ə
aoir,,ˈiːɾʲ,ɑːɾʲ
aoire,Ulster; Connacht,ˈiːɾʲə,aiɾʲi
aois,Ulster; Munster; Connacht,iːʃ,aiʃ
aon,,,aən̪
