word	got	expected	exact	lev	lev_norm	dolgo	dolgo_norm
cearr	cɑːɾˠ	cɑːɾˠ	true	0	100.00	0.0000	100.00
bearr	bʲɑːɾˠ	bʲɑːɾˠ	true	0	100.00	0.0000	100.00
maoine	ˈmˠiːnʲə	ˈmˠiːnʲə	true	0	100.00	0.0000	100.00
oireachtas	ˈɛɾʲəxt̪ˠəsˠ	ˈɛɾʲəxt̪ˠəsˠ	true	0	100.00	0.0000	100.00
t-airgead	t̪ˠˈaɾʲəɟəd̪ˠ	ˈt̪ˠaɾʲɪɟəd̪ˠ	false	3	76.92	0.1429	85.71
cáca	ˈkɑːkə	ˈkɑːkə	true	0	100.00	0.0000	100.00
ruaig	ɾˠuəɟ	ɾˠuəɟ	true	0	100.00	0.0000	100.00
maor	mˠiːɾˠ	mˠiːɾˠ	true	0	100.00	0.0000	100.00
molfar	ˈmˠɔl̪ˠfˠəɾˠ	ˈmˠɔlˠfˠəɾˠ	false	1	91.67	0.0000	100.00
Muineachán	ˈmˠɪnʲəxɑːnˠ	ˈmˠɪnʲəxɑːnˠ	true	0	100.00	0.0000	100.00
Oíche Inide	ˌiːçə ˈɪnʲədʲə	ˈiːç ˈɪnʲədʲə	false	2	85.71	0.2222	77.78
ríog	ɾˠiːɡ	ˈɾˠiːɡ	false	1	83.33	0.0000	100.00
Volaifis	vˈɔlˠəfʲɪʃ	wɔl̪ˠəfʲɪʃ	false	3	70.00	0.1429	85.71
Dubhghall	ˈd̪ˠəul̪ˠ	ˈd̪ˠʊwəl̪ˠ	false	3	70.00	0.6000	40.00
grág	ɡɾˠɑːɡ	ɡɾˠɑːɡ	true	0	100.00	0.0000	100.00
aonad	ˈiːnˠəd̪ˠ	ˈeːnˠəd̪ˠ	false	1	88.89	0.2500	75.00
súil ribe	ˌsˠuːlʲ ˈɾʲɪbʲə	ˈsˠuːlʲ ˈɾˠɪbʲə	false	2	86.67	0.1250	87.50
súil	sˠuːlʲ	sˠuːlʲ	true	0	100.00	0.0000	100.00
staic	sˠt̪ˠac	sˠt̪ˠac	true	0	100.00	0.0000	100.00
ana-	ˈanˠə	ˈɑn̪ˠə	false	2	66.67	0.3333	66.67
fuáil	fˠuɑːlʲ	ˈfˠuːɑːlʲ	false	2	77.78	0.0000	100.00
fearr	fʲɑːɾˠ	fʲɑːɾˠ	true	0	100.00	0.0000	100.00
bróin	bˠɾˠoːnʲ	bˠɾˠoːnʲ	true	0	100.00	0.0000	100.00
sú	sˠuː	sˠuː	true	0	100.00	0.0000	100.00
sórt	sˠoːɾˠt̪ˠ	sˠoːɾˠt̪ˠ	true	0	100.00	0.0000	100.00
gairme	ˈɡaɾʲəmʲə	ˈɡaɾʲəmʲə	true	0	100.00	0.0000	100.00
sómas	ˈsˠoːmˠəsˠ	ˈsˠoːmˠəsˠ	true	0	100.00	0.0000	100.00
pearsa	ˈpʲaɾˠsˠə	ˈpʲaɾˠsˠə	true	0	100.00	0.0000	100.00
gríobh	ɟɾʲiːvʲ	ˈɟɾʲiːw	false	3	57.14	0.2500	75.00
grán	ɡɾˠɑːnˠ	ɡɾˠɑːnˠ	true	0	100.00	0.0000	100.00
sócúl	ˈsˠoːkuːlˠ	ˈsˠoːkuːlˠ	true	0	100.00	0.0000	100.00
iargúil	ˈiəɾˠɡuːlʲ	ˈiəɾˠɡuːlʲ	true	0	100.00	0.0000	100.00
óinseacha	ˈoːn̠ʲʃəxə	ˈoːɲʃəxə	false	3	70.00	0.0000	100.00
gallta	ˈɡal̪ˠt̪ˠə	ˈɡaːl̪ˠt̪ˠə	false	1	90.91	0.0000	100.00
múchaim	ˈmˠuːxəmʲ	ˈmˠuːxəmʲ	true	0	100.00	0.0000	100.00
Oireachtas	ˈɛɾʲəxt̪ˠəsˠ	ˈɛɾʲəxt̪ˠəsˠ	true	0	100.00	0.0000	100.00
Liatroim	ˈl̠ʲiət̪ˠɾˠəmʲ	ˈl̠ʲiət̪ˠɾˠəmʲ	true	0	100.00	0.0000	100.00
coill	kɛl̠ʲ	kel̠ʲ	false	1	80.00	0.0000	100.00
fhágadar	ˈɑːɡəd̪ˠəɾˠ	ˈɑːɡəd̪ˠəɾˠ	true	0	100.00	0.0000	100.00
chiúin	çuːnʲ	çuːnʲ	true	0	100.00	0.0000	100.00
cuairt	kuəɾˠtʲ	kuəɾˠtʲ	true	0	100.00	0.0000	100.00
buairt	bˠuəɾˠtʲ	bˠuəɾˠtʲ	true	0	100.00	0.0000	100.00
cuirid	ˈkɪɾʲədʲ	ˈkɪɾʲədʲ	true	0	100.00	0.0000	100.00
síothlán	ˈʃiːhlˠɑːnˠ	ˈʃiːhlˠɑːnˠ	true	0	100.00	0.0000	100.00
síos	ʃiːsˠ	ʃiːsˠ	true	0	100.00	0.0000	100.00
huaisle	ˈhuəʃlʲə	ˈhuəʃl̠ʲə	false	1	88.89	0.0000	100.00
slaba	ˈsˠlˠabˠə	ˈsˠl̪ˠabˠə	false	1	90.00	0.0000	100.00
síoraí	ˈʃiːɾˠiː	ˈʃiːɾˠiː	true	0	100.00	0.0000	100.00
léim	l̠ʲeːmʲ	l̠ʲeːmʲ	true	0	100.00	0.0000	100.00
dtor	d̪ˠɔɾˠ	d̪ˠɔɾˠ	true	0	100.00	0.0000	100.00
síol	ʃiːlˠ	ʃiːlˠ	true	0	100.00	0.0000	100.00
Alban	ˈalˠəbˠənˠ	ˈaləbˠənˠ	false	1	90.00	0.0000	100.00
síofra	ˈʃiːfˠɾˠə	ˈʃiːfˠɾˠə	true	0	100.00	0.0000	100.00
slíoc	ʃlʲiːk	ʃl̠ʲiːk	false	1	85.71	0.0000	100.00
síoda	ˈʃiːd̪ˠə	ˈʃiːd̪ˠə	true	0	100.00	0.0000	100.00
arán	ˈaɾˠɑːnˠ	ˈɾˠɑːnˠ	false	1	87.50	0.2500	75.00
náisiún	ˈn̪ˠɑːʃuːnˠ	ˈn̪ˠɑːʃuːnˠ	true	0	100.00	0.0000	100.00
mboicht	mˠɛçtʲ	mˠɔxtʲ	false	2	66.67	0.2500	75.00
síocháin	ˈʃiːxɑːnʲ	ˈʃiə.xɑːnʲ	false	2	80.00	0.1667	83.33
VEID	vɛdʲ	vʲɛdʲ	false	1	80.00	0.0000	100.00
síniú	ˈʃiːnʲuː	ˈʃiːnʲuː	true	0	100.00	0.0000	100.00
pas	pˠasˠ	ˈpˠasˠ	false	1	83.33	0.0000	100.00
proifisiúnta	ˈpˠɾˠɛfʲəʃuːn̪ˠt̪ˠə	pˠɾˠɔˈfʲɛʃun̪ˠt̪ˠə	false	5	73.68	0.2000	80.00
armais	ˈaɾˠəmˠəʃ	ˈaɾˠəmˠəʃ	true	0	100.00	0.0000	100.00
atáthar	ˈat̪ˠɑːhəɾˠ	əˈt̪ˠɑːhəɾˠ	false	2	81.82	0.1667	83.33
dhuine	ˈɣɪnʲə	ˈɣɪnʲə	true	0	100.00	0.0000	100.00
bunábhar	ˈbˠʊnˠɑːwəɾˠ	ˈbˠʊnˠˌɑːwəɾˠ	false	1	92.31	0.1250	87.50
sín	ʃiːnʲ	ʃiːnʲ	true	0	100.00	0.0000	100.00
rince	ˈɾˠɪɲcɪ	ˈɾˠɪɲcɪ	true	0	100.00	0.0000	100.00
scaoil	sˠkiːlʲ	sˠkiːlʲ	true	0	100.00	0.0000	100.00
iógart	ˈioːɡəɾˠt̪ˠ	ˈjoː.ɡˠʊɾˠt̪ˠ	false	4	69.23	0.3333	66.67
beorach	ˈbʲoːɾˠəx	ˈbʲoːɾˠəx	true	0	100.00	0.0000	100.00
síleachtáil	ˈʃiːlʲəxt̪ˠɑːlʲ	ˈʃiːlʲəxt̪ˠɑːlʲ	true	0	100.00	0.0000	100.00
cheas	çasˠ	çasˠ	true	0	100.00	0.0000	100.00
leosan	ˈlʲoːsˠənˠ	ˈlʲoːsˠənˠ	true	0	100.00	0.0000	100.00
braichlis	ˈbˠɾˠaçlʲɪʃ	ˈbˠɾˠaiç.lʲɪʃ	false	2	84.62	0.1250	87.50
chúng	xuːŋ	ˈxuːŋ	false	1	80.00	0.0000	100.00
sí	ʃiː	ʃiː	true	0	100.00	0.0000	100.00
glacfaidh	ˈɡlˠakə	ˈɡlˠakə	true	0	100.00	0.0000	100.00
mbaint	mˠan̠ʲtʲ	ˈmˠan̠ʲtʲ	false	1	88.89	0.0000	100.00
cuisleán	ˈkɪʃlʲɑːnˠ	ˈkɪʃl̠ʲɑːnˠ	false	1	90.91	0.0000	100.00
Droichead Nua	ˌd̪ˠɾˠɛçəd̪ˠ ˈn̪ˠuə	ˌd̪ˠɾˠeːd̪ˠ ˈn̪ˠuː	false	4	78.95	0.3000	70.00
airleacan	ˈaːɾʲlʲəkənˠ	ˈɑːɾˠl̠ʲəkənˠ	false	3	76.92	0.1429	85.71
mac	mˠak	mˠak	true	0	100.00	0.0000	100.00
airne	ˈɑːɾˠnʲə	ˈɑːɾˠn̠ʲə	false	1	88.89	0.0000	100.00
séimh	ʃeːvʲ	ʃeːvʲ	true	0	100.00	0.0000	100.00
séidim	ˈʃeːdʲəmʲ	ˈʃeːdʲəmʲ	true	0	100.00	0.0000	100.00
séid	ʃeːdʲ	ʃeːdʲ	true	0	100.00	0.0000	100.00
séasúr	ˈʃeːsˠuːɾˠ	ˈʃeːsˠuːɾˠ	true	0	100.00	0.0000	100.00
feisigh	ˈfʲɛʃiː	ˈfʲɛʃiː	true	0	100.00	0.0000	100.00
airgead	ˈaɾʲəɟəd̪ˠ	ˈaɾʲəɟəd̪ˠ	true	0	100.00	0.0000	100.00
deisigh	ˈdʲɛʃə	ˈdʲɛʃə	true	0	100.00	0.0000	100.00
séad	ʃeːd̪ˠ	ʃeːd̪ˠ	true	0	100.00	0.0000	100.00
cúngach	ˈkuːŋəx	ˈkuːŋəx	true	0	100.00	0.0000	100.00
séabraí	ˈʃeːbˠɾˠiː	ˈʃeːbˠɾˠiː	true	0	100.00	0.0000	100.00
gruaim	ɡɾˠuəmʲ	ɡɾˠuəmʲ	true	0	100.00	0.0000	100.00
séú	ʃeːuː	ˈʃeːuː	false	1	83.33	0.0000	100.00
deinim	ˈdʲɛnʲəmʲ	ˈdʲɛnʲəmʲ	true	0	100.00	0.0000	100.00
bharr	waːɾˠ	wˠɑːɾˠ	false	2	66.67	0.3333	66.67
cruaim	kɾˠuəmʲ	kɾˠuəmʲ	true	0	100.00	0.0000	100.00
maíte	ˈmˠatʲə	ˈmˠiːtʲə	false	2	75.00	0.2500	75.00
ciceáil	ˈcɪcɑːlʲ	ˈcɪcaːlʲ	false	1	87.50	0.2000	80.00
sé	ʃeː	ʃeː	true	0	100.00	0.0000	100.00
mó	mˠoː	mˠoː	true	0	100.00	0.0000	100.00
sásta	ˈsˠɑːsˠt̪ˠə	ˈsˠɑːsˠt̪ˠə	true	0	100.00	0.0000	100.00
sásar	ˈsˠɑːsˠəɾˠ	ˈsˠɑːsˠəɾˠ	true	0	100.00	0.0000	100.00
geallann	ˈɟal̪ˠən̪ˠ	ˈɟal̪ˠən̪ˠ	true	0	100.00	0.0000	100.00
geit	ɟɛtʲ	ɟɛtʲ	true	0	100.00	0.0000	100.00
-ídís	ˈiːdʲiːʃ	iːdʲiːʃ	false	1	87.50	0.0000	100.00
cuisle	ˈkiʃlʲə	ˈkiʃlʲə	true	0	100.00	0.0000	100.00
sál	sˠɑːl̪ˠ	sˠɑːl̪ˠ	true	0	100.00	0.0000	100.00
Ros Comáin	ɾˠɔsˠ ˈkʊmˠɑːnʲ	ɾˠɔsˠ ˈkʊmˠɑːnʲ	true	0	100.00	0.0000	100.00
dó	d̪ˠoː	d̪ˠoː	true	0	100.00	0.0000	100.00
sáith	sˠɑː	sˠɑː	true	0	100.00	0.0000	100.00
bó	bˠoː	bˠoː	true	0	100.00	0.0000	100.00
crosta	ˈkɾˠɔsˠt̪ˠə	ˈkrˠɔs̪ˠt̪ˠə	false	2	83.33	0.0000	100.00
dúch	d̪ˠuːx	d̪ˠuːx	true	0	100.00	0.0000	100.00
sáiste	ˈsˠɑːʃtʲə	ˈsˠɑːʃtʲə	true	0	100.00	0.0000	100.00
abairte	ˈabˠəɾʲtʲə	ˈabˠəɾʲtʲə	true	0	100.00	0.0000	100.00
giuirléid	ˈɟiɪːɾʲlʲeːdʲ	ˈɟuːɾˠlʲeːdʲ	false	3	76.92	0.3750	62.50
dúras	ˈd̪ˠuːɾˠəsˠ	ˈd̪ˠuːɾˠəsˠ	true	0	100.00	0.0000	100.00
díog	dʲiːɡ	ˈdʲiːɡ	false	1	83.33	0.0000	100.00
búch	bˠuːx	bˠuːx	true	0	100.00	0.0000	100.00
sáile	ˈsˠɑːlʲə	ˈsˠɑːlʲə	true	0	100.00	0.0000	100.00
sách	sˠɑːx	sˠɑːx	true	0	100.00	0.0000	100.00
sábháil	ˈsˠɑːwɑːlʲ	ˈsˠɑːwɑːlʲ	true	0	100.00	0.0000	100.00
sá	sˠɑː	sˠɑː	true	0	100.00	0.0000	100.00
chairde	ˈxɑːɾˠdʲə	ˈxɑːɾˠdʲə	true	0	100.00	0.0000	100.00
céibh	ceːvʲ	ceːvʲ	true	0	100.00	0.0000	100.00
suíomh gréasáin	ˌsˠiːw ˈɟɾʲeːsˠɑːnʲ	ˌsˠiːw ˈɟɾʲeːsˠɑːnʲ	true	0	100.00	0.0000	100.00
dóchas	ˈd̪ˠoːxəsˠ	ˈd̪ˠoːxəsˠ	true	0	100.00	0.0000	100.00
moltaí	ˈmˠɔl̪ˠt̪ˠiː	ˈmˠɔl̪ˠt̪ˠiː	true	0	100.00	0.0000	100.00
uasghrádú	ˈuəsˠɣɾˠɑːd̪ˠuː	ˈuəsˠɣɾˠɑːd̪ˠuː	true	0	100.00	0.0000	100.00
le fáil	lʲɛ ˈfˠɑːlʲ	lʲɛˈfˠɑːlʲ	false	1	90.91	0.0000	100.00
sula	ˈsˠʊlˠə	ˈsˠʊlˠə	true	0	100.00	0.0000	100.00
suipéar	ˈsˠɪpʲeːɾˠ	ˈsˠɪpʲeːɾˠ	true	0	100.00	0.0000	100.00
suimiúil	ˈsˠɪmʲuːlʲ	ˈsˠɪmʲuːlʲ	true	0	100.00	0.0000	100.00
scin	ʃcɪnʲ	ʃcɪnʲ	true	0	100.00	0.0000	100.00
suime	ˈsˠɪmʲə	ˈsˠɪmʲə	true	0	100.00	0.0000	100.00
pictiúr	ˈpʲɪctʲuːɾˠ	ˈpʲɪctʲuːɾˠ	true	0	100.00	0.0000	100.00
Baile na Mainistreach	ˌbˠalʲə n̪ˠə ˈmˠanʲəʃtʲɾʲəx	ˌbˠalʲə n̪ˠə ˈmˠanʲəʃtʲɾʲəx	true	0	100.00	0.0000	100.00
subh	sˠuː	sˠuː	true	0	100.00	0.0000	100.00
suas	sˠuəsˠ	sˠuəsˠ	true	0	100.00	0.0000	100.00
gnách	ɡɾˠɑːx	ɡɾˠɑːx	true	0	100.00	0.0000	100.00
taoiseach	ˈt̪ˠiːʃəx	ˈt̪ˠiːʃəx	true	0	100.00	0.0000	100.00
suain	sˠuənʲ	sˠuənʲ	true	0	100.00	0.0000	100.00
beartach	ˈbʲaɾˠt̪ˠəx	ˈbʲaɾˠt̪ˠəx	true	0	100.00	0.0000	100.00
mar sin féin	mˠəɾˠ ʃɪnʲ ˈfʲeːnʲ	mˠaɾˠ ʃɪnʲ ˈheːnʲ	false	3	83.33	0.2222	77.78
mearbhall	ˈmʲaɾˠəwəl̪ˠ	ˈmʲaɾˠəwəl̪ˠ	true	0	100.00	0.0000	100.00
suaimhneas	ˈsˠuəvʲnʲəsˠ	ˈsˠiːmʲnʲəsˠ	false	3	75.00	0.4286	57.14
suaimhneach	ˈsˠuəvʲnʲəx	ˈsˠiːmʲɾʲəx	false	4	63.64	0.5714	42.86
stól	sˠt̪ˠoːlˠ	sˠt̪ˠoːlˠ	true	0	100.00	0.0000	100.00
stócach	ˈsˠt̪ˠoːkəx	ˈsˠt̪ˠoːkəx	true	0	100.00	0.0000	100.00
cóngarach	ˈkoːŋəɾˠəx	ˈkoːŋɡəɾˠəx	false	1	90.91	0.1250	87.50
stéig	ʃtʲeːɟ	ˈʃtʲeːɟ	false	1	85.71	0.0000	100.00
stéic	ʃtʲeːc	ˈʃtʲeːc	false	1	85.71	0.0000	100.00
stáisiún	ˈsˠt̪ˠɑːʃuːnˠ	ˈsˠt̪ˠaːʃuːn̪ˠ	false	2	85.71	0.1667	83.33
fhiartha	ˈiəɾˠhə	ˈiəɾˠhə	true	0	100.00	0.0000	100.00
stáca	ˈsˠt̪ˠɑːkə	ˈsˠt̪ˠɑːkə	true	0	100.00	0.0000	100.00
bóithrín	ˈbˠoːhɾʲiːnʲ	ˈbˠoːhɾʲiːnʲ	true	0	100.00	0.0000	100.00
stábh	sˠt̪ˠɑːw	sˠt̪ˠɑːw	true	0	100.00	0.0000	100.00
ceilte	ˈcɛlʲtʲə	ˈcɛlʲtʲə	true	0	100.00	0.0000	100.00
stá	sˠt̪ˠɑː	sˠt̪ˠɑː	true	0	100.00	0.0000	100.00
stuic	sˠt̪ˠɪc	sˠt̪ˠɪc	true	0	100.00	0.0000	100.00
stua	sˠt̪ˠuə	sˠt̪ˠuə	true	0	100.00	0.0000	100.00
caomh	kiːw	kiːvˠ	false	2	60.00	0.3333	66.67
íochtar	ˈiːxt̪ˠəɾˠ	ˈiːxt̪ˠəɾˠ	true	0	100.00	0.0000	100.00
strainséir	ˈsˠt̪ˠɾˠan̠ʲʃeːɾʲ	ˈsˠt̪ˠɾˠan̠ʲʃeːɾˠə	false	2	88.89	0.1111	88.89
stoptha	ˈsˠt̪ˠɔpˠə	sˈˠt̪ˠɔpˠə	false	2	80.00	0.0000	100.00
cac	kak	kak	true	0	100.00	0.0000	100.00
aontaím	ˈiːn̪ˠt̪ˠəmʲ	ˈiːn̪ˠt̪ˠiːmʲ	false	2	84.62	0.2000	80.00
stopadh	ˈsˠt̪ˠɔpˠə	ˈsˠt̪ˠɔpˠə	true	0	100.00	0.0000	100.00
athar	ˈahəɾˠ	ˈahəɾˠ	true	0	100.00	0.0000	100.00
uainín	ˈuənʲiːnʲ	ˈuənʲiːnʲ	true	0	100.00	0.0000	100.00
stoic	sˠt̪ˠɪc	sˠt̪ˠɪc	true	0	100.00	0.0000	100.00
bas	bˠasˠ	bˠasˠ	true	0	100.00	0.0000	100.00
Taoiseach	ˈt̪ˠiːʃəx	ˈt̪ˠiːʃəx	true	0	100.00	0.0000	100.00
Tarbh	t̪ˠaɾˠuː	ˈt̪ˠaɾˠuː	false	1	88.89	0.0000	100.00
beireann	ˈbʲɛɾʲən̪ˠ	ˈbʲɛɾʲən̪ˠ	true	0	100.00	0.0000	100.00
Mac	mˠak	mˠak	true	0	100.00	0.0000	100.00
cáibín	ˈkɑːbʲiːnʲ	ˈkɑːbʲiːnʲ	true	0	100.00	0.0000	100.00
bhreoiteacht	ˈvʲɾʲoːtʲəxt̪ˠ	ˈvʲɾʲoːtʲəxt̪ˠ	true	0	100.00	0.0000	100.00
starr	sˠt̪ˠaːɾˠ	sˠt̪ˠaːɾˠ	true	0	100.00	0.0000	100.00
stairiúil	ˈsˠt̪ˠaɾʲuːlʲ	ˈsˠtˠaɾʲuːlʲ	false	1	92.31	0.0000	100.00
d'ith	dʲɪ	dʲɪ	true	0	100.00	0.0000	100.00
las	l̪ˠasˠ	l̪ˠasˠ	true	0	100.00	0.0000	100.00
eitleán	ˈɛtʲlʲɑːnˠ	ˈɛtʲlʲɑːnˠ	true	0	100.00	0.0000	100.00
stailc	sˠt̪ˠalʲc	sˠt̪ˠalʲc	true	0	100.00	0.0000	100.00
goradh	ˈɡɔɾˠə	ˈɡɔɾˠə	true	0	100.00	0.0000	100.00
stail	sˠt̪ˠalʲ	sˠt̪ˠalʲ	true	0	100.00	0.0000	100.00
gach uile dhuine	ˌɡax ɪlʲə ˈɣɪnʲə	ˌxɪlʲə ˈɣɪnʲə	false	3	81.25	0.1818	81.82
péine	ˈpʲeːnʲə	ˈpʲeːnʲə	true	0	100.00	0.0000	100.00
dtaenna	ˈd̪ˠeːn̪ˠə	ˈd̪ˠeːn̪ˠə	true	0	100.00	0.0000	100.00
go fóill	ɡəˈfˠoːl̠ʲ	ɡəˈfˠoːl̠ʲ	true	0	100.00	0.0000	100.00
stadfaidh	ˈsˠt̪ˠat̪ˠə	ˈsˠt̪ˠat̪ˠə	true	0	100.00	0.0000	100.00
dreamanna	ˈdʲɾʲamˠən̪ˠə	ˈdʲɾʲamˠən̪ˠə	true	0	100.00	0.0000	100.00
staca	ˈsˠt̪ˠakə	ˈsˠt̪ˠakə	true	0	100.00	0.0000	100.00
córam	ˈkoːɾˠəmˠ	ˈkoːɾˠəmˠ	true	0	100.00	0.0000	100.00
sceitimíní	ˈʃcɛtʲəmʲiːnʲiː	ˈʃcɛtʲəmʲiːnʲiː	true	0	100.00	0.0000	100.00
sráideanna	ˈsˠɾˠɑːdʲən̪ˠə	ˈsˠɾˠɑːdʲən̪ˠə	true	0	100.00	0.0000	100.00
géire	ˈɟeːɾʲə	ˈɟeːɾʲə	true	0	100.00	0.0000	100.00
uain	uənʲ	uənʲ	true	0	100.00	0.0000	100.00
meadhg	mʲɪɡ	ˈmʲaiɡ	false	3	50.00	0.2500	75.00
cineál	ˈcɪnʲɑːlˠ	ˈcɪnˠɑːlˠ	false	1	88.89	0.0000	100.00
bain	bˠanʲ	bˠanʲ	true	0	100.00	0.0000	100.00
báinín	ˈbˠɑːnʲiːnʲ	ˈbˠɑːnʲiːnʲ	true	0	100.00	0.0000	100.00
maoile	ˈmˠiːlʲə	mˠiːlʲə	false	1	87.50	0.0000	100.00
sráid	sˠɾˠɑːdʲ	sˠɾˠɑːdʲ	true	0	100.00	0.0000	100.00
duais	d̪ˠuəʃ	ˈd̪ˠuəʃ	false	1	85.71	0.0000	100.00
péire	ˈpʲeːɾʲə	ˈpʲeːɾʲə	true	0	100.00	0.0000	100.00
ceannachán	ˈcan̪ˠəxɑːnˠ	canəxaːn	false	5	58.33	0.1429	85.71
bréig	bʲɾʲeːɟ	bʲɾʲeːɟ	true	0	100.00	0.0000	100.00
sruth	sˠɾˠʊ	sˠɾˠʊ	true	0	100.00	0.0000	100.00
úd	uːd̪ˠ	uːd̪ˠ	true	0	100.00	0.0000	100.00
Sasana Nua	ˌsˠasˠənˠə ˈn̪ˠuə	ˌsˠasˠənˠə ˈn̪ˠuə	true	0	100.00	0.0000	100.00
seagal	ˈʃaɡəl̪ˠ	ˈʃaɡəl̪ˠ	true	0	100.00	0.0000	100.00
caoile	ˈkiːlʲə	ˈkiːlʲə	true	0	100.00	0.0000	100.00
Rián	ɾˠiɑːnˠ	ˈɾˠiː.ɑːnˠ	false	3	70.00	0.0000	100.00
cúntóir	ˈkuːn̪ˠt̪ˠoːɾʲ	ˈkuːnˠt̪ˠoːɾʲ	false	1	92.86	0.0000	100.00
srian	ʃɾʲiənˠ	ʃɾʲiən̪ˠ	false	1	87.50	0.0000	100.00
cleasaí	ˈclʲasˠiː	ˈclʲasˠiː	true	0	100.00	0.0000	100.00
Sheáin	hɑːnʲ	çɑːnʲ	false	1	80.00	0.3333	66.67
sreang	ʃɾʲaŋ	sˠɾˠɑːŋ	false	5	28.57	0.2500	75.00
spúnóg	ˈsˠpˠuːnˠoːɡ	ˈsˠpˠuːnˠoːɡ	true	0	100.00	0.0000	100.00
craic	kɾˠac	kɾˠac	true	0	100.00	0.0000	100.00
bheanna	ˈvʲan̪ˠə	ˈvʲan̪ˠə	true	0	100.00	0.0000	100.00
dearnadar	ˈdʲɑːɾˠn̪ˠəd̪ˠəɾˠ	ˈdʲaːɾˠn̪ˠəd̪ˠəɾˠ	false	1	94.12	0.1250	87.50
spórt	sˠpˠoːɾˠt̪ˠ	sˠpˠoːɾˠt̪ˠ	true	0	100.00	0.0000	100.00
spóla	ˈsˠpˠoːlˠə	ˈsˠpˠoːlˠə	true	0	100.00	0.0000	100.00
Róimhe	ˈɾˠoːvʲə	ˈɾˠõːvʲə	false	1	87.50	0.2500	75.00
fiodh	fʲiuː	fʲɪ	false	3	40.00	0.3333	66.67
cairéalaí	ˈkaɾʲeːlˠiː	kəˈɾʲeːl̪ˠiː	false	4	66.67	0.1667	83.33
spóirt	sˠpˠoːɾˠtʲ	sˠpˠoːɾˠtʲ	true	0	100.00	0.0000	100.00
scráib	sˠkɾˠɑːbʲ	sˠkɾˠaːbˠ	false	2	77.78	0.2000	80.00
mar gheall ar go	mˠəɾˠ ˈjaːl̪ˠ ɛɾʲ ɡə	mˠaɾˠ jal̪ˠ ɛrʲ ɡə	false	4	80.00	0.1000	90.00
t-eallach	tʲˈal̪ˠəx	ˈtʲal̪ˠəx	false	2	77.78	0.0000	100.00
gcatach	ˈɡat̪ˠəx	ˈɡat̪ˠəx	true	0	100.00	0.0000	100.00
lagsprid	ˈl̪ˠaɟʃpʲɾʲədʲ	ˈl̪ˠɑɡsˠpʲɾʲidʲ	false	5	66.67	0.2500	75.00
cú dobhráin	kuː ˈd̪ˠəuɾˠɑːnʲ	kuː ˈd̪ˠoʊ.ɾaːnʲ	false	5	68.75	0.2500	75.00
spás	sˠpˠɑːsˠ	sˠpˠɑːsˠ	true	0	100.00	0.0000	100.00
laidhre	ˈl̪ˠɑːjɾʲə	ˈl̪ˠəiɾʲə	false	3	70.00	0.4000	60.00
gean	ɟanˠ	ɟanˠ	true	0	100.00	0.0000	100.00
chualais	ˈxuəlˠəʃ	ˈxuəlˠəʃ	true	0	100.00	0.0000	100.00
spáráil	ˈsˠpˠɑːɾˠɑːlʲ	ˈsˠpˠɑːɾˠɑːlʲ	true	0	100.00	0.0000	100.00
spág	sˠpˠɑːɡ	sˠpˠɑːɡ	true	0	100.00	0.0000	100.00
abarthar	ˈabˠəɾˠhəɾˠ	ˈabˠəɾˠhəɾˠ	true	0	100.00	0.0000	100.00
spád	sˠpˠɑːd̪ˠ	sˠpˠɑːd̪ˠ	true	0	100.00	0.0000	100.00
spréite	ˈsˠpʲɾʲeːtʲə	ˈsˠpʲɾʲeːtʲə	true	0	100.00	0.0000	100.00
-as	əsˠ	əsˠ	true	0	100.00	0.0000	100.00
Páidín	ˈpˠɑːdʲiːnʲ	ˈpˠɑːdʲiːnʲ	true	0	100.00	0.0000	100.00
Cholm	xɔlˠəmˠ	ˈxɔlˠəmˠ	false	1	87.50	0.0000	100.00
fiafheoil	ˈfʲiəoːlʲ	ˈfʲiəˌoːlʲ	false	1	90.00	0.1667	83.33
spréigh	sˠpʲɾʲɪ	sˠpʲɾʲeːj	false	3	66.67	0.4000	60.00
ar aghaidh	ɛɾʲˈaiə	ɛɾʲ ˈəi	false	3	57.14	0.4000	60.00
mhallaigh	ˈwal̪ˠə	ˈwal̪ˠə	true	0	100.00	0.0000	100.00
charria	ˈxaɾˠiə	ˈxaɾˠiə	true	0	100.00	0.0000	100.00
in aghaidh	ɪnʲ ˈaiə	əˈn̪ˠəi	false	7	12.50	0.6000	40.00
spré	sˠpʲɾʲeː	sˠpʲɾʲeː	true	0	100.00	0.0000	100.00
feamainneach	ˈfʲamˠən̠ʲəx	ˈfʲamˠən̠ʲəx	true	0	100.00	0.0000	100.00
spreagtha	ˈsˠpʲɾʲakə	ˈsˠpʲrʲakə	false	1	90.00	0.0000	100.00
spreag	sˠpʲɾʲaɡ	sˠpʲɾʲaɡ	true	0	100.00	0.0000	100.00
Sinn Féin	ʃɪn̠ʲ ˈfʲeːnʲ	ʃɪnʲ fʲeːnʲ	false	2	84.62	0.0000	100.00
chúl	xuːlˠ	xuːlˠ	true	0	100.00	0.0000	100.00
dearcaim	ˈdʲaɾˠkəmʲ	ˈdʲaɾˠkəmʲ	true	0	100.00	0.0000	100.00
