word,tags,ipa,results
ndearnamar,,ˈn̠ʲaːɾˠn̪ˠəmˠəɾˠ,ndʲæɾˠn̪əmˠəɾˠ
ndola,,ˈn̪ˠɔlˠə,n̪d̪ɔl̪ə
ndolaí,,ˈn̪ˠɔlˠiː,n̪d̪ɔl̪ə
ndán,Connacht,n̪ˠɑːnˠ,n̪d̪ɑn̪
neamhspleách,,ˈn̠ʲəusˠpʲlʲaːx,n̪ɑmˠhsˠpˠl̪əx
neodar,,ˈn̠ʲoːd̪ˠəɾˠ,n̪oːd̪əɾˠ
ngarda,Munster; Connacht,ˈŋɑːɾˠd̪ˠə,n̪gɑɾˠd̪ə
ngealach,Connacht,ˈɲalˠəx,nɟɑl̪əx
ngrian,,ɲɾʲiənˠ,n̪gɾʲiən̪
nigh,,nʲɪɟ,n̪ɪɟ
nochtacht,Connacht,"ˈnɔxt̪ˠəxt̪ˠ, ˈnʊxt̪ˠəxt̪ˠ",n̪ʊkht̪əkht̪
náire,Munster; Connacht,ˈn̪ˠɑːɾʲə,n̪aiɾʲi
ní b',,"n̠ʲiːbʲ, n̠ʲiːbˠ",n̪ɪ bʲ
níl a bhuíochas ort,,ˈn̠ʲiːlʲ ə ˈwiəxəsˠ ɔɾˠt̪ˠ,n̪ɪl̪ ɑ bˠhɔəkhəsˠ əuɾˠt̪
nílim,,ˈnʲiːlʲɪmʲ,n̪ɪl̪imʲ
níne,,ˈn̠ʲiːnʲə,n̪ɪn̪ə
níochán,Connacht,"ˈnʲiːxɑːnˠ, ˈnʲiːxɑːn̪ˠ",n̪ɪkhən̪
ocht déag,Munster; Connacht,ɔxt̪ˠ dʲeːɡ,ɔkht̪ dʲɑg
ochtar,,ˈɔxt̪ˠəɾˠ,ɔkht̪əɾˠ
ochtó,,ˈoxt̪ˠoː,ɔkht̪ə
ofrála,Connacht,"ˈɔfˠɾˠɑːlˠə, ˈɔfˠɾˠɑːl̪ˠə",ɔfˠɾˠəl̪ə
oifige,,ˈɛfʲɪɟɪ,ɛfʲiɟi
oifigiúil,Connacht,ˈɛfʲɪɟuːlʲ,ɛfʲiɟiəl̪
oiltear,,"ˈɛlʲtʲəɾˠ, ˈɪlʲtʲəɾˠ",ɛltʲəɾˠ
oinniún,Connacht,ˈin̠ʲuːnˠ,ɔn̪n̪əən̪
oirthear,,ˈeɾʲhəɾˠ,ɛɾʲtʲçəɾˠ
ois,,ɪʃ,ɛʃ
olaí,,ˈɔlˠiː,ɔl̪ə
olca,Munster; Connacht,ˈɔlˠkə,ɔl̪kə
oscail,,ˈɔsˠkəlʲ,ɔscəl̪
oscailt,Munster; Connacht,ˈɔsˠkəl̠ʲtʲ,ɔscəl̪t̪
oícheanta,Ulster; Connacht,ˈiːçən̪ˠt̪ˠə,ɛcçən̪t̪ə
paiteanta,,ˈpˠatʲən̪ˠt̪ˠə,pʲaitʲən̪t̪ə
pastae,,ˈpˠasˠt̪ˠeː,pˠʊstʲeː
peictiúir,Connacht,ˈpʲɛctʲuːɾʲ,pʲɛctʲiiɾʲ
philéir,Connacht,ˈfʲɪlʲeːɾʲ,pʲçɪl̪iɾʲ
phingin,Ulster; Connacht,fʲiːn̠ʲ,pʲçɪnɟən̪
phis,,fʲɪʃ,pʲçɪʃ
phlúch,,"fˠlˠuːx, fˠl̪ˠuːx",pˠhl̪ʊk
phonc,,fˠʊŋk,pˠhɔnk
phost,,fˠɔsˠt̪ˠ,pˠhɔsˠt̪
phálás,Connacht,ˈfˠɑːlˠɑːsˠ,pˠhɑl̪əsˠ
pianfaidh,Connacht,"ˈpʲiənhiː, ˈpʲiənhə",pʲiənfʲiː
pianó,,pʲiˈanˠoː,pʲiən̪ə
pingine,Ulster; Connacht,pʲiːn̠ʲə,pʲɪnɟən̪ə
pioc,,pʲʊk,pˠɪk
pluc,Munster; Connacht,"pˠlˠuk, pˠl̪ˠuk",pˠl̪ʊk
pol,,pˠɔlˠ,pˠɔl̪
post,,pˠɔsˠt̪ˠ,pˠɔsˠt̪
pota,,ˈpˠɔt̪ˠə,pˠɔt̪ə
preab,,pʲɾʲabˠ,pɾʲɑbˠ
proifisiúnta,Connacht,pˠɾˠɔˈfʲɛʃun̪ˠt̪ˠə,pɾʲɛfʲiʃiən̪t̪ə
péire,,ˈpʲeːɾʲə,pʲɛɾʲi
píob,Munster; Connacht,ˈpʲiːbˠ,pˠɪbˠ
píoba,,ˈpʲiːbˠə,pˠɪbˠə
píobaire,,ˈpʲiːbˠəɾʲə,pˠɪbʲiɾʲi
póca,Munster; Connacht,ˈpˠoːkə,pˠʊkə
pócaí,Munster; Connacht,ˈpˠoːkiː,pˠɛci
púdar,,ˈpˠuːd̪ˠəɾˠ,pˠɔd̪əɾˠ
rabhais,,"ɾˠauʃ, ɾˠaɯi̯ʃ",ɾˠɑbʲçiʃ
ramhair,,ɾˠəurʲ,ɾˠɑmʲçiɾʲ
ramhar,Munster; Connacht,ɾˠauɾˠ,ɾˠɑmˠhəɾˠ
reacht,,ɾˠaxt̪ˠ,ɾʲɑkht̪
reicteam,,ˈɾˠɛctʲəmˠ,ɾʲɛctʲəmˠ
riabhóg,Connacht,ˈɾˠiəwoːɡ,ɾʲiəbˠhəg
riach,,ɾˠiəx,ɾʲiəx
rialacha,Connacht,ˈɾˠiəlˠəxə,ɾʲiəl̪əkhə
rialtais,,ˈɾˠiəl̪ˠt̪ˠəʃ,ɾʲiəltʲiʃ
rinneas,,ˈɾˠɪn̠ʲəsˠ,ɾʲɪn̪n̪əsˠ
rochtain,Munster; Connacht,ˈɾˠɔxt̪ˠənʲ,ɾˠʊkhtʲən̪
rop,,ɾˠɔpˠ,ɾˠɔpˠ
ruag,,ɾˠuəɡ,ɾˠuag
ruaigim,Munster; Connacht,ˈɾˠuəɟɪmʲ,ɾʲuaiɟimʲ
rá,Munster; Connacht,ɾˠɑː,ɾˠɑ
rámhaíocht,Ulster; Connacht,ˈɾˠɑːwiəxt̪ˠ,ɾˠɑmˠhəəkht̪
ráth,Munster; Connacht,ɾˠɑː,ɾˠɑt
ré,,ɾˠeː,ɾʲɛ
ré-,,ɾˠeː,ɾʲɛ
réad,,ɾˠeːd̪ˠ,ɾʲɑd̪
réasún,Connacht,"ˈɾˠeːsˠuːnˠ, ˈɾˠeːsˠuːn̪ˠ",ɾʲɑsˠən̪
réimeanna,,ˈɾˠeːmʲən̪ˠə,ɾʲɛmʲən̪n̪ə
ríoga,,ˈɾˠiːɡə,ɾˠɪgə
ríomhaire,,ˈɾˠiːvˠəɾʲə,ɾˠɪmʲçiɾʲi
ríomhchláraitheoir,,ɾˠiːvˠˈxlˠaːɾˠəhoːɾʲ,ɾˠɪmˠhkhl̪iɾʲitʲçoːiɾʲ
rúibín,Connacht,ˈɾˠuːbʲiːnʲ,ɾˠɪbʲən̪
rúsc,,ɾˠuːsˠk,ɾˠɔsk
sagart,Cois-Fharraige; Munster; Connacht,ˈsˠaːɡəɾˠt̪ˠ,sˠɑgəɾˠt̪
saghas,,sˠəisˠ,sˠɑghəsˠ
salach,Cois-Fharraige; Connacht,ˈsˠaːl̪ˠəx,sˠɑl̪əx
salann,Connacht,"ˈsˠalˠən̪ˠ, ˈsˠal̪ˠən̪ˠ",sˠɑl̪ən̪ˠ
saoile,,ˈsˠiːlʲə,ʃæəl̪ə
saoileann,,ˈsˠiːlʲən̪ˠ,ʃæəl̪ən̪ˠ
saol,Ulster; Connacht,"sˠiːlˠ, sˠiːl̪ˠ",sˠɑəl̪
saorstát,Connacht,ˈsˠiːɾˠˌsˠt̪ˠɑːt̪ˠ,sˠɑəɾˠsˠt̪ət̪
scaifte,,ˈskafʲtʲə,scaifʲtʲi
scamhóga,Connacht,ˈsˠkauwoɡi,sˠkɑmˠhəgə
scamhóga,Aran; Connacht,ˈsˠkawoːɡiː,sˠkɑmˠhəgə
scaoilte,,ˈsˠkiːlʲtʲə,scæəltʲi
scríofa,,ˈʃcɾʲiːfˠə,sˠkɾˠɪfˠə
scuab,,sˠkuəbˠ,sˠkuabˠ
scuaid,,sˠkuədʲ,scuaidʲ
scáileán,,sˠkɑːlʲɑːnˠ,scail̪ən̪
scátháin,Connacht,ˈsˠkɑːhɑːnʲ,sˠkɑtʲçən̪
scéal,Ulster; Connacht,"ʃceːlˠ, ʃceːl̪ˠ",scɑl̪
scóp,Munster; Connacht,sˠkoːpˠ,sˠkɔpˠ
seachain,,ˈʃaxənʲ,ʃɑcçən̪
seachtainí,,ˈʃaxt̪ˠənʲiː,ʃɑkhtʲən̪ə
seala,,"ˈʃalˠə, ˈʃal̪ˠə",ʃɑl̪ə
sealga,Ulster; Connacht,ˈʃalˠəɡə,ʃɑl̪gə
seanbhean,Cois-Fharraige; Ulster; Connacht,ˈʃæːn̪ˠˌvʲæːn̪ˠ,ʃɑnbʲçən̪
seanmhná,,ˈʃanˠˌvˠnˠɑː,ʃɑn̪mˠhn̪ə
seanmóir,Galway; Connacht,ˈʃanˠəmˠoːɾʲ,ʃɑnmʲiɾʲ
seimint,,ˈʃɛmʲənʲtʲ,ʃɛmʲən̪t̪
seinm,Munster; Connacht,ˈʃɛnʲəmʲ,ʃɛn̪mˠ
seisc,,ʃɛʃc,ʃɛʃk
seod,,"ʃoːd̪, ʃɔd̪",ʃoːd̪
shaoil,Ulster; Connacht,hiːlʲ,ʃçæəl̪
sheamra,,ˈhamˠɾˠə,ʃçɑmˠɾˠə
sheol,,"çɔːlˠ, çɔːl̪ˠ",ʃçoːl̪
shiúil,,çuːlʲ,ʃçɪəl̪
shráid,Munster; Connacht,hɾˠɑːdʲ,sˠhɾʲaidʲ
siabann,,ˈʃiəbˠən̪ˠ,ʃiəbˠən̪ˠ
sibhse,,ʃɪvʲʃə,ʃɪbʲhʃi
sil,Munster; Connacht,ʃɪlʲ,ʃɪl̪
sinsear,Ulster; Connacht,ˈʃɪn̠ʲʃəɾˠ,ʃɪnʃəɾˠ
siopadóireacht,Connacht,ˈʃʊpˠəd̪ˠoːɾʲəxt̪ˠ,sˠɪpˠidʲiɾʲəkht̪
siúinéara,Connacht,ˈʃuːnʲeːɾˠə,ʃɪən̪əɾˠə
siúr,,ʃuːɾˠ,ʃɪəɾˠ
sliogán,Connacht,ˈʃl̠ʲiɟaːnˠ,sˠl̪ɪgən̪
slua,,sˠl̪ˠuə,sˠl̪ua
slí,Ulster; Connacht,ˈʃl̠ʲiː,sˠl̪ɪ
smuga,Munster; Connacht,ˈsˠmˠʊɡə,sˠmˠʊgə
sméire,,"ˈsˠmʲeːɾʲə, ˈsˠmʲei̯ɾʲə",smʲɛɾʲi
snaga,,ˈsˠn̪ˠaɡə,sˠn̪ɑgə
soicind,,ˈsˠɛcənʲdʲ,ʃɛcən̪d̪
soip,,sˠɪpʲ,ʃɛpʲ
soipín,Connacht,ˈsˠɛpʲiːnʲ,ʃɛpʲən̪
soitheach,Mayo; Connacht,ˈsˠeçəx,ʃɛtʲçəx
soitheach,Connacht,"sˠaix, ˈsˠəihəx",ʃɛtʲçəx
solas,,"ˈsˠɔlˠəsˠ, ˈsˠɔl̪ˠəsˠ",sˠɔl̪əsˠ
sparán,Connacht,ˈsˠpˠaɾˠɑːnˠ,sˠpˠɑɾˠən̪
spré,,sˠpʲɾʲeː,sˠpɾʲɛ
spréigh,Ulster; Connacht,sˠpʲɾʲeːj,sˠpɾʲɛɟ
spéacla,Ulster; Connacht,ˈsˠpʲeːkl̪ˠə,spʲɑkl̪ə
spéireata,,ˈsˠpʲeːɾʲət̪ˠə,spʲɛɾʲət̪ə
spóirt,Munster; Connacht,sˠpˠoːɾˠtʲ,spʲɛɾʲt̪
srath,,sˠɾˠa(h),sˠɾˠɑt
sreang,Connacht,sˠɾˠɑːŋ,sɾʲɑng
sráid,Munster; Connacht,"sˠɾˠɑːdʲ, sˠɾˠɑː(i̯)dʲ",sɾʲaidʲ
sráide,,sˠɾˠaːdʲə,sɾʲaidʲi
stagún,Connacht,"ˈsˠt̪ˠaɡuːnˠ, ˈsˠt̪ˠaɡuːn̪ˠ",sˠt̪ɑgən̪
starr,,"sˠt̪ˠaːɾˠ, sˠt̪ˠɑːɾˠ",sˠt̪ɑɾˠɾˠ
stoirm,,ˈsˠt̪ˠɪɾʲəmʲ,stʲɛɾʲmˠ
stua,,sˠt̪ˠuə,sˠt̪ua
stól,Munster; Connacht,"sˠt̪ˠoːlˠ, sˠt̪ˠoːl̪ˠ",sˠt̪ɔl̪
sásar,Munster; Connacht,ˈsˠɑːsˠəɾˠ,sˠɑsˠəɾˠ
séabra,,ˈʃeːbˠɾˠə,ʃɑbˠɾˠə
séimh,,ʃeːvʲ,ʃiːmʲ
séis,,ʃeːʃ,ʃɛʃ
sí,,ʃiː,ʃɪ
síl,,ʃiːlʲ,ʃɪl̪
sútra,,ˈsˠuːt̪ˠɾˠə,sˠɔt̪ɾˠə
t-alt,,t̪ˠal̪ˠt̪ˠ,tɑl̪t̪
t-athrú,,ˈt̪ˠahɾˠuː,tɑt̪hɾˠə
t-eallach,Connacht,ˈtʲal̪ˠəx,tɑl̪l̪əx
t-ógánach,Connacht,ˈt̪ˠoːɡɑːnˠəx,tɔgən̪əx
taca,,"ˈt̪ˠakə, ˈt̪ˠɑkə",t̪ɑkə
tae,,t̪ˠeː,tʲeː
taighde,,ˈt̪ˠəidʲə,tʲaiɟhdʲi
tairg,,ˈt̪ˠaɾʲɪɟ,tʲɑːɾʲg
tais,Connacht,t̪ˠaʃ,tʲaiʃ
taisc,,t̪ˠaʃc,tʲaiʃk
taisteal,,ˈt̪ˠaʃtʲəl̪ˠ,tʲaiʃtʲəl̪
tambóirín,,ˈt̪ˠamˠbˠoːɾʲiːnʲ,t̪ɑmbʲiɾʲən̪
taobhaigh,Connacht,ˈt̪ˠiːwiː,t̪ɑibʲçiː
taois,,t̪ˠiːʃ,tʲæiʃ
tarrtháil,Connacht,ˈt̪ˠɑːɾˠhɑːlʲ,t̪ɑɾˠrtʲçəl̪
teachta,,ˈtʲaxt̪ˠə,tʲɑkht̪ə
teagmhaigh,Connacht,"ˈtʲaɡwiː, ˈtʲaɡwə",tʲʊgmʲçiː
teampall,Ulster; Connacht,ˈtʲa(ː)mˠpˠəl̪ˠ,tʲɑmˠpˠəl̪l̪
teilifís,,ˈtʲɛlʲɪfʲiːʃ,tʲɛl̪ifʲiʃ
teilifíse,,ˈtʲɛlʲəfʲiːʃə,tʲɛl̪ifʲiʃi
teip,,tʲɛpʲ,tʲɛpʲ
teith,,tʲɛ(h),tʲɛtʲ
teocha,,ˈtʲoːxə,tʲoːkhə
teorainneacha,,ˈtʲoːɾˠən̠ʲəxə,tʲoːɾʲən̪n̪əkhə
thairbhe,,ˈhaɾʲəvʲə,tʲçaiɾʲbʲçi
thiarna,,ˈhiəɾˠn̪ˠə,tʲçiəɾˠn̪ə
thréig,,hɾʲeːɟ,t̪hɾʲɛɟ
thrí,,hɾʲiː,t̪hɾʲɪ
thuama,,ˈhuəmˠə,t̪huamˠə
thug,Munster; Connacht,ˈhuɡ,t̪hʊg
thuig,,hɪɟ,t̪hɪɟ
thuiscint,,ˈhɪʃcɪn̠ʲtʲ,t̪hɪʃcən̪t̪
thú,,huː,t̪hɔ
tiocfaidh ár lá,,ˈtʲʊki aːɾˠ ˈl̪ˠaː,t̪ɪkfʲiː ɑːɾˠ l̪ɑ
tiocfas,,ˈtʲʊkəsˠ,t̪ɪkfˠəsˠ
tiománaí,Connacht,ˈtʲʊmˠɑːnˠiː,t̪ɪmˠən̪ə
tite,,ˈtʲɪtʲə,tʲɪtʲi
tiuf-teaf,,ˈtʲufˠˌtʲafˠ,tʲɪəftʲəfˠ
tochas,,ˈt̪ˠɔxəsˠ,t̪ʊkhəsˠ
toghadh,Connacht,ˈt̪ˠəu.ə,t̪ʊghə
toiligh,Connacht,ˈt̪ˠɛlʲiː,tʲɔl̪iɟ
toirt,,t̪ˠɔɾˠtʲ,tʲəiɾʲt̪
toirte,,ˈt̪ˠɔɾˠtʲə,tʲɛɾʲtʲi
tor,,t̪ˠɔɾˠ,t̪əuɾˠ
traein,,t̪ˠɾˠeːnʲ,tɾʲeːən̪
traochta,Ulster; Connacht,ˈt̪ˠɾˠiːxt̪ˠə,t̪ɾˠɑəkht̪ə
trasinscneach,,t̪ˠɾˠasˠˈɪn̠ʲʃ(c)nʲəx,t̪ɾˠɑʃən̪sˠkn̪əx
triantán,Connacht,ˈtʲɾʲiən̪ˠt̪ˠɑːnˠ,tɾʲiən̪t̪ən̪
truaill,,t̪ˠɾˠuəl̠ʲ,tɾʲuaəl̪l̪
tráigh,Connacht,t̪ˠɾˠɑː,tɾʲiː
tréithe,,tʲɾʲeːhə,tɾʲɛtʲçi
trí déag,,tʲɾʲiː dʲeːɡ,tɾʲɪ dʲɑg
trínar,,ˈtʲɾʲiːnˠəɾˠ,tɾʲɪn̪əɾˠ
tsláinte,,ˈt̪ˠl̪ˠɑːn̠ʲtʲə,t̪sˠl̪aintʲi
tsín,,tʲiːnʲ,tʃɪn̪
tuaisceart,,ˈt̪ˠuəʃcəɾˠt̪ˠ,tʲuaiʃcəɾˠt̪
tuath,,t̪ˠuə,t̪uat
tuigim,Munster; Connacht,ˈt̪ˠɪɟɪmʲ,t̪ɪɟimʲ
tuirseach,Connacht,ˈt̪ˠɔɾˠʃəx,t̪ɪɾʲʃəx
tur,Munster; Connacht,t̪ˠʊɾˠ,t̪əuɾˠ
turaireacht,,t̪ˠʊɾˠɪɾʲɑxt̪ˠ,t̪ɛɾʲiɾʲəkht̪
tá a fhios ag,,"t̪ˠaːsˠ eɟ, t̪ˠɑːsˠ eɟ",t̪ɑ ɑ fˠhɪsˠ ɑg
tána,Connacht,ˈt̪ˠɑːnˠə,t̪ɑn̪ə
tánaiste,Connacht,ˈt̪ˠɑːnˠəʃtʲə,t̪ɑn̪iʃtʲi
táthar,Munster; Connacht,ˈt̪ˠɑːhəɾˠ,t̪ɑt̪həɾˠ
téarma,,ˈtʲeːɾˠmˠə,tʲæɾˠmˠə
téigh,Ulster; Connacht,tʲəi,tʲɛɟ
tíor,,tʲiːɾˠ,t̪aɾˠ
tíre,,ˈtʲiːɾʲə,tʲɪɾʲi
tóin,Connacht,t̪ˠuːnʲ,tʲɔn̪
uacht,Munster; Connacht,uəxt̪ˠ,uakht̪
uaigh,Waterford; Munster; Galway; Connacht,uə,uiː
uainn,Connacht,"wen̠ʲ, wæn̠ʲ",uaən̠ʲ
uainín,Connacht,ˈuənʲiːnʲ,uaən̪ən̪
uan,,"uənˠ, uən̪ˠ, uːnˠ, uːn̪ˠ",uan̪
uasal,,"ˈuəsˠəlˠ, ˈuəsˠəl̪ˠ",uasˠəl̪
uasghrádaigh,Connacht,ˈuəsˠɣɾˠɑːd̪ˠə,uasˠghɾˠidʲiː
ucht,Connacht,ɔxt̪ˠ,ɔkht̪
uimhir,Munster; Connacht,ˈɪvʲəɾʲ,ɪmʲçiɾʲ
uimhreacha,,ˈɪvʲɾʲəxə,ɪmʲhɾʲəkhə
uinge,,"ˈɪɲɟɪ, ˈɪɲɪ",ɪnɟi
uis,,ɪʃ,ɪʃ
urchar,Connacht,ˈʊɾˠəxəɾˠ,ɔɾˠkhəɾˠ
urchóid,Connacht,ˈɔɾˠəxoːdʲ,ɔrcçidʲ
urchóideach,Connacht,ˈʊɾˠəxoːdʲəx,ɔrcçidʲəx
ursan,Ulster; Connacht,ˈʊɾˠsˠənˠ,ɔɾˠsˠən̪
veigeatóir,Connacht,ˈvʲɛɟɪt̪ˠoːɾʲ,vɛɟitʲiɾʲ
veigeán,Connacht,ˈvʲɛɟɑːnˠ,vɛɟən̪
Áiréilias,Connacht,ˈɑːrʲeːlʲiəsˠ,aiɾʲəl̪əsˠ
Árannach,,ˈɑːɾˠən̪ˠəx,ɑɾˠən̪n̪əx
Íosánach,Connacht,ˈiːsˠɑːnˠəx,ɪsˠən̪əx
áis,,"aːʃ, ɑːʃ",aiʃ
áitigh,Connacht,"ˈɑːtʲiː, ˈɑːtʲə",aitʲiɟ
áitiú,Connacht,ˈɑːtʲuː,aitʲiə
áitíonn,Connacht,ˈɑːtʲiːn̪ˠ,ait̪ən̪n̪
ál,Connacht,ɑːlˠ,ɑl̪
áthas,Munster; Connacht,ˈɑːhəsˠ,ɑt̪həsˠ
éadrom,Ulster; Connacht,ˈeːd̪ˠɾˠəmˠ,ɑd̪ɾˠəmˠ
éide,,ˈeːdʲə,ɛdʲi
éigint,,ˈeːɟɪn̠ʲtʲ,ɛɟən̪t̪
éilítear,Connacht,ˈeːlʲiːɾʲ,ɛl̪itʲəɾˠ
éisteacht,Munster; Connacht,ˈeːʃtʲəxt̪ˠ,ɛʃtʲəkht̪
íobairt,,ˈiːbˠəɾˠtʲ,ɪbʲiɾʲt̪
íoc,,"iək, iːk",ɪk
íoth,,iː,ɪt
ód,,oːd̪ˠ,ɔd̪
óir,Munster; Connacht,oːɾʲ,əiɾʲ
ónar,,ˈoːnˠəɾˠ,ɔn̪əɾˠ
ónarb,,ˈoːnˠəɾˠbˠ,ɔn̪əɾˠbˠ
ór,Munster; Connacht,oːɾˠ,əuɾˠ
úim,,uːmʲ,iːmʲ
úlla,,ˈuːl̪ˠə,ɔl̪l̪ə
úrscéal,,ˈuːɾˠˌʃceːlˠ,ɔɾˠscəl̪
úrú,,ˈuːɾˠuː,ɔɾˠə
úth,,uː,ɔt
