word	got	expected	exact	lev	lev_norm	dolgo	dolgo_norm
dúigh	d̪ˠuːj	d̪ˠuːj	true	0	100.00	0.0000	100.00
foclóirí	ˈfˠʌklˠɔɾʲi	ˈfˠʌkl̪ˠɔɾʲi	false	1	91.67	0.0000	100.00
fhichead	ˈɪçəd̪ˠ	ˈɪçəd̪ˠ	true	0	100.00	0.0000	100.00
achmair	ˈaxmˠəɾʲ	ˈaxmˠəɾʲ	true	0	100.00	0.0000	100.00
coisricim	ˈkɔʃɾʲɪcɪmˠ	ˈkɔʃɾʲiciːmˠ	false	3	75.00	0.0000	100.00
óige	ˈɔːɟɪ	ˈɔːɟɪ	true	0	100.00	0.0000	100.00
chráigh	xɾˠə	xɾˠaːj	false	3	50.00	0.5000	50.00
bóthair	ˈbˠɔːhəɾʲ	ˈbɔhəɾʲ	false	2	77.78	0.0000	100.00
gcodladh	ˈɡʌd̪ˠlˠu	ˈɡʌl̪ˠu	false	3	66.67	0.2000	80.00
suaimhneas	ˈsˠuəvʲnʲəsˠ	ˈsˠuəvʲnʲəsˠ	true	0	100.00	0.0000	100.00
beagán	ˈbʲaɡanˠ	ˈbʲɨ̞ɡanˠ	false	2	77.78	0.3333	66.67
ndéanamh	ˈn̠ʲeːnˠu	ˈn̠ʲaːnˠu	false	1	88.89	0.2500	75.00
saillfidh	ˈsˠal̠ʲhə	ˈsˠæl̠ʲhə	false	1	88.89	0.0000	100.00
tuirling	ˈt̪ˠɪːɾʲlʲəɲ	ˈt̪ˠʌɾˠl̠ʲən̠ʲ	false	7	50.00	0.2857	71.43
cáithnín	ˈkaːhnʲinʲ	ˈkaːhnʲinʲ	true	0	100.00	0.0000	100.00
uisinn	ˈɪʃən̠ʲ	ˈɪʃən̠ʲ	true	0	100.00	0.0000	100.00
dáiríre	d̪ˠæˈɾʲiɾʲə	d̪ˠæˈɾʲiːɾʲə	false	1	91.67	0.0000	100.00
dáimh	d̪ˠævʲ	d̪ˠãːvʲ	false	2	71.43	0.3333	66.67
coillte	ˈkɞl̠ʲtʲə	ˈkʌl̠ʲtʲə	false	1	88.89	0.2000	80.00
caillfidh	ˈkal̠ʲhə	ˈkæl̠ʲhə	false	1	87.50	0.0000	100.00
gluaisim	ˈɡl̪ˠuəʃəmˠ	ˈɡl̪ˠuəʃəmˠ	true	0	100.00	0.0000	100.00
grán buí	ˈɡɾˠaːnˠ ˈbˠi	ˈɡɾˠæːnˠ bˠiː	false	3	76.92	0.0000	100.00
láirigeacha	ˈl̪ˠaːɾʲəɟaxə	ˈl̪ˠaːɾʲicaxə	false	2	84.62	0.2500	75.00
torrach	ˈt̪ˠʌɾˠax	ˈt̪ˠaɾˠax	false	1	88.89	0.0000	100.00
teilgean	ˈtʲɛlʲəɟənˠ	ˈtʲlʲɪɟənˠ	false	2	81.82	0.2857	71.43
laetha	ˈl̪ˠeːhə	ˈl̪ˠɛhə	false	2	75.00	0.0000	100.00
thithe	ˈhɪhɪ	ˈhɪhɪ	true	0	100.00	0.0000	100.00
dabhaigh	ˈd̪ˠaui	ˈd̪ˠauwi	false	1	87.50	0.2000	80.00
comhcheangailte	ˈkɪçəŋəl̠ʲtʲə	ˈkũːçaŋəl̠ʲtʲə	false	3	78.57	0.2222	77.78
bardasach	ˈbˠaːɾˠd̪ˠəsˠax	ˈbˠæːɾˠd̪ˠəsˠah	false	2	86.67	0.1250	87.50
bun	bˠʌn̪ˠ	bˠʌn̪ˠ	true	0	100.00	0.0000	100.00
úmadh	ˈuːmˠu	ˈuːmˠu	true	0	100.00	0.0000	100.00
dlúth	d̪ˠlˠuː	d̪ˠlˠuː	true	0	100.00	0.0000	100.00
caillim	ˈkal̠ʲəmˠ	ˈkæl̠ʲəmˠ	false	1	88.89	0.0000	100.00
siad	ʃiəd̪ˠ	ʃiəd̪ˠ	true	0	100.00	0.0000	100.00
sáile	ˈsˠaːlʲə	ˈsˠaːlʲə	true	0	100.00	0.0000	100.00
contúirt	ˈkʌn̪ˠt̪ˠuɾˠtʲ	ˈkʌn̪ˠt̪ˠuɾˠtʲ	true	0	100.00	0.0000	100.00
Seáinín	ˈʃæːnʲinʲ	ˈʃæːnʲinʲ	true	0	100.00	0.0000	100.00
dhícheall	ˈjiːçəl̪ˠ	ˈjiçəl̪ˠ	false	1	88.89	0.0000	100.00
crógach	ˈkɾˠɔːɡax	ˈkɾˠɔːɡax	true	0	100.00	0.0000	100.00
méanar	ˈmʲeːnˠəɾˠ	ˈmʲeːn̪ˠɾˠə	false	3	72.73	0.4000	60.00
ard	aɾˠd̪ˠ	aːɾˠd̪ˠ	false	1	85.71	0.0000	100.00
gaid	ɡadʲ	ɡɪdʲ	false	1	75.00	0.3333	66.67
chasfadh	ˈxasˠu	ˈkasˠu	false	1	83.33	0.2500	75.00
mbeinn	mʲɛn̠ʲ	mʲein̠ʲ	false	2	71.43	0.2500	75.00
beannacht	ˈbʲan̪ˠaxt̪ˠ	ˈbʲan̪ˠaxt̪ˠ	true	0	100.00	0.0000	100.00
ceannacht	ˈcan̪ˠaxt̪ˠ	ˈcan̪ˠaxt̪ˠ	true	0	100.00	0.0000	100.00
bhreoiteacht	ˈvʲɾʲɔːtʲaht̪ˠ	ˈvʲɾʲɔːtʲaht̪ˠ	true	0	100.00	0.0000	100.00
únfairt	ˈuːn̪ˠfˠəɾˠtʲ	ˈʊxəɾˠtʲ	false	7	46.15	0.3333	66.67
corrach	ˈkʌɾˠax	ˈkʌɾˠax	true	0	100.00	0.0000	100.00
leontaíl	ˈl̠ʲɔːn̪ˠt̪ˠiːlʲ	ˈl̪ˠoːn̪ˠt̪ˠiːlʲ	false	3	81.25	0.0000	100.00
scairteadh	ˈsˠkaɾˠtʲu	ˈsˠkaɾˠtʲu	true	0	100.00	0.0000	100.00
faiche	ˈfˠaçə	ˈfˠaiç	false	2	66.67	0.5000	50.00
damnaigh	ˈd̪ˠamˠn̪ˠi	ˈd̪ˠamˠn̪ˠi	true	0	100.00	0.0000	100.00
Iúr Cinn Trá	uɾˠ cɪn̠ʲ ˈt̪ˠɾˠaː	ˌuːɾˠ ˌcɪn̠ʲ ˈt̪ˠɾˠaː	false	3	85.71	0.2000	80.00
codlaíonn	ˈkʌd̪ˠlˠiən̪ˠ	ˈkɔl̪ˠiːn̪ˠ	false	5	61.54	0.4286	57.14
ord	ʌːɾˠd̪ˠ	ɔːɾˠd̪ˠ	false	1	85.71	0.5000	50.00
gortha	ˈɡɔɾˠhə	ˈɡʌɾˠhə	false	1	85.71	0.2000	80.00
cortha	ˈkɔɾˠhə	ˈkʌɾˠhə	false	1	85.71	0.2000	80.00
Veinéis	vˈɛnʲeʃ	ˈvʲɛnʲeʃ	false	2	75.00	0.0000	100.00
buíochas	ˈbˠiəxəsˠ	ˈbˠiəxəsˠ	true	0	100.00	0.0000	100.00
riar	ɾˠiəɾˠ	ɾˠiəɾˠ	true	0	100.00	0.0000	100.00
Gearóid	ˈɟaɾˠɔdʲ	ˈɟaɾˠɔdʲ	true	0	100.00	0.0000	100.00
dhéanamh	ˈjeːnˠu	ˈjaːnˠu	false	1	85.71	0.2500	75.00
fhiche	ˈɪçə	ˈɪçə	true	0	100.00	0.0000	100.00
brocach	ˈbˠɾˠʌkax	ˈbˠɾˠʌkax	true	0	100.00	0.0000	100.00
atáimid	əˈt̪ˠæːmʲədʲ	əˈt̪ˠæːmʲədʲ	true	0	100.00	0.0000	100.00
seanléim	ˈʃan̠ʲlʲemˠ	ˈʃæn̠ʲl̠ʲeːmʲ	false	4	69.23	0.0000	100.00
deargaim	ˈdʲaɾˠəɡəmˠ	ˈdʲaɾˠɡəmˠ	false	1	90.91	0.1429	85.71
clamhairt	ˈklˠauɾˠtʲ	ˈklˠãuəɾˠtʲ	false	2	81.82	0.2857	71.43
deimheas	ˈdʲɛ̃vʲəsˠ	ˈdʲɛ̃vʲəsˠ	true	0	100.00	0.0000	100.00
dhorn	ɣʌːɾˠn̪ˠ	ɣɔːɾˠn̪ˠ	false	1	87.50	0.4000	60.00
ghlúin	ɣlˠuːnʲ	ɣlˠuːnʲ	true	0	100.00	0.0000	100.00
chodlata	ˈxʌd̪ˠlˠət̪ˠə	ˈkʌl̪ˠət̪ˠə	false	4	69.23	0.2857	71.43
crochta	ˈkɾˠʌxt̪ˠə	ˈkɾˠʌxt̪ˠə	true	0	100.00	0.0000	100.00
oide	ˈedʲə	ˈedʲə	true	0	100.00	0.0000	100.00
i gcónaí	əˈɡɔːnˠi	əˈɡoːn̪ˠi	false	2	77.78	0.0000	100.00
cába	ˈkaːbˠə	ˈkaːbˠə	true	0	100.00	0.0000	100.00
admháil	ˈad̪ˠwælʲ	ˈædʲvʲælʲ	false	4	55.56	0.2000	80.00
luachmhar	ˈl̪ˠuəxwəɾˠ	ˈl̪ˠuəxwəɾˠ	true	0	100.00	0.0000	100.00
dtithe	ˈdʲɪhɪ	ˈdʲɪhɪ	true	0	100.00	0.0000	100.00
croidh	kɾˠɛ	kɾˠɨ̞vʲ	false	4	42.86	0.6000	40.00
clamhsán	ˈklˠausˠanˠ	ˈklˠãusˠanˠ	false	1	90.91	0.1429	85.71
bádóir	ˈbˠaːd̪ˠɔɾʲ	ˈbˠaːd̪ˠɔɾʲ	true	0	100.00	0.0000	100.00
beag	bʲɞɡ	bʲɨ̞ɡ	false	2	60.00	0.5000	50.00
cuma	ˈkʌmˠə	ˈkʌmˠə	true	0	100.00	0.0000	100.00
gnáth	ɡɾˠæː	ɡɾˠæː	true	0	100.00	0.0000	100.00
grán	ɡɾˠanˠ	ɡɾˠaːnˠ	false	1	85.71	0.0000	100.00
bhéarfaidh	ˈvʲeːɾˠhi	ˈvʲeːɾˠhi	true	0	100.00	0.0000	100.00
arán	ˈaɾˠanˠ	ˈaɾˠanˠ	true	0	100.00	0.0000	100.00
feag	fʲaɡ	fʲaɡ	true	0	100.00	0.0000	100.00
t-athair	ˈt̪ˠahəɾʲ	ˈt̪ˠahæɾʲ	false	1	88.89	0.2000	80.00
snáth	sˠn̪ˠaː	sˠn̪ˠaː	true	0	100.00	0.0000	100.00
phóca	ˈfˠɔːkə	ˈfˠɔːkə	true	0	100.00	0.0000	100.00
caoinfidh	ˈkiːn̠ʲhə	ˈkɪːnʲhə	false	2	77.78	0.1667	83.33
goile	ˈɡɛlʲə	ˈɡælʲə	false	1	83.33	0.2500	75.00
tútach	ˈt̪ˠuːt̪ˠax	ˈt̪ˠuːt̪ˠax	true	0	100.00	0.0000	100.00
ainbhiosach	ˈanʲəvʲiʌsˠax	ˈɛnʲəvʲɨ̞sax	false	4	69.23	0.3333	66.67
cuireata	ˈkɪɾʲət̪ˠə	ˈkɪhlʲəd̪ˠ	false	4	60.00	0.6667	33.33
haithníodh	ˈhahnʲə	ˈhahnʲiːw	false	3	66.67	0.3333	66.67
fuaraigh	ˈfˠuəɾˠi	ˈfˠiːɾˠi	false	2	75.00	0.4000	60.00
iomarbhá	ˈʊmˠəɾˠwa	ˈʌmˠəɾˠwai	false	2	80.00	0.2857	71.43
alpán	ˈalˠpˠanˠ	ˈalˠpˠanˠ	true	0	100.00	0.0000	100.00
faire	ˈfˠaɾʲə	ˈfˠaɾʲə	true	0	100.00	0.0000	100.00
dea-labharthach	ˈdʲaˌlˠauɾˠhax	ˈdʲeːlˠoːɾˠhax	false	4	71.43	0.4000	60.00
Oíche Fhéile Eoin	ˌiːçə elʲə ˈɔːnʲ	ĩːˈlʲoːnʲ	false	10	37.50	0.6667	33.33
Sord Cholm Cille	sˠoːɾˠd̪ˠ xɔlˠəmˠ ˈcɪl̠ʲə	ˌsˠɔːɾˠd̪ˠ xɔlˠəm ˈcɪl̠ʲə	false	3	88.00	0.0714	92.86
seiche	ˈʃɛçə	ˈʃɛçə	true	0	100.00	0.0000	100.00
chorraigh	ˈxɔɾˠi	ˈxɔɾˠi	true	0	100.00	0.0000	100.00
seirbhe	ˈʃɛɾʲəvʲə	ˈʃɪɾʲɪvʲə	false	2	77.78	0.3333	66.67
codlóchaidh	ˈkʌd̪ˠlˠaxə	ˈkɪl̠ʲaxə	false	6	45.45	0.2857	71.43
díomá	ˈdʲiːmˠa	ˈdʲiːmˠa	true	0	100.00	0.0000	100.00
cluiche	ˈklˠɪçə	ˈklˠiçə	false	1	85.71	0.0000	100.00
croibh	kɾˠɛvʲ	kɾˠɛvʲ	true	0	100.00	0.0000	100.00
beaichte	ˈbʲaçtʲə	ˈbʲaxtʲiː	false	3	66.67	0.2000	80.00
inchinn	ˈɪnʲəçən̠ʲ	ˈinʲhiːn̠ʲ	false	4	60.00	0.5000	50.00
pollfaidh	ˈpˠɔl̪ˠhə	ˈpˠʌl̪ˠhə	false	1	88.89	0.2000	80.00
roimhe	ˈɾˠɛvʲə	ˈɾˠɨvʲə	false	1	85.71	0.2500	75.00
bagáiste	ˈbˠaɡæʃtʲə	ˈbˠaɡaʃtʲə	false	1	90.00	0.0000	100.00
meán	mʲan̪ˠ	mʲaːn̪ˠ	false	1	85.71	0.0000	100.00
agad	ˈaɡəd̪ˠ	əɡəd̪ˠ	false	2	71.43	0.2500	75.00
miosúr	ˈmʲɪsˠuɾˠ	ˈmʲɪsˠuɾˠ	true	0	100.00	0.0000	100.00
Ó Brádaigh	ɔː ˈbˠɾˠaːd̪ˠi	ɔːˈbˠɾˠaːd̪ˠi	false	1	92.86	0.0000	100.00
pheacaí	ˈfʲaki	ˈfʲaki	true	0	100.00	0.0000	100.00
dreoilín	ˈdʲɾʲɔːlʲinʲ	ˈdʲɾʲɔːlʲinʲ	true	0	100.00	0.0000	100.00
eachmairt	ˈaxmˠəɾˠtʲ	ˈaxmˠəɾˠtʲ	true	0	100.00	0.0000	100.00
iompar	ˈʌmˠpˠəɾˠ	ˈʌmˠpˠəɾˠ	true	0	100.00	0.0000	100.00
ucht	ʌxt̪ˠ	ʌxt̪ˠ	true	0	100.00	0.0000	100.00
Donncha	ˈd̪ˠʌn̪ˠaxə	ˈd̪ˠʌn̪ˠaxə	true	0	100.00	0.0000	100.00
gcoillte	ˈɡɞl̠ʲtʲə	ˈɡʌl̠ʲtʲə	false	1	88.89	0.2000	80.00
cnag	kɾˠaɡ	kɾˠaɡ	true	0	100.00	0.0000	100.00
ocht	ʌxt̪ˠ	ʌxt̪ˠ	true	0	100.00	0.0000	100.00
bhuel	wuɪlʲ	wɛlʲ	false	2	60.00	0.5000	50.00
Parthalán	ˈpˠaɾˠhəlˠanˠ	ˈpˠaːɾˠhlˠanˠ	false	2	84.62	0.1250	87.50
tithe ósta	ˌtʲɪhə ˈɔːsˠt̪ˠə	ˌtʲɪhə ˈɔːsˠt̪ˠə	true	0	100.00	0.0000	100.00
damhán	ˈd̪ˠauanˠ	ˈd̪ˠawanˠ	false	1	88.89	0.2000	80.00
acht	axt̪ˠ	axt̪ˠ	true	0	100.00	0.0000	100.00
romhat	ˈɾˠaut̪ˠ	ɾˠõːd̪ˠ	false	4	50.00	0.7500	25.00
creamh	cɾʲu	cɾʲãuh	false	2	66.67	0.4000	60.00
gualainn	ˈɡuəlˠən̠ʲ	ˈɡuəlˠən̠ʲ	true	0	100.00	0.0000	100.00
síoraí	ˈʃiːɾˠi	ˈʃiːɾˠi	true	0	100.00	0.0000	100.00
conradh	ˈkʌn̪ˠɾˠu	ˈkʌnˠɾˠu	false	1	88.89	0.0000	100.00
geimhriú	ˈɟɛvʲɾʲu	ɟɛvʲɾʲuː	false	2	75.00	0.0000	100.00
líonta	ˈl̠ʲiːn̪ˠt̪ˠə	ˈl̠ʲiən̪ˠt̪ˠə	false	1	92.31	0.1667	83.33
cófra	ˈkɔːfˠɾˠə	ˈkɔːɾˠhə	false	3	66.67	0.4000	60.00
meileadh	ˈmʲɛlʲu	ˈmʲɛlʲu	true	0	100.00	0.0000	100.00
cnuic	kɾˠɪc	kɾˠɪc	true	0	100.00	0.0000	100.00
rá	ɾˠaː	ɾˠaː	true	0	100.00	0.0000	100.00
cúramach	ˈkuːɾˠəmˠah	ˈkuːɾˠəmˠah	true	0	100.00	0.0000	100.00
má	mˠaː	mˠaː	true	0	100.00	0.0000	100.00
Clocha Liatha	ˌklˠʌxə ˈl̠ʲiəhə	n̪ˠə ˌklˠɔxə ˈl̠ʲiəhə	false	6	71.43	0.2308	76.92
ceannaidh	ˈcan̪ˠə	ˈkʌn̪ˠĩː	false	4	50.00	0.2500	75.00
millim	ˈmʲɪl̠ʲəmˠ	ˈmʲɪl̠ʲəmˠ	true	0	100.00	0.0000	100.00
ná	n̪ˠaː	n̪ˠaː	true	0	100.00	0.0000	100.00
dá	d̪ˠaː	d̪ˠaː	true	0	100.00	0.0000	100.00
cá	kaː	kaː	true	0	100.00	0.0000	100.00
bá	bˠaː	bˠaː	true	0	100.00	0.0000	100.00
Bealtaine	ˈbʲal̪ˠt̪ˠənʲə	ˈbʲaːl̪ˠt̪ˠənʲə	false	1	93.33	0.0000	100.00
gá	ɡaː	ɡaː	true	0	100.00	0.0000	100.00
fá	fˠaː	fˠaː	true	0	100.00	0.0000	100.00
oscailt	ˈʌsˠkəl̠ʲtʲ	ˈʌsˠkəl̠ʲtʲ	true	0	100.00	0.0000	100.00
Tír na nÓg	tʲiːɾʲ n̪ˠə ˈn̪ˠɔːɡ	ˌtʲiːɾˠ n̪ˠə ˈn̪ˠɔːɡ	false	2	90.00	0.1111	88.89
siobarnach	ˈʃɪbˠəːɾˠn̪ˠax	ˈʃɨ̞bˠəɾˠn̪ˠax	false	3	78.57	0.3333	66.67
díolfaidh	ˈdʲiːl̪ˠhə	ˈdʲiəl̪ˠhə	false	1	90.00	0.1667	83.33
seordán	ˈʃɔːɾˠd̪ˠanˠ	ˈʃɔːɾˠd̪ˠanˠ	true	0	100.00	0.0000	100.00
baintrí	ˈbˠan̠ʲtʲɾʲi	ˈbˠæn̠ʲtʲɾʲəi̯	false	3	78.57	0.2500	75.00
féach	fʲex	fʲeːx	false	1	80.00	0.0000	100.00
práidhinneach	ˈpˠɾˠaːjin̠ʲax	ˈpˠɾˠaːjin̠ʲax	true	0	100.00	0.0000	100.00
Seán	ʃan̪ˠ	ʃaːn̪ˠ	false	1	83.33	0.0000	100.00
scaith	sˠka	sˠkaiç	false	2	66.67	0.4000	60.00
Lúnasa	ˈl̪ˠuːn̪ˠəsˠə	ˈl̪ˠuːn̪ˠəsˠə	true	0	100.00	0.0000	100.00
monarcaí	ˈmˠɔnˠəɾˠki	ˈmˠɔnˠəɾˠki	true	0	100.00	0.0000	100.00
charn	xæːɾˠn̪ˠ	xæːɾˠn̪ˠ	true	0	100.00	0.0000	100.00
cleachtadh	ˈclʲaxt̪ˠu	ˈclʲaxt̪ˠu	true	0	100.00	0.0000	100.00
poitín	ˈpˠɛtʲinʲ	ˈpˠɛtʲinʲ	true	0	100.00	0.0000	100.00
éadroma	ˈeːd̪ˠɾˠʌmˠə	ˈeːd̪ˠɾˠəmˠə	false	1	91.67	0.1667	83.33
gairbhe	ˈɡaɾʲəvʲə	ˈɡɪɾʲəvʲə	false	1	88.89	0.1667	83.33
Máirt Inide	mˠaɾˠtʲ ˈɪnʲədʲə	ˈmˠaːɾˠtʲ ˈɪnʲədʲə	false	2	88.89	0.0000	100.00
trealamh	ˈtʲɾʲalˠu	ˈtʲɾʲalˠu	true	0	100.00	0.0000	100.00
áth	aː	ãː	false	1	50.00	1.0000	0.00
nod	n̪ˠʌd̪ˠ	n̪ˠʌd̪ˠ	true	0	100.00	0.0000	100.00
acmhainneach	ˈakwən̠ʲax	ˈakən̠ʲax	false	1	90.00	0.1429	85.71
socraigh	ˈsˠʌkɾˠi	ˈsˠʌkɾˠi	true	0	100.00	0.0000	100.00
piocóid	ˈpʲɨ̞kɔdʲ	ˈpʲɨ̞kɔdʲ	true	0	100.00	0.0000	100.00
crua	kɾˠuə	kɾˠuəj	false	1	83.33	0.2000	80.00
n-each	n̠ʲax	n̠ʲax	true	0	100.00	0.0000	100.00
breoite	ˈbʲɾʲɔːtʲə	ˈbʲɾʲɔːtʲə	true	0	100.00	0.0000	100.00
dreoite	ˈdʲɾʲɔːtʲə	ˈdʲɾʲɔːtʲə	true	0	100.00	0.0000	100.00
creag	cɾʲaɡ	cɾʲɨ̞ɡ	false	2	66.67	0.4000	60.00
foscadh	ˈfˠʌsˠku	ˈfˠasˠku	false	1	87.50	0.0000	100.00
grua	ˈɡɾˠuə	ˈɡɾˠuəj	false	1	85.71	0.2000	80.00
ádh	ə	aː	false	2	0.00	1.0000	0.00
cargas	ˈkaɾˠəɡəsˠ	ˈkaɾˠəɡəsˠ	true	0	100.00	0.0000	100.00
i ndán	əˈn̪ˠaːn̪ˠ	əˈn̪ˠaːn̪ˠ	true	0	100.00	0.0000	100.00
taos	t̪ˠiːsˠ	t̪ˠiːsˠ	true	0	100.00	0.0000	100.00
scríob	ʃcɾʲiːbˠ	ʃcɾʲiːbˠ	true	0	100.00	0.0000	100.00
ndán	n̪ˠæːnˠ	n̪ˠæːnˠ	true	0	100.00	0.0000	100.00
muirnín	ˈmˠiːɾˠn̠ʲin̠ʲ	ˈmˠʌɾˠn̠ʲinʲ	false	3	78.57	0.1667	83.33
cliabh	clʲiəw	clʲiəw	true	0	100.00	0.0000	100.00
blaosc	bˠlˠiːsˠk	bˠlˠiːsˠk	true	0	100.00	0.0000	100.00
cupán	ˈkɔpˠanˠ	ˈkɔpˠanˠ	true	0	100.00	0.0000	100.00
doirnín	ˈd̪ˠoːɾˠnʲinʲ	ˈd̪ˠɨ̞ɾˠn̠ʲinʲ	false	3	78.57	0.2857	71.43
Samhain	sˠaunʲ	ˈsˠãuwənʲ	false	4	55.56	0.5000	50.00
nochtacht	ˈn̪ˠʌxt̪ˠaxt̪ˠ	ˈnɔxt̪ˠaxt̪ˠ	false	3	78.57	0.1429	85.71
goidim	ˈɡɞdʲəmˠ	ˈɡɪdʲəmˠ	false	1	87.50	0.2000	80.00
míol	mʲiːlˠ	mʲiːlˠ	true	0	100.00	0.0000	100.00
síneadh	ˈʃiːnʲu	ˈʃiːnʲu	true	0	100.00	0.0000	100.00
ngalraí	ˈŋal̪ˠɾˠi	ˈŋalˠɾˠiː	false	2	77.78	0.0000	100.00
cam	kamˠ	kamˠ	true	0	100.00	0.0000	100.00
codlaím	ˈkʌd̪ˠlˠiːmʲ	ˈkʌl̪ˠəmˠ	false	6	50.00	0.3333	66.67
Cáisc	kæʃc	kaːʃc	false	2	60.00	0.0000	100.00
gníomh	ɟɾʲiːw	ɟɾʲĩːw	false	1	83.33	0.2500	75.00
bunábhar	ˈbˠʌnˠawəɾˠ	ˈbˠʊnˠˌæːwəɾˠ	false	4	69.23	0.2500	75.00
sníomh	ʃnʲiːw	ʃnʲiːw	true	0	100.00	0.0000	100.00
tíortha	ˈtʲiːɾˠhi	ˈtʲiːɾˠhi	true	0	100.00	0.0000	100.00
clogaide	ˈklˠʌɡədʲə	ˈklˠʌɡədʲə	true	0	100.00	0.0000	100.00
mhallaigh	ˈwal̪ˠi	ˈwal̪ˠi	true	0	100.00	0.0000	100.00
cniotáil	ˈcɾʲɪt̪ˠælʲ	ˈcɾʲɪtʲalʲ	false	3	72.73	0.0000	100.00
bod	bˠʌd̪ˠ	bˠʌd̪ˠ	true	0	100.00	0.0000	100.00
ómáideach	ˈɔːmˠædʲax	ˈoːmˠædʲax	false	1	90.00	0.0000	100.00
dearn	dʲaɾˠn̪ˠ	ˈdʲaːɾˠn̪ˠ	false	2	80.00	0.0000	100.00
Éadbhard	ˈeːd̪ˠwəːɾˠd̪ˠ	ˈeːd̪ˠwəɾˠd̪ˠ	false	1	92.86	0.1429	85.71
huaisle	ˈhuəʃl̠ʲə	ˈhuəʃl̠ʲə	true	0	100.00	0.0000	100.00
chodladh	ˈxʌd̪ˠlˠu	ˈxʌl̪ˠuː	false	4	55.56	0.2000	80.00
acsón	ˈaksˠɔːnˠ	ˈaksˠɔːnˠ	true	0	100.00	0.0000	100.00
muinchille	ˈmˠɪnʲəçəl̠ʲə	ˈmˠɪɾʲhiːl̠ʲə	false	4	69.23	0.5000	50.00
fhéadaim	ˈeːd̪ˠəmˠ	ˈeːd̪ˠəmˠ	true	0	100.00	0.0000	100.00
mullaigh	ˈmˠʌl̪ˠiː	ˈmˠʌl̪ˠiː	true	0	100.00	0.0000	100.00
loit	l̪ˠɪtʲ	l̪ˠɔtʲ	false	1	83.33	0.3333	66.67
tnáithim	ˈt̪ˠɾˠaːhəmˠ	ˈt̪ˠɾˠaːhəmˠ	true	0	100.00	0.0000	100.00
urchar	ˈʌɾˠəxəɾˠ	ˈʌɾˠəxəɾˠ	true	0	100.00	0.0000	100.00
táthaigh	ˈt̪ˠaːhi	t̪ˠaːj	false	3	62.50	0.5000	50.00
leigheas	l̠ʲɪəsˠ	l̠ʲeːsˠ	false	2	71.43	0.5000	50.00
gheibhim	ˈjɛvʲəmˠ	ˈjɛvʲəmˠ	true	0	100.00	0.0000	100.00
foclóir	ˈfˠʌklˠɔɾʲ	ˈfˠʌkl̪ˠɔɾʲ	false	1	90.91	0.0000	100.00
súfaidh	ˈsˠuːhə	ˈsˠuːçi	false	2	71.43	0.5000	50.00
féin	fʲenʲ	fʲeːnʲ	false	1	83.33	0.0000	100.00
gortú	ˈɡɔɾˠt̪ˠu	ˈɡɔɾˠt̪ˠu	true	0	100.00	0.0000	100.00
éasca	ˈeːsˠkə	ˈeːsˠkə	true	0	100.00	0.0000	100.00
bhláth	wlˠaː	wlˠaː	true	0	100.00	0.0000	100.00
carbón	ˈkaɾˠəbˠɔnˠ	ˈkaɾˠəbˠɔnˠ	true	0	100.00	0.0000	100.00
Colmán	ˈkɔlˠəmˠanˠ	ˈkɔlˠəmˠanˠ	true	0	100.00	0.0000	100.00
Éireannach	ˈeːɾʲən̪ˠax	ˈeːɾʲən̪ˠah	false	1	90.91	0.1667	83.33
crosóg	ˈkɾˠʌsˠɔɡ	ˈkɾˠɔsˠaɡ	false	2	77.78	0.3333	66.67
théigh	hɪ	heːj	false	3	25.00	0.6667	33.33
Sadhbh	sˠəw	ˈsˠaːwə	false	4	42.86	0.5000	50.00
ghním	jnʲiːmʲ	nʲiːmˠ	false	2	71.43	0.2500	75.00
sásar	ˈsˠæːsˠəɾˠ	ˈsˠæːsˠəɾˠ	true	0	100.00	0.0000	100.00
beo	bʲɔː	bʲɔː	true	0	100.00	0.0000	100.00
ceo	cɔː	cɔː	true	0	100.00	0.0000	100.00
teoiric	ˈtʲɔːɾʲɪc	ˈtʲɔːɾʲɪc	true	0	100.00	0.0000	100.00
feo	fʲɔː	fʲɔː	true	0	100.00	0.0000	100.00
meáití	ˈmʲætʲi	ˈmʲãːtʲi	false	2	75.00	0.2500	75.00
bhoid	wɪdʲ	wɪdʲ	true	0	100.00	0.0000	100.00
caillte	ˈkal̠ʲtʲə	ˈkæl̠ʲtʲə	false	1	88.89	0.0000	100.00
colmán	ˈkɔlˠəmˠanˠ	ˈkɔlˠəmˠanˠ	true	0	100.00	0.0000	100.00
dhiaidh	jiə	jeːj	false	3	25.00	0.6667	33.33
éadaigh	ˈeːd̪ˠi	ˈeːd̪ˠi	true	0	100.00	0.0000	100.00
adhairc	ˈaiəɾʲc	ˈəiəɾʲc	false	1	85.71	0.2000	80.00
dhíleáigh	ˈjiːlʲaːj	ˈjiːlʲeːj	false	1	88.89	0.2000	80.00
teo	tʲɔː	tʲɔː	true	0	100.00	0.0000	100.00
Sheoirse	ˈçɔːɾˠʃə	ˈçɔːɾˠsˠə	false	2	77.78	0.0000	100.00
le déanaí	lʲɛ ˈdʲeːnˠi	lʲə ˈdʲeːn̪ˠi	false	2	84.62	0.1667	83.33
ráth	ɾˠaː	ɾˠaːx	false	1	80.00	0.3333	66.67
